Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.0001,15.144625,[348  46] ; [16 10],[341.46666667  52.53333333] ; [22.53333333  3.46666667],1
b1,1,0.000285,13.168722,[148 250] ; [19  7],[156.75943396 241.24056604] ; [10.24056604 15.75943396],1
s6,1,0.004338,8.136522,[335  54] ; [17  9],[329.94698795  59.05301205] ; [22.05301205  3.94698795],0
s2,1,0.006419,7.428634,[330  68] ; [16 10],[324.78301887  73.21698113] ; [21.21698113  4.78301887],0
v1,1,0.007693,7.103699,[220 162] ; [ 8 18],[213.47058824 168.52941176] ; [14.52941176 11.47058824],0
a4,1,0.017704,5.62522,[187 211] ; [ 6 20],[181.16509434 216.83490566] ; [11.83490566 14.16509434],0
p3,1,0.019834,5.426431,[222 175] ; [ 8 17],[216.37440758 180.62559242] ; [13.62559242 11.37440758],0
b2,1,0.02601,4.955322,[ 98 146] ; [ 3 17],[ 93.34848485 150.65151515] ; [ 7.65151515 12.34848485],0
b3,1,0.02601,4.955322,[ 98 146] ; [ 3 17],[ 93.34848485 150.65151515] ; [ 7.65151515 12.34848485],0
v4,1,0.037049,4.348151,[382  14] ; [22  3],[380.00950119  15.99049881] ; [23.99049881  1.00950119],0
p2,1,0.038182,4.296917,[347  50] ; [19  7],[343.5035461  53.4964539] ; [22.4964539  3.5035461],0
a5,1,0.041986,4.135753,[301  97] ; [15 11],[296.62264151 101.37735849] ; [19.37735849  6.62264151],0
p6,1,0.081813,3.02851,[164 230] ; [ 6 19],[159.85680191 234.14319809] ; [10.14319809 14.85680191],0
a2,1,0.083703,2.991494,[107 291] ; [ 3 23],[103.25471698 294.74528302] ; [ 6.74528302 19.25471698],0
r2,1,0.095209,2.784027,[384   9] ; [24  2],[382.68257757  10.31742243] ; [25.31742243  0.68257757],0
r4,1,0.102642,2.664006,[371  27] ; [22  4],[368.9009434  29.0990566] ; [24.0990566  1.9009434],0
u1,1,0.132766,2.259865,[ 78 320] ; [ 2 24],[ 75.09433962 322.90566038] ; [ 4.90566038 21.09433962],0
p4,1,0.142439,2.15141,[254 141] ; [13 13],[250.51068884 144.48931116] ; [16.48931116  9.51068884],0
p5,1,0.147921,2.093565,[ 54 339] ; [ 1 25],[ 51.58711217 341.41288783] ; [ 3.41288783 22.58711217],0
n5,1,0.15209,2.051164,[320  76] ; [18  8],[317.17535545  78.82464455] ; [20.82464455  5.17535545],0
s5,1,0.154873,2.023588,[170 207] ; [ 8 18],[166.51612903 210.48387097] ; [11.48387097 14.51612903],0
a7,1,0.203723,1.615482,[290 107] ; [16 10],[287.19148936 109.80851064] ; [18.80851064  7.19148936],0
s8,1,0.218816,1.512118,[246 150] ; [13 13],[243.04265403 152.95734597] ; [15.95734597 10.04265403],0
v3,1,0.238243,1.390959,[163 220] ; [ 8 18],[160.12958435 222.87041565] ; [10.87041565 15.12958435],0
s1,1,0.240918,1.375217,[ 13 382] ; [ 2 24],[ 14.0736342 380.9263658] ; [ 0.9263658 25.0736342],0
d4,1,0.245666,1.347784,[338  58] ; [20  6],[335.94312796  60.05687204] ; [22.05687204  3.94312796],0
v2,1,0.297504,1.085351,[221 156] ; [12 13],[218.50995025 158.49004975] ; [14.49004975 10.50995025],0
d2,1,0.318757,0.99404,[208 189] ; [11 15],[205.53900709 191.46099291] ; [13.46099291 12.53900709],0
d5,1,0.360608,0.835776,[322  74] ; [23  3],[323.74407583  72.25592417] ; [21.25592417  4.74407583],0
p8,1,0.362562,0.828999,[218 176] ; [12 14],[215.76190476 178.23809524] ; [14.23809524 11.76190476],0
b5,1,0.392482,0.731238,[233 165] ; [13 13],[230.91509434 167.08490566] ; [15.08490566 10.91509434],0
n1,1,0.429906,0.623077,[34 44] ; [2 1],[34.66666667 43.33333333] ; [1.33333333 1.66666667],0
a3,1,0.43115,0.619725,[302  95] ; [18  8],[300.33096927  96.66903073] ; [19.66903073  6.33096927],0
s4,1,0.465298,0.53312,[ 88 308] ; [ 4 21],[ 86.5368171 309.4631829] ; [ 5.4631829 19.5368171],0
b4,1,0.491996,0.472157,[233 165] ; [17  9],[234.66981132 163.33018868] ; [15.33018868 10.66981132],0
d1,1,0.495275,0.465047,[256 142] ; [15 11],[254.38207547 143.61792453] ; [16.61792453  9.38207547],0
n2,1,0.547569,0.361691,[67 11] ; [3 1],[66.58536585 11.41463415] ; [3.41463415 0.58536585],0
a6,1,0.567418,0.327023,[268 128] ; [19  7],[269.31753555 126.68246445] ; [17.68246445  8.31753555],0
p11,1,0.594717,0.283038,[337  61] ; [21  5],[336.04716981  61.95283019] ; [21.95283019  4.04716981],0
a8,1,0.685131,0.164407,[ 56 318] ; [ 3 22],[ 55.30325815 318.69674185] ; [ 3.69674185 21.30325815],0
s7,1,0.688091,0.161159,[256 129] ; [15  9],[255.09779951 129.90220049] ; [15.90220049  8.09779951],0
a1,1,0.75006,0.101481,[ 21 377] ; [ 1 25],[ 20.6509434 377.3490566] ; [ 1.3490566 24.6509434],0
r3,1,0.750871,0.100801,[385  11] ; [25  1],[384.73933649  11.26066351] ; [25.26066351  0.73933649],0
p1,1,0.778247,0.079301,[ 37 359] ; [ 2 24],[ 36.5971564 359.4028436] ; [ 2.4028436 23.5971564],0
r1,1,0.78801,0.072305,[328  68] ; [21  5],[327.49763033  68.50236967] ; [21.50236967  4.49763033],0
d3,1,0.822792,0.050156,[283 114] ; [18  8],[282.49881797 114.50118203] ; [18.50118203  7.49881797],0
p7,1,0.830666,0.045731,[264 120] ; [17  7],[264.47058824 119.52941176] ; [16.52941176  7.47058824],0
u2,1,0.871294,0.026249,[56 38] ; [5 3],[56.21568627 37.78431373] ; [4.78431373 3.21568627],0
u3,1,0.891821,0.018496,[61 33] ; [5 3],[60.82352941 33.17647059] ; [5.17647059 2.82352941],0
n3,1,0.929156,0.007904,[60 18] ; [3 1],[59.92682927 18.07317073] ; [3.07317073 0.92682927],0
n4,1,0.988427,0.00021,[321  77] ; [21  5],[321.02830189  76.97169811] ; [20.97169811  5.02830189],0
