Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,73.008868,[ 40 102] ; [220  90],[81.68141593 60.31858407] ; [178.31858407 131.68141593],1
p6,1,0.0,49.884144,[ 26 114] ; [167 141],[60.3125 79.6875] ; [132.6875 175.3125],1
p3,1,0.0,33.303643,[52 90] ; [204 107],[80.24724062 61.75275938] ; [175.75275938 135.24724062],1
p4,1,0.0,25.264153,[72 71] ; [231  80],[95.43832599 47.56167401] ; [207.56167401 103.43832599],1
p10,1,1e-06,24.341725,[101  40] ; [277  31],[118.70378619  22.29621381] ; [259.29621381  48.70378619],1
n5,1,5e-06,20.751901,[97 46] ; [267  43],[114.90507726  28.09492274] ; [249.09492274  60.90507726],1
p2,1,1.1e-05,19.315952,[109  34] ; [285  27],[123.82857143  19.17142857] ; [270.17142857  41.82857143],1
s8,1,0.000158,14.273057,[53 88] ; [176 134],[71.59423503 69.40576497] ; [157.40576497 152.59423503],1
s5,1,0.001037,10.760528,[36 96] ; [134 171],[51.35011442 80.64988558] ; [118.64988558 186.35011442],0
n6,1,0.002034,9.518661,[112  30] ; [277  32],[122.4789357  19.5210643] ; [266.5210643  42.4789357],0
p11,1,0.003279,8.645231,[105  38] ; [266  47],[116.34429825  26.65570175] ; [254.65570175  58.34429825],0
s7,1,0.003874,8.34204,[57 77] ; [172 127],[70.86836028 63.13163972] ; [158.13163972 140.86836028],0
n4,1,0.004899,7.916353,[105  38] ; [263  48],[115.91189427  27.08810573] ; [252.08810573  58.91189427],0
p9,1,0.005496,7.70864,[114  26] ; [282  29],[122.92682927  17.07317073] ; [273.07317073  37.92682927],0
a3,1,0.012285,6.269203,[96 47] ; [243  68],[106.77753304  36.22246696] ; [232.22246696  78.77753304],0
p5,1,0.021025,5.324757,[ 12 129] ; [ 52 260],[ 19.9205298 121.0794702] ; [ 44.0794702 267.9205298],0
v3,1,0.024397,5.06618,[56 79] ; [162 143],[66.88636364 68.11363636] ; [151.11363636 153.88636364],0
r1,1,0.053539,3.727,[114  29] ; [269  41],[120.90286976  22.09713024] ; [262.09713024  47.90286976],0
r4,1,0.061537,3.495481,[129  14] ; [297  16],[133.59210526   9.40789474] ; [292.40789474  20.59210526],0
u1,1,0.098746,2.725676,[ 22 121] ; [ 69 244],[ 28.5372807 114.4627193] ; [ 62.4627193 250.5372807],0
a8,1,0.101462,2.682406,[ 15 112] ; [ 51 228],[ 20.6453202 106.3546798] ; [ 45.3546798 233.6453202],0
a1,1,0.110942,2.540748,[  4 139] ; [ 20 293],[  7.52631579 135.47368421] ; [ 16.47368421 296.52631579],0
d1,1,0.12242,2.386083,[81 62] ; [201 112],[88.43421053 54.56578947] ; [193.56578947 119.43421053],0
u2,1,0.124564,2.358974,[30 16] ; [35 34],[26. 20.] ; [39. 30.],0
d4,1,0.138289,2.196892,[116  27] ; [269  42],[121.26651982  21.73348018] ; [263.73348018  47.26651982],0
d5,1,0.143511,2.139905,[114  29] ; [265  46],[119.37665198  23.62334802] ; [259.62334802  51.37665198],0
n3,1,0.197232,1.662757,[24 12] ; [38 10],[26.57142857  9.42857143] ; [35.42857143 12.57142857],0
b5,1,0.203867,1.614454,[97 46] ; [193 120],[90.94298246 52.05701754] ; [199.05701754 113.94298246],0
b1,1,0.234284,1.414662,[47 96] ; [121 192],[52.68421053 90.31578947] ; [115.31578947 197.68421053],0
v2,1,0.261647,1.260022,[89 47] ; [218  90],[94.03603604 41.96396396] ; [212.96396396  95.03603604],0
s6,1,0.265557,1.239555,[94 45] ; [222  83],[98.92792793 40.07207207] ; [217.07207207  87.92792793],0
s3,1,0.268855,1.222579,[74 66] ; [180 128],[79.375 60.625] ; [174.625 133.375],0
d3,1,0.279067,1.171628,[96 47] ; [225  87],[100.88571429  42.11428571] ; [220.11428571  91.88571429],0
u3,1,0.297652,1.084684,[32 15] ; [41 29],[29.32478632 17.67521368] ; [43.67521368 26.32478632],0
p1,1,0.333805,0.934078,[ 11 132] ; [ 33 279],[ 13.82857143 129.17142857] ; [ 30.17142857 281.82857143],0
v4,1,0.348823,0.877735,[136   6] ; [302   8],[137.60176991   4.39823009] ; [300.39823009   9.60176991],0
a2,1,0.356071,0.851701,[ 33 110] ; [ 85 228],[ 37.00438596 105.99561404] ; [ 80.99561404 232.00438596],0
d2,1,0.425208,0.635875,[68 74] ; [162 150],[71.93832599 70.06167401] ; [158.06167401 153.93832599],0
a5,1,0.461365,0.542581,[107  36] ; [244  69],[110.07236842  32.92763158] ; [240.92763158  72.07236842],0
r2,1,0.50398,0.446546,[136   7] ; [297  11],[137.29268293   5.70731707] ; [295.70731707  12.29268293],0
n1,1,0.524471,0.405093,[14 22] ; [22 26],[15.42857143 20.57142857] ; [20.57142857 27.42857143],0
n2,1,0.695077,0.153644,[28  8] ; [39  9],[28.71428571  7.28571429] ; [38.28571429  9.71428571],0
b2,1,0.765506,0.088958,[35 52] ; [ 88 121],[36.15202703 50.84797297] ; [ 86.84797297 122.15202703],0
b3,1,0.765506,0.088958,[35 52] ; [ 88 121],[36.15202703 50.84797297] ; [ 86.84797297 122.15202703],0
p12,1,0.803716,0.061772,[ 13 128] ; [ 31 280],[ 13.72566372 127.27433628] ; [ 30.27433628 280.72566372],0
s1,1,0.811498,0.05688,[  4 138] ; [ 10 299],[  4.40798226 137.59201774] ; [  9.59201774 299.40798226],0
s4,1,0.827025,0.04775,[ 21 119] ; [ 49 261],[ 21.77777778 118.22222222] ; [ 48.22222222 261.77777778],0
a6,1,0.904126,0.014508,[96 47] ; [207 104],[95.43832599 47.56167401] ; [207.56167401 103.43832599],0
s2,1,0.948604,0.004155,[75 63] ; [168 143],[74.68596882 63.31403118] ; [168.31403118 142.68596882],0
a4,1,0.952417,0.003561,[69 74] ; [151 160],[69.29515419 73.70484581] ; [150.70484581 160.29515419],0
b4,1,0.955926,0.003054,[84 59] ; [183 130],[83.73026316 59.26973684] ; [183.26973684 129.73026316],0
u4,1,0.96287,0.002167,[  4 139] ; [  9 304],[  4.07675439 138.92324561] ; [  8.92324561 304.07675439],0
a7,1,0.984604,0.000372,[103  40] ; [225  87],[103.08571429  39.91428571] ; [224.91428571  87.08571429],0
