Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.001923,9.621595,[67 25] ; [12 17],[60.0661157 31.9338843] ; [18.9338843 10.0661157],0
n4,1,0.004863,7.929742,[68 25] ; [13 16],[61.74590164 31.25409836] ; [19.25409836  9.74590164],0
s5,1,0.006211,7.487931,[31 57] ; [17  9],[37.05263158 50.94736842] ; [10.94736842 15.05263158],0
d3,1,0.01098,6.4685,[59 33] ; [25  3],[64.4 27.6] ; [19.6  8.4],0
d2,1,0.052468,3.760769,[45 48] ; [20  9],[49.54918033 43.45081967] ; [15.45081967 13.54918033],0
d5,1,0.05472,3.690611,[71 22] ; [26  2],[74.55371901 18.44628099] ; [22.44628099  5.55371901],0
v1,1,0.086736,2.933927,[49 44] ; [10 19],[44.97540984 48.02459016] ; [14.02459016 14.97540984],0
b3,1,0.08704,2.928275,[16 29] ; [ 1 10],[13.66071429 31.33928571] ; [3.33928571 7.66071429],0
b2,1,0.08704,2.928275,[16 29] ; [ 1 10],[13.66071429 31.33928571] ; [3.33928571 7.66071429],0
s6,1,0.089063,2.891221,[59 33] ; [22  5],[62.62184874 29.37815126] ; [18.37815126  8.62184874],0
n1,1,0.147299,2.1,[12 18] ; [ 2 10],[10. 20.] ; [4. 8.],0
s2,1,0.14836,2.089033,[50 43] ; [20  9],[53.36065574 39.63934426] ; [16.63934426 12.36065574],0
d1,1,0.14836,2.089033,[50 43] ; [20  9],[53.36065574 39.63934426] ; [16.63934426 12.36065574],0
b1,1,0.165174,1.926203,[49 44] ; [11 18],[45.73770492 47.26229508] ; [14.26229508 14.73770492],0
p6,1,0.178522,1.809884,[32 61] ; [14 15],[35.06557377 57.93442623] ; [10.93442623 18.06557377],0
p7,1,0.210288,1.569443,[47 43] ; [19 10],[49.91596639 40.08403361] ; [16.08403361 12.91596639],0
r3,1,0.230283,1.43911,[78 15] ; [26  2],[79.9338843 13.0661157] ; [24.0661157  3.9338843],0
a8,1,0.256225,1.289037,[ 9 73] ; [ 1 26],[ 7.52293578 74.47706422] ; [ 2.47706422 24.52293578],0
n3,1,0.280087,1.166667,[20 10] ; [10  2],[21.42857143  8.57142857] ; [8.57142857 3.42857143],0
v4,1,0.285666,1.139933,[84  9] ; [28  1],[85.37704918  7.62295082] ; [26.62295082  2.37704918],0
n2,1,0.359397,0.84,[24  6] ; [8 4],[22.85714286  7.14285714] ; [9.14285714 2.85714286],0
b5,1,0.364686,0.821691,[60 33] ; [16 13],[57.93442623 35.06557377] ; [18.06557377 10.93442623],0
a2,1,0.402352,0.701287,[23 70] ; [ 5 24],[21.3442623 71.6557377] ; [ 6.6557377 22.3442623],0
r1,1,0.417653,0.65691,[74 19] ; [21  8],[72.41803279 20.58196721] ; [22.58196721  6.41803279],0
r4,1,0.424969,0.636534,[74 19] ; [25  4],[75.46721311 17.53278689] ; [23.53278689  5.46721311],0
p4,1,0.428217,0.627655,[43 49] ; [16 13],[44.85950413 47.14049587] ; [14.14049587 14.85950413],0
a5,1,0.431802,0.617973,[60 33] ; [21  8],[61.74590164 31.25409836] ; [19.25409836  9.74590164],0
s8,1,0.471108,0.519375,[41 52] ; [15 14],[42.68852459 50.31147541] ; [13.31147541 15.68852459],0
p5,1,0.493862,0.468101,[ 6 86] ; [ 3 26],[ 6.84297521 85.15702479] ; [ 2.15702479 26.84297521],0
v3,1,0.493862,0.468101,[35 57] ; [ 9 20],[33.45454545 58.54545455] ; [10.54545455 18.45454545],0
r2,1,0.52915,0.396024,[85  6] ; [28  1],[85.69166667  5.30833333] ; [27.30833333  1.69166667],0
p8,1,0.565634,0.330043,[33 60] ; [12 17],[34.30327869 58.69672131] ; [10.69672131 18.30327869],0
s3,1,0.575651,0.313319,[49 44] ; [17 12],[50.31147541 42.68852459] ; [15.68852459 13.31147541],0
p1,1,0.640773,0.217732,[ 7 85] ; [ 3 26],[ 7.60330579 84.39669421] ; [ 2.39669421 26.60330579],0
p9,1,0.667793,0.184195,[82 10] ; [25  4],[81.3553719 10.6446281] ; [25.6446281  3.3553719],0
a3,1,0.688349,0.160878,[63 29] ; [21  8],[63.8677686 28.1322314] ; [20.1322314  8.8677686],0
p2,1,0.689574,0.159547,[70 22] ; [21  8],[69.19008264 22.80991736] ; [21.80991736  7.19008264],0
n6,1,0.699102,0.149407,[69 22] ; [23  6],[69.76666667 21.23333333] ; [22.23333333  6.76666667],0
u3,1,0.719918,0.128571,[16 12] ; [4 4],[15.55555556 12.44444444] ; [4.44444444 3.55555556],0
v2,1,0.741297,0.10899,[45 45] ; [15 13],[45.76271186 44.23728814] ; [14.23728814 13.76271186],0
p3,1,0.747919,0.103288,[35 57] ; [12 17],[35.73553719 56.26446281] ; [11.26446281 17.73553719],0
a7,1,0.758075,0.09487,[67 26] ; [21  7],[67.63636364 25.36363636] ; [20.36363636  7.63636364],0
d4,1,0.772034,0.083935,[76 17] ; [23  6],[75.46721311 17.53278689] ; [23.53278689  5.46721311],0
u2,1,0.794944,0.067546,[13 16] ; [4 4],[13.32432432 15.67567568] ; [3.67567568 4.32432432],0
s7,1,0.796882,0.066247,[46 41] ; [13 13],[45.42477876 41.57522124] ; [13.57522124 12.42477876],0
a6,1,0.797223,0.066019,[57 36] ; [17 12],[56.40983607 36.59016393] ; [17.59016393 11.40983607],0
p12,1,0.839721,0.040905,[ 4 89] ; [ 1 28],[ 3.81147541 89.18852459] ; [ 1.18852459 27.81147541],0
b4,1,0.863174,0.029699,[53 40] ; [16 13],[52.59836066 40.40163934] ; [16.40163934 12.59836066],0
a4,1,0.974845,0.000994,[42 51] ; [13 16],[41.92622951 51.07377049] ; [13.07377049 15.92622951],0
u1,1,0.996315,2.1e-05,[16 77] ; [ 5 24],[16.00819672 76.99180328] ; [ 4.99180328 24.00819672],0
