Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,26.732576,[29  7] ; [ 4 23],[18.85714286 17.14285714] ; [14.14285714 12.85714286],1
p11,1,0.001072,10.698947,[28  8] ; [10 17],[21.71428571 14.28571429] ; [16.28571429 10.71428571],0
r3,1,0.001466,10.120327,[30  5] ; [13 14],[24.27419355 10.72580645] ; [18.72580645  8.27419355],0
s8,1,0.004499,8.070479,[14 22] ; [ 2 25],[ 9.14285714 26.85714286] ; [ 6.85714286 20.14285714],0
n5,1,0.005226,7.799383,[26 10] ; [10 17],[20.57142857 15.42857143] ; [15.42857143 11.57142857],0
a5,1,0.010415,6.5625,[21 15] ; [ 7 20],[16. 20.] ; [12. 15.],0
p4,1,0.018684,5.530864,[20 16] ; [ 7 20],[15.42857143 20.57142857] ; [11.57142857 15.42857143],0
r4,1,0.024653,5.048077,[11 25] ; [ 2 25],[ 7.42857143 28.57142857] ; [ 5.57142857 21.42857143],0
p2,1,0.028473,4.799185,[27  9] ; [13 14],[22.85714286 13.14285714] ; [17.14285714  9.85714286],0
p7,1,0.0799,3.066937,[20 16] ; [ 9 18],[16.57142857 19.42857143] ; [12.42857143 14.57142857],0
p8,1,0.105193,2.625,[15 21] ; [ 6 21],[12. 24.] ; [ 9. 18.],0
v4,1,0.139547,2.182952,[24 12] ; [13 14],[21.14285714 14.85714286] ; [15.85714286 11.14285714],0
n6,1,0.148605,2.086515,[22 13] ; [12 15],[19.19354839 15.80645161] ; [14.80645161 12.19354839],0
s7,1,0.179049,1.805502,[11 23] ; [ 4 20],[ 8.79310345 25.20689655] ; [ 6.20689655 17.79310345],0
p1,1,0.179482,1.801907,[ 1 35] ; [ 3 24],[ 2.28571429 33.71428571] ; [ 1.71428571 25.28571429],0
b4,1,0.185877,1.75,[18 18] ; [18  9],[20.57142857 15.42857143] ; [15.42857143 11.57142857],0
d1,1,0.220671,1.5,[ 6 30] ; [ 8 19],[ 8. 28.] ; [ 6. 21.],0
v3,1,0.250291,1.321678,[ 8 28] ; [ 3 24],[ 6.28571429 29.71428571] ; [ 4.71428571 22.28571429],0
a8,1,0.260992,1.263488,[ 6 28] ; [ 2 24],[ 4.53333333 29.46666667] ; [ 3.46666667 22.53333333],0
n4,1,0.305507,1.05,[22 14] ; [13 14],[20. 16.] ; [15. 12.],0
b5,1,0.336872,0.922297,[23 13] ; [14 13],[21.14285714 14.85714286] ; [15.85714286 11.14285714],0
d3,1,0.343799,0.896212,[19 17] ; [11 16],[17.14285714 18.85714286] ; [12.85714286 14.14285714],0
a7,1,0.382673,0.762097,[20 16] ; [12 15],[18.28571429 17.71428571] ; [13.71428571 13.28571429],0
u2,1,0.433273,0.614035,[12  7] ; [8 8],[10.85714286  8.14285714] ; [9.14285714 6.85714286],0
d2,1,0.503854,0.446809,[ 8 28] ; [ 8 19],[ 9.14285714 26.85714286] ; [ 6.85714286 20.14285714],0
n2,1,0.513292,0.42735,[8 4] ; [7 6],[7.2 4.8] ; [7.8 5.2],0
v1,1,0.526103,0.401914,[12 24] ; [ 7 20],[10.85714286 25.14285714] ; [ 8.14285714 18.85714286],0
n1,1,0.568261,0.3256,[4 8] ; [ 3 10],[3.36 8.64] ; [3.64 9.36],0
s3,1,0.589022,0.291875,[12 24] ; [ 7 19],[11.03225806 24.96774194] ; [ 7.96774194 18.03225806],0
a6,1,0.608408,0.2625,[15 21] ; [13 14],[16. 20.] ; [12. 15.],0
a4,1,0.61614,0.25133,[10 26] ; [ 6 21],[ 9.14285714 26.85714286] ; [ 6.85714286 20.14285714],0
u3,1,0.667779,0.184211,[ 6 13] ; [ 4 12],[ 5.42857143 13.57142857] ; [ 4.57142857 11.42857143],0
p3,1,0.676372,0.174238,[10 26] ; [ 6 20],[ 9.29032258 26.70967742] ; [ 6.70967742 19.29032258],0
s2,1,0.68204,0.167839,[ 9 27] ; [ 8 19],[ 9.71428571 26.28571429] ; [ 7.28571429 19.71428571],0
a3,1,0.701197,0.147229,[17 19] ; [11 15],[16.25806452 19.74193548] ; [11.74193548 14.25806452],0
s6,1,0.710119,0.138158,[15 21] ; [10 17],[14.28571429 21.71428571] ; [10.71428571 16.28571429],0
p12,1,0.732678,0.116667,[ 2 34] ; [ 1 26],[ 1.71428571 34.28571429] ; [ 1.28571429 25.71428571],0
d4,1,0.76024,0.093126,[24 12] ; [17 10],[23.42857143 12.57142857] ; [17.57142857  9.42857143],0
d5,1,0.77038,0.085193,[20 16] ; [14 13],[19.42857143 16.57142857] ; [14.57142857 12.42857143],0
s4,1,0.787456,0.072692,[ 7 29] ; [ 6 21],[ 7.42857143 28.57142857] ; [ 5.57142857 21.42857143],0
v2,1,0.82237,0.050399,[12 23] ; [10 17],[12.41935484 22.58064516] ; [ 9.58064516 17.41935484],0
b2,1,0.840617,0.040443,[ 5 15] ; [ 4 14],[ 4.73684211 15.26315789] ; [ 4.26315789 13.73684211],0
b3,1,0.840617,0.040443,[ 5 15] ; [ 4 14],[ 4.73684211 15.26315789] ; [ 4.26315789 13.73684211],0
n3,1,0.87018,0.026709,[7 5] ; [8 5],[7.2 4.8] ; [7.8 5.2],0
b1,1,0.881807,0.022105,[22 14] ; [16 11],[21.71428571 14.28571429] ; [16.28571429 10.71428571],0
s1,1,0.892968,0.018103,[ 3 33] ; [ 2 25],[ 2.85714286 33.14285714] ; [ 2.14285714 24.85714286],0
a1,1,0.892968,0.018103,[ 3 33] ; [ 2 25],[ 2.85714286 33.14285714] ; [ 2.14285714 24.85714286],0
p6,1,0.957189,0.002882,[ 7 29] ; [ 5 20],[ 7.08196721 28.91803279] ; [ 4.91803279 20.08196721],0
s5,1,1.0,0.0,[ 4 32] ; [ 3 24],[ 4. 32.] ; [ 3. 24.],0
r1,1,1.0,0.0,[12 24] ; [ 9 18],[12. 24.] ; [ 9. 18.],0
