Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.107123,2.596154,[2 2] ; [ 4 22],[0.8 3.2] ; [ 5.2 20.8],0
p11,1,0.11034,2.549342,[3 1] ; [ 9 18],[1.5483871 2.4516129] ; [10.4516129 16.5483871],0
b4,1,0.11034,2.549342,[1 3] ; [18  9],[2.4516129 1.5483871] ; [16.5483871 10.4516129],0
p7,1,0.11034,2.549342,[3 1] ; [ 9 18],[1.5483871 2.4516129] ; [10.4516129 16.5483871],0
d4,1,0.198814,1.651066,[1 3] ; [16 11],[2.19354839 1.80645161] ; [14.80645161 12.19354839],0
p3,1,0.236057,1.403986,[2 2] ; [ 6 21],[1.03225806 2.96774194] ; [ 6.96774194 20.03225806],0
a6,1,0.25377,1.302431,[3 1] ; [12 15],[1.93548387 2.06451613] ; [13.06451613 13.93548387],0
n6,1,0.25377,1.302431,[1 3] ; [15 12],[2.06451613 1.93548387] ; [13.93548387 13.06451613],0
r3,1,0.25377,1.302431,[3 1] ; [12 15],[1.93548387 2.06451613] ; [13.06451613 13.93548387],0
s5,1,0.266713,1.233576,[1 3] ; [ 2 25],[0.38709677 3.61290323] ; [ 2.61290323 24.38709677],0
r4,1,0.266713,1.233576,[1 3] ; [ 2 25],[0.38709677 3.61290323] ; [ 2.61290323 24.38709677],0
v4,1,0.315905,1.005826,[3 1] ; [13 14],[2.06451613 1.93548387] ; [13.93548387 13.06451613],0
s7,1,0.338232,0.91712,[1 2] ; [ 3 21],[0.44444444 2.55555556] ; [ 3.55555556 20.44444444],0
u2,1,0.396144,0.72,[2 1] ; [6 9],[1.33333333 1.66666667] ; [6.66666667 8.33333333],0
a3,1,0.426716,0.631744,[1 3] ; [12 14],[1.73333333 2.26666667] ; [11.26666667 14.73333333],0
b3,1,0.449102,0.572917,[1 1] ; [ 5 15],[0.54545455 1.45454545] ; [ 5.45454545 14.54545455],0
b2,1,0.449102,0.572917,[1 1] ; [ 5 15],[0.54545455 1.45454545] ; [ 5.45454545 14.54545455],0
d5,1,0.462037,0.540954,[3 1] ; [15 12],[2.32258065 1.67741935] ; [15.67741935 11.32258065],0
p4,1,0.515579,0.422727,[2 2] ; [ 9 18],[1.41935484 2.58064516] ; [ 9.58064516 17.41935484],0
b5,1,0.546386,0.363832,[3 1] ; [16 11],[2.4516129 1.5483871] ; [16.5483871 10.4516129],0
n2,1,0.604773,0.267857,[1 2] ; [6 6],[1.4 1.6] ; [5.6 6.4],0
s4,1,0.60524,0.267165,[1 3] ; [ 4 23],[0.64516129 3.35483871] ; [ 4.35483871 22.64516129],0
u3,1,0.61209,0.257143,[1 2] ; [ 3 12],[0.66666667 2.33333333] ; [ 3.33333333 11.66666667],0
b1,1,0.638662,0.220497,[3 1] ; [17 10],[2.58064516 1.41935484] ; [17.41935484  9.58064516],0
a8,1,0.687031,0.162319,[1 3] ; [ 4 20],[0.71428571 3.28571429] ; [ 4.28571429 19.71428571],0
s3,1,0.704111,0.144231,[1 3] ; [ 9 17],[1.33333333 2.66666667] ; [ 8.66666667 17.33333333],0
a7,1,0.726161,0.122665,[2 2] ; [11 16],[1.67741935 2.32258065] ; [11.32258065 15.67741935],0
s6,1,0.739332,0.110714,[1 3] ; [ 9 18],[1.29032258 2.70967742] ; [ 8.70967742 18.29032258],0
v1,1,0.759444,0.093765,[1 3] ; [ 5 22],[0.77419355 3.22580645] ; [ 5.22580645 21.77419355],0
s2,1,0.759444,0.093765,[1 3] ; [ 5 22],[0.77419355 3.22580645] ; [ 5.22580645 21.77419355],0
n1,1,0.770335,0.085227,[1 2] ; [3 9],[0.8 2.2] ; [3.2 8.8],0
n3,1,0.792147,0.069444,[2 1] ; [7 5],[1.8 1.2] ; [7.2 4.8],0
d2,1,0.849017,0.036242,[1 3] ; [ 8 19],[1.16129032 2.83870968] ; [ 7.83870968 19.16129032],0
a4,1,0.901312,0.015377,[1 3] ; [ 6 21],[0.90322581 3.09677419] ; [ 6.09677419 20.90322581],0
p9,1,0.932534,0.007167,[1 3] ; [ 6 20],[0.93333333 3.06666667] ; [ 6.06666667 19.93333333],0
n4,1,0.944857,0.004784,[2 2] ; [14 13],[2.06451613 1.93548387] ; [13.93548387 13.06451613],0
n5,1,0.944857,0.004784,[2 2] ; [13 14],[1.93548387 2.06451613] ; [13.06451613 13.93548387],0
v2,1,0.968494,0.00156,[1 3] ; [ 7 20],[1.03225806 2.96774194] ; [ 6.96774194 20.03225806],0
