Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.022848,5.180047,[26  7] ; [2 4],[23.69230769  9.30769231] ; [4.30769231 1.69230769],0
d5,1,0.022848,5.180047,[26  7] ; [2 4],[23.69230769  9.30769231] ; [4.30769231 1.69230769],0
b1,1,0.065163,3.400837,[14 19] ; [5 1],[16.07692308 16.92307692] ; [2.92307692 3.07692308],0
v1,1,0.067831,3.334744,[ 9 23] ; [4 2],[10.94736842 21.05263158] ; [2.05263158 3.94736842],0
p3,1,0.087629,2.917403,[10 23] ; [4 2],[11.84615385 21.15384615] ; [2.15384615 3.84615385],0
s7,1,0.087829,2.913712,[ 9 21] ; [4 2],[10.83333333 19.16666667] ; [2.16666667 3.83333333],0
n4,1,0.08883,2.895455,[27  6] ; [3 3],[25.38461538  7.61538462] ; [4.61538462 1.38461538],0
p7,1,0.1651,1.926877,[12 21] ; [4 2],[13.53846154 19.46153846] ; [2.46153846 3.53846154],0
d1,1,0.187265,1.739007,[15 18] ; [1 5],[13.53846154 19.46153846] ; [2.46153846 3.53846154],0
b4,1,0.197149,1.663371,[25  8] ; [3 3],[23.69230769  9.30769231] ; [4.30769231 1.69230769],0
p8,1,0.197149,1.663371,[ 8 25] ; [3 3],[ 9.30769231 23.69230769] ; [1.69230769 4.30769231],0
p4,1,0.215254,1.535732,[13 20] ; [4 2],[14.38461538 18.61538462] ; [2.61538462 3.38461538],0
s8,1,0.346465,0.886364,[12 21] ; [1 5],[11. 22.] ; [2. 4.],0
d2,1,0.373597,0.791667,[17 15] ; [2 4],[16. 16.] ; [3. 3.],0
n2,1,0.386916,0.748611,[5 3] ; [1 2],[4.36363636 3.63636364] ; [1.63636364 1.36363636],0
s6,1,0.41222,0.672389,[15 16] ; [4 2],[15.91891892 15.08108108] ; [3.08108108 2.91891892],0
v2,1,0.412435,0.67177,[17 16] ; [2 4],[16.07692308 16.92307692] ; [2.92307692 3.07692308],0
a6,1,0.412435,0.67177,[17 16] ; [2 4],[16.07692308 16.92307692] ; [2.92307692 3.07692308],0
r3,1,0.421357,0.646528,[26  6] ; [4 2],[25.26315789  6.73684211] ; [4.73684211 1.26315789],0
s3,1,0.453069,0.562963,[16 16] ; [2 4],[15.15789474 16.84210526] ; [2.84210526 3.15789474],0
a4,1,0.4698,0.522447,[10 22] ; [1 5],[ 9.26315789 22.73684211] ; [1.73684211 4.26315789],0
n3,1,0.490153,0.47619,[6 1] ; [2 1],[5.6 1.4] ; [2.4 0.6],0
a7,1,0.493459,0.468975,[16 17] ; [2 4],[15.23076923 17.76923077] ; [2.76923077 3.23076923],0
r2,1,0.498234,0.458697,[16 15] ; [4 2],[16.75675676 14.24324324] ; [3.24324324 2.75675676],0
p1,1,0.573683,0.316558,[ 3 30] ; [1 5],[ 3.38461538 29.61538462] ; [0.61538462 5.38461538],0
b5,1,0.581787,0.303354,[18 15] ; [4 2],[18.61538462 14.38461538] ; [3.38461538 2.61538462],0
n1,1,0.621014,0.244444,[4 4] ; [1 2],[3.63636364 4.36363636] ; [1.36363636 1.63636364],0
p2,1,0.627079,0.236042,[20 13] ; [3 3],[19.46153846 13.53846154] ; [3.53846154 2.46153846],0
a5,1,0.627079,0.236042,[20 13] ; [3 3],[19.46153846 13.53846154] ; [3.53846154 2.46153846],0
p6,1,0.659505,0.194125,[ 8 24] ; [1 5],[ 7.57894737 24.42105263] ; [1.42105263 4.57894737],0
r4,1,0.677091,0.173419,[14 19] ; [2 4],[13.53846154 19.46153846] ; [2.46153846 3.53846154],0
n5,1,0.685372,0.164141,[25  8] ; [5 1],[25.38461538  7.61538462] ; [4.61538462 1.38461538],0
r1,1,0.730669,0.118498,[14 19] ; [3 3],[14.38461538 18.61538462] ; [2.61538462 3.38461538],0
s5,1,0.747376,0.10375,[ 7 24] ; [1 5],[ 6.7027027 24.2972973] ; [1.2972973 4.7027027],0
a3,1,0.778947,0.078788,[20 13] ; [4 2],[20.30769231 12.69230769] ; [3.69230769 2.30769231],0
d3,1,0.837224,0.042208,[18 15] ; [3 3],[17.76923077 15.23076923] ; [3.23076923 2.76923077],0
p11,1,0.882392,0.021886,[23 10] ; [4 2],[22.84615385 10.15384615] ; [4.15384615 1.84615385],0
p9,1,0.919549,0.010201,[20 11] ; [4 2],[20.10810811 10.89189189] ; [3.89189189 2.10810811],0
s2,1,0.960637,0.002436,[11 21] ; [2 4],[10.94736842 21.05263158] ; [2.05263158 3.94736842],0
p10,1,0.960637,0.002436,[21 11] ; [4 2],[21.05263158 10.94736842] ; [3.94736842 2.05263158],0
