Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-06,23.670607,[66 17] ; [55 66],[49.23039216 33.76960784] ; [71.76960784 49.23039216],1
s7,1,0.000585,11.823251,[38 39] ; [29 86],[26.86979167 50.13020833] ; [40.13020833 74.86979167],1
v1,1,0.003371,8.594731,[57 25] ; [59 62],[46.85714286 35.14285714] ; [69.14285714 51.85714286],0
p7,1,0.004291,8.156362,[73 10] ; [86 35],[64.69117647 18.30882353] ; [94.30882353 26.69117647],0
p5,1,0.019106,5.491802,[20 64] ; [ 14 108],[13.86407767 70.13592233] ; [ 20.13592233 101.86407767],0
r4,1,0.020006,5.411412,[81  3] ; [106  16],[76.25242718  7.74757282] ; [110.74757282  11.25242718],0
p10,1,0.024053,5.090785,[75  8] ; [94 26],[69.09852217 13.90147783] ; [99.90147783 20.09852217],0
p12,1,0.026148,4.946232,[ 8 75] ; [  3 118],[ 4.4754902 78.5245098] ; [  6.5245098 114.4754902],0
n5,1,0.052693,3.753625,[69 15] ; [85 36],[63.10243902 20.89756098] ; [90.89756098 30.10243902],0
r3,1,0.054262,3.704634,[82  2] ; [111  11],[78.69902913  5.30097087] ; [114.30097087   7.69902913],0
s8,1,0.059495,3.5514,[30 53] ; [29 92],[24.00490196 58.99509804] ; [34.99509804 86.00490196],0
p6,1,0.081417,3.036388,[39 43] ; [42 77],[33.04477612 48.95522388] ; [47.95522388 71.04477612],0
r1,1,0.081919,3.026412,[71 13] ; [90 31],[65.97073171 18.02926829] ; [95.02926829 25.97073171],0
n4,1,0.093835,2.807326,[72 12] ; [93 29],[67.2815534 16.7184466] ; [97.7184466 24.2815534],0
p11,1,0.100351,2.699959,[73 11] ; [95 27],[68.50485437 15.49514563] ; [99.49514563 22.50485437],0
p9,1,0.121026,2.403998,[75  8] ; [100  21],[71.20098039 11.79901961] ; [103.79901961  17.20098039],0
n6,1,0.142192,2.15408,[75  9] ; [99 22],[71.29756098 12.70243902] ; [102.70243902  18.29756098],0
d1,1,0.143612,2.138828,[50 34] ; [60 62],[44.85436893 39.14563107] ; [65.14563107 56.85436893],0
p2,1,0.193777,1.688662,[75  9] ; [101  21],[71.76699029 12.23300971] ; [104.23300971  17.76699029],0
u2,1,0.195559,1.675232,[14 10] ; [18 25],[11.46268657 12.53731343] ; [20.53731343 22.46268657],0
