Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,4.3e-05,16.745483,[19 30] ; [64 22],[30.12592593 18.87407407] ; [52.87407407 33.12592593],1
r3,1,5.3e-05,16.3262,[28 23] ; [74 12],[37.97080292 13.02919708] ; [64.02919708 21.97080292],1
s6,1,0.000169,14.149733,[10 40] ; [45 40],[20.37037037 29.62962963] ; [34.62962963 50.37037037],1
p2,1,0.000919,10.983466,[22 29] ; [61 24],[31.125 19.875] ; [51.875 33.125],1
p9,1,0.001356,10.264861,[24 22] ; [68 18],[32.06060606 13.93939394] ; [59.93939394 26.06060606],0
n3,1,0.001533,10.038519,[ 8 13] ; [28  7],[13.5  7.5] ; [22.5 12.5],0
r4,1,0.006171,7.499554,[17 34] ; [50 37],[24.76086957 26.23913043] ; [42.23913043 44.76086957],0
b2,1,0.006727,7.344537,[15 11] ; [14 39],[ 9.5443038 16.4556962] ; [19.4556962 33.5443038],0
b3,1,0.006727,7.344537,[15 11] ; [14 39],[ 9.5443038 16.4556962] ; [19.4556962 33.5443038],0
n6,1,0.010764,6.503918,[28 23] ; [66 21],[34.73913043 16.26086957] ; [59.26086957 27.73913043],0
n2,1,0.012009,6.309552,[10 11] ; [28  7],[14.25  6.75] ; [23.75 11.25],0
b4,1,0.012997,6.169552,[23 28] ; [58 29],[29.93478261 21.06521739] ; [51.06521739 35.93478261],0
b1,1,0.018994,5.502095,[28 23] ; [30 57],[21.43478261 29.56521739] ; [36.56521739 50.43478261],0
p8,1,0.019673,5.440691,[ 9 40] ; [32 53],[14.99253731 34.00746269] ; [26.00746269 58.99253731],0
v4,1,0.023242,5.150312,[34 17] ; [71 14],[39.375 11.625] ; [65.625 19.375],0
s8,1,0.026888,4.897973,[ 5 46] ; [22 65],[ 9.97826087 41.02173913] ; [17.02173913 69.97826087],0
p6,1,0.044903,4.022285,[ 6 43] ; [23 62],[10.60447761 38.39552239] ; [18.39552239 66.60447761],0
a2,1,0.05369,3.722318,[ 8 43] ; [ 5 82],[ 4.80434783 46.19565217] ; [ 8.19565217 78.80434783],0
a1,1,0.05601,3.651769,[ 7 44] ; [ 4 83],[ 4.06521739 46.93478261] ; [ 6.93478261 80.06521739],0
