Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000154,14.326272,[1 6] ; [53 13],[5.17808219 1.82191781] ; [48.82191781 17.17808219],1
r2,1,0.007552,7.136657,[3 3] ; [59  7],[5.16666667 0.83333333] ; [56.83333333  9.16666667],0
r1,1,0.048477,3.893389,[3 4] ; [51 15],[5.17808219 1.82191781] ; [48.82191781 17.17808219],0
n5,1,0.051226,3.800867,[6 1] ; [31 35],[3.54794521 3.45205479] ; [33.45205479 32.54794521],0
p2,1,0.086263,2.942758,[2 5] ; [41 25],[4.12328767 2.87671233] ; [38.87671233 27.12328767],0
s3,1,0.12198,2.391711,[1 6] ; [29 36],[2.91666667 4.08333333] ; [27.08333333 37.91666667],0
b5,1,0.12946,2.298965,[6 1] ; [37 29],[4.12328767 2.87671233] ; [38.87671233 27.12328767],0
b3,1,0.1507,2.065153,[3 2] ; [11 28],[1.59090909 3.40909091] ; [12.40909091 26.59090909],0
b2,1,0.1507,2.065153,[3 2] ; [11 28],[1.59090909 3.40909091] ; [12.40909091 26.59090909],0
s2,1,0.172914,1.857496,[1 6] ; [26 38],[2.66197183 4.33802817] ; [24.33802817 39.66197183],0
p11,1,0.190885,1.71077,[2 5] ; [36 30],[3.64383562 3.35616438] ; [34.35616438 31.64383562],0
p3,1,0.20577,1.600941,[1 6] ; [25 40],[2.52777778 4.47222222] ; [23.47222222 41.52777778],0
d3,1,0.210997,1.56457,[3 4] ; [44 22],[4.50684932 2.49315068] ; [42.49315068 23.50684932],0
s6,1,0.232717,1.424176,[2 5] ; [34 31],[3.5 3.5] ; [32.5 32.5],0
v1,1,0.248295,1.332872,[2 5] ; [34 32],[3.45205479 3.54794521] ; [32.54794521 33.45205479],0
a1,1,0.28161,1.159303,[1 6] ; [ 3 63],[0.38356164 6.61643836] ; [ 3.61643836 62.38356164],0
a5,1,0.282355,1.15572,[3 4] ; [42 24],[4.31506849 2.68493151] ; [40.68493151 25.31506849],0
s1,1,0.288564,1.126309,[1 6] ; [ 3 62],[0.38888889 6.61111111] ; [ 3.61111111 61.38888889],0
b4,1,0.302301,1.064017,[6 1] ; [44 22],[4.79452055 2.20547945] ; [45.20547945 20.79452055],0
s8,1,0.361954,0.831102,[1 6] ; [20 45],[2.04166667 4.95833333] ; [18.95833333 46.04166667],0
d4,1,0.362342,0.829761,[5 2] ; [56 10],[5.84931507 1.15068493] ; [55.15068493 10.84931507],0
p10,1,0.373388,0.792358,[1 6] ; [20 46],[2.01369863 4.98630137] ; [18.98630137 47.01369863],0
p7,1,0.373737,0.791201,[2 4] ; [34 31],[3.04225352 2.95774648] ; [32.95774648 32.04225352],0
a2,1,0.433739,0.61279,[2 5] ; [11 55],[1.24657534 5.75342466] ; [11.75342466 54.24657534],0
b1,1,0.434123,0.611768,[5 2] ; [37 29],[4.02739726 2.97260274] ; [37.97260274 28.02739726],0
p4,1,0.476608,0.506614,[2 4] ; [32 34],[2.83333333 3.16666667] ; [31.16666667 34.83333333],0
a7,1,0.496593,0.46221,[4 3] ; [46 20],[4.79452055 2.20547945] ; [45.20547945 20.79452055],0
a4,1,0.496593,0.46221,[3 4] ; [20 46],[2.20547945 4.79452055] ; [20.79452055 45.20547945],0
v3,1,0.498954,0.45716,[4 3] ; [28 36],[3.15492958 3.84507042] ; [28.84507042 35.15492958],0
p8,1,0.52589,0.402328,[2 5] ; [27 39],[2.78082192 4.21917808] ; [26.21917808 39.78082192],0
d5,1,0.553432,0.351204,[6 1] ; [50 16],[5.36986301 1.63013699] ; [50.63013699 15.36986301],0
d1,1,0.555545,0.347476,[3 4] ; [36 30],[3.73972603 3.26027397] ; [35.26027397 30.73972603],0
a3,1,0.627671,0.235232,[5 2] ; [41 25],[4.4109589 2.5890411] ; [41.5890411 24.4109589],0
s4,1,0.667977,0.183978,[1 6] ; [ 6 59],[0.68055556 6.31944444] ; [ 6.31944444 58.68055556],0
p6,1,0.721837,0.126739,[2 5] ; [14 48],[1.62318841 5.37681159] ; [14.37681159 47.62318841],0
a6,1,0.735079,0.114499,[4 3] ; [42 24],[4.4109589 2.5890411] ; [41.5890411 24.4109589],0
n4,1,0.739306,0.110738,[5 2] ; [43 23],[4.60273973 2.39726027] ; [43.39726027 22.60273973],0
u3,1,0.781814,0.076705,[1 1] ; [10 15],[0.81481481 1.18518519] ; [10.18518519 14.81481481],0
n2,1,0.843669,0.038889,[2 1] ; [13  5],[2.14285714 0.85714286] ; [12.85714286  5.14285714],0
n6,1,0.860431,0.030915,[5 2] ; [45 21],[4.79452055 2.20547945] ; [45.20547945 20.79452055],0
v4,1,0.868451,0.027432,[6 1] ; [58  8],[6.1369863 0.8630137] ; [57.8630137  8.1369863],0
u1,1,0.868451,0.027432,[1 6] ; [ 8 58],[0.8630137 6.1369863] ; [ 8.1369863 57.8630137],0
d2,1,0.895545,0.017237,[3 4] ; [30 36],[3.16438356 3.83561644] ; [29.83561644 36.16438356],0
s7,1,0.937825,0.006085,[2 4] ; [22 41],[2.08695652 3.91304348] ; [21.91304348 41.08695652],0
n1,1,0.94766,0.004309,[1 2] ; [ 6 11],[1.05 1.95] ; [ 5.95 11.05],0
n3,1,0.951655,0.003676,[2 1] ; [13  6],[2.04545455 0.95454545] ; [12.95454545  6.04545455],0
