Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.0,26.640987,[332 115] ; [37 44],[312.39204545 134.60795455] ; [56.60795455 24.39204545],1
v2,1,8.3e-05,15.486099,[249 174] ; [28 52],[232.944334 190.055666] ; [44.055666 35.944334],1
d1,1,0.000106,15.018731,[264 183] ; [29 52],[248.05113636 198.94886364] ; [44.94886364 36.05113636],1
u1,1,0.000129,14.659376,[ 80 367] ; [ 1 80],[ 68.57386364 378.42613636] ; [12.42613636 68.57386364],1
d4,1,0.000216,13.682605,[366  79] ; [52 29],[353.63117871  91.36882129] ; [64.36882129 16.63117871],1
d3,1,0.000274,13.239746,[320 126] ; [41 39],[306.09505703 139.90494297] ; [54.90494297 25.09505703],1
u3,1,0.002719,8.986783,[85 48] ; [13 23],[77.12426036 55.87573964] ; [20.87573964 15.12426036],0
a4,1,0.004852,7.933837,[195 249] ; [22 59],[183.52 260.48] ; [33.48 47.52],0
a2,1,0.005984,7.554965,[105 342] ; [ 8 73],[ 95.66477273 351.33522727] ; [17.33522727 63.66477273],0
a3,1,0.009866,6.658983,[312 133] ; [45 36],[302.02471483 142.97528517] ; [54.97528517 26.02471483],0
v1,1,0.012661,6.215894,[226 209] ; [29 50],[215.807393 219.192607] ; [39.192607 39.807393],0
b5,1,0.015985,5.804556,[274 173] ; [61 20],[283.60795455 163.39204545] ; [51.39204545 29.60795455],0
r2,1,0.018546,5.543809,[436   8] ; [75  5],[432.98473282  11.01526718] ; [78.01526718  1.98473282],0
d5,1,0.019784,5.430884,[363  83] ; [56 24],[355.27376426  90.72623574] ; [63.72623574 16.27376426],0
s7,1,0.024205,5.079904,[180 246] ; [22 55],[171.07753479 254.92246521] ; [30.92246521 46.07753479],0
n4,1,0.024655,5.04796,[344 102] ; [53 28],[335.98102467 110.01897533] ; [61.01897533 19.98102467],0
s2,1,0.024715,5.043727,[185 259] ; [23 58],[175.90857143 268.09142857] ; [32.09142857 48.90857143],0
a7,1,0.051794,3.78242,[346 100] ; [54 26],[339.1634981 106.8365019] ; [60.8365019 19.1634981],0
d2,1,0.060595,3.521022,[210 236] ; [29 52],[202.26565465 243.73434535] ; [36.73434535 44.26565465],0
s6,1,0.062476,3.470417,[266 178] ; [39 41],[258.4351145 185.5648855] ; [46.5648855 33.4351145],0
u2,1,0.06347,3.444313,[82 51] ; [16 20],[77.12426036 55.87573964] ; [20.87573964 15.12426036],0
s3,1,0.120608,2.409409,[224 218] ; [33 47],[217.61302682 224.38697318] ; [39.38697318 40.61302682],0
s8,1,0.135216,2.231575,[171 275] ; [24 57],[165.028463 280.971537] ; [29.971537 51.028463],0
a6,1,0.144513,2.129234,[322 124] ; [52 29],[316.51612903 129.48387097] ; [57.48387097 23.51612903],0
n3,1,0.162551,1.950333,[63 26] ; [18  3],[65.53636364 23.46363636] ; [15.46363636  5.53636364],0
p4,1,0.167271,1.90723,[254 191] ; [39 41],[248.35238095 196.64761905] ; [44.64761905 35.35238095],0
b1,1,0.218789,1.512298,[170 277] ; [25 56],[165.08522727 281.91477273] ; [29.91477273 51.08522727],0
n6,1,0.239963,1.38081,[361  85] ; [70 11],[364.75521822  81.24478178] ; [66.24478178 14.75521822],0
