Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.001372,10.243723,[15  1] ; [5 8],[11.03448276  4.96551724] ; [8.96551724 4.03448276],0
p8,1,0.029727,4.725,[ 2 14] ; [6 6],[ 4.57142857 11.42857143] ; [3.42857143 8.57142857],0
b5,1,0.046939,3.947587,[ 4 12] ; [8 5],[6.62068966 9.37931034] ; [5.37931034 7.62068966],0
n1,1,0.057224,3.616071,[6 3] ; [1 5],[4.2 4.8] ; [2.8 3.2],0
n6,1,0.102069,2.672919,[8 7] ; [ 3 10],[5.89285714 9.10714286] ; [5.10714286 7.89285714],0
p7,1,0.111349,2.534965,[ 4 12] ; [7 6],[6.06896552 9.93103448] ; [4.93103448 8.06896552],0
b3,1,0.163187,1.944444,[7 7] ; [1 5],[5.6 8.4] ; [2.4 3.6],0
b2,1,0.163187,1.944444,[7 7] ; [1 5],[5.6 8.4] ; [2.4 3.6],0
n3,1,0.204894,1.607143,[3 6] ; [4 2],[4.2 4.8] ; [2.8 3.2],0
d4,1,0.21918,1.509733,[ 5 11] ; [7 6],[6.62068966 9.37931034] ; [5.37931034 7.62068966],0
a7,1,0.237552,1.395061,[ 3 13] ; [5 8],[ 4.4137931 11.5862069] ; [3.5862069 9.4137931],0
v2,1,0.353309,0.861538,[ 3 12] ; [ 1 12],[ 2.14285714 12.85714286] ; [ 1.85714286 11.14285714],0
b4,1,0.378715,0.774871,[ 6 10] ; [7 6],[7.17241379 8.82758621] ; [5.82758621 7.17241379],0
p9,1,0.39033,0.737913,[7 8] ; [4 9],[5.89285714 9.10714286] ; [5.10714286 7.89285714],0
p10,1,0.39033,0.737913,[7 8] ; [4 9],[5.89285714 9.10714286] ; [5.10714286 7.89285714],0
n2,1,0.398025,0.714286,[5 4] ; [2 4],[4.2 4.8] ; [2.8 3.2],0
v1,1,0.403755,0.697115,[ 6 10] ; [ 3 10],[ 4.96551724 11.03448276] ; [4.03448276 8.96551724],0
p4,1,0.435819,0.607265,[ 4 12] ; [5 8],[ 4.96551724 11.03448276] ; [4.03448276 8.96551724],0
p11,1,0.435819,0.607265,[ 4 12] ; [5 8],[ 4.96551724 11.03448276] ; [4.03448276 8.96551724],0
s6,1,0.451917,0.56584,[ 3 13] ; [4 9],[ 3.86206897 12.13793103] ; [3.13793103 9.86206897],0
v3,1,0.453319,0.56234,[ 2 14] ; [ 3 10],[ 2.75862069 13.24137931] ; [ 2.24137931 10.75862069],0
a4,1,0.453319,0.56234,[ 2 14] ; [ 3 10],[ 2.75862069 13.24137931] ; [ 2.24137931 10.75862069],0
r2,1,0.473701,0.51333,[7 9] ; [4 9],[6.06896552 9.93103448] ; [4.93103448 8.06896552],0
r3,1,0.488462,0.479912,[ 5 10] ; [6 7],[5.89285714 9.10714286] ; [5.10714286 7.89285714],0
p6,1,0.50198,0.450747,[ 2 13] ; [ 3 10],[ 2.67857143 12.32142857] ; [ 2.32142857 10.67857143],0
d2,1,0.624321,0.239841,[ 5 11] ; [ 3 10],[ 4.4137931 11.5862069] ; [3.5862069 9.4137931],0
u3,1,0.671373,0.18,[2 8] ; [1 7],[1.66666667 8.33333333] ; [1.33333333 6.66666667],0
r4,1,0.672452,0.178748,[ 2 14] ; [ 1 12],[ 1.65517241 14.34482759] ; [ 1.34482759 11.65517241],0
s8,1,0.672452,0.178748,[ 2 14] ; [ 1 12],[ 1.65517241 14.34482759] ; [ 1.34482759 11.65517241],0
p2,1,0.684498,0.165106,[ 5 11] ; [5 8],[ 5.51724138 10.48275862] ; [4.48275862 8.51724138],0
s3,1,0.684498,0.165106,[ 5 11] ; [5 8],[ 5.51724138 10.48275862] ; [4.48275862 8.51724138],0
a5,1,0.684498,0.165106,[ 5 11] ; [5 8],[ 5.51724138 10.48275862] ; [4.48275862 8.51724138],0
r1,1,0.704507,0.143826,[ 6 10] ; [4 9],[ 5.51724138 10.48275862] ; [4.48275862 8.51724138],0
a6,1,0.704507,0.143826,[ 6 10] ; [4 9],[ 5.51724138 10.48275862] ; [4.48275862 8.51724138],0
s2,1,0.729571,0.119505,[ 4 12] ; [4 9],[ 4.4137931 11.5862069] ; [3.5862069 9.4137931],0
s1,1,0.774826,0.081835,[ 3 13] ; [ 3 10],[ 3.31034483 12.68965517] ; [ 2.68965517 10.31034483],0
d3,1,0.774826,0.081835,[ 3 13] ; [ 3 10],[ 3.31034483 12.68965517] ; [ 2.68965517 10.31034483],0
s4,1,0.811414,0.056931,[ 3 13] ; [ 2 11],[ 2.75862069 13.24137931] ; [ 2.24137931 10.75862069],0
p1,1,0.811414,0.056931,[ 3 13] ; [ 2 11],[ 2.75862069 13.24137931] ; [ 2.24137931 10.75862069],0
a8,1,0.83224,0.044872,[ 1 15] ; [ 1 11],[ 1.14285714 14.85714286] ; [ 0.85714286 11.14285714],0
b1,1,0.836687,0.042491,[8 8] ; [6 7],[7.72413793 8.27586207] ; [6.27586207 6.72413793],0
s5,1,0.878842,0.023237,[ 1 15] ; [ 1 12],[ 1.10344828 14.89655172] ; [ 0.89655172 12.10344828],0
p3,1,0.904201,0.014486,[ 4 12] ; [ 3 10],[ 3.86206897 12.13793103] ; [3.13793103 9.86206897],0
a3,1,0.933748,0.006911,[6 9] ; [5 8],[5.89285714 9.10714286] ; [5.10714286 7.89285714],0
