Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,41.554263,[ 18 307] ; [22 49],[ 32.82828283 292.17171717] ; [ 7.17171717 63.82828283],1
p1,1,0.0,36.989011,[ 18 306] ; [21 51],[ 31.90909091 292.09090909] ; [ 7.09090909 64.90909091],1
s5,1,1e-06,25.123073,[105 213] ; [42 21],[122.69291339 195.30708661] ; [24.30708661 38.69291339],1
a1,1,2.7e-05,17.631651,[ 12 315] ; [12 60],[ 19.66917293 307.33082707] ; [ 4.33082707 67.66917293],1
s7,1,6.2e-05,16.052407,[150 161] ; [51 17],[164.93667546 146.06332454] ; [36.06332454 31.93667546],1
p3,1,0.000126,14.699252,[194 133] ; [60 12],[208.16541353 118.83458647] ; [45.83458647 26.16541353],1
v3,1,0.000249,13.419922,[126 192] ; [44 25],[139.68992248 178.31007752] ; [30.31007752 38.68992248],1
p6,1,0.000558,11.911641,[148 175] ; [48 22],[161.08905852 161.91094148] ; [34.91094148 35.08905852],1
s8,1,0.001037,10.759744,[154 170] ; [49 22],[166.51139241 157.48860759] ; [36.48860759 34.51139241],0
n4,1,0.001327,10.30431,[248  78] ; [67  5],[258.01507538  67.98492462] ; [56.98492462 15.01507538],0
p4,1,0.001541,10.029233,[236  89] ; [65  7],[246.41057935  78.58942065] ; [54.58942065 17.41057935],0
s6,1,0.003171,8.706113,[218 101] ; [57  9],[227.85714286  91.14285714] ; [47.14285714 18.85714286],0
s1,1,0.003626,8.462062,[  6 319] ; [ 6 66],[  9.82367758 315.17632242] ; [ 2.17632242 69.82367758],0
n5,1,0.009599,6.707802,[248  76] ; [65  7],[256.09090909  67.90909091] ; [56.90909091 15.09090909],0
b3,1,0.027024,4.889307,[ 67 124] ; [27 25],[ 73.88477366 117.11522634] ; [20.11522634 31.88477366],0
b2,1,0.027024,4.889307,[ 67 124] ; [27 25],[ 73.88477366 117.11522634] ; [20.11522634 31.88477366],0
u4,1,0.028578,4.79284,[  7 320] ; [ 5 66],[  9.85929648 317.14070352] ; [ 2.14070352 68.85929648],0
n6,1,0.031384,4.631852,[281  43] ; [68  3],[286.26835443  37.73164557] ; [62.73164557  8.26835443],0
p9,1,0.032839,4.554127,[281  42] ; [69  3],[286.20253165  36.79746835] ; [63.79746835  8.20253165],0
v1,1,0.040061,4.215294,[189 133] ; [49 19],[196.5025641 125.4974359] ; [41.4974359 26.5025641],0
b5,1,0.04093,4.178894,[193 134] ; [33 39],[185.21804511 141.78195489] ; [40.78195489 31.21804511],0
