Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,39.116369,[ 22 330] ; [20 42],[ 35.71014493 316.28985507] ; [ 6.28985507 55.71014493],1
s5,1,2e-06,22.214507,[119 223] ; [37 17],[134.72727273 207.27272727] ; [21.27272727 32.72727273],1
p12,1,7e-06,20.314636,[ 28 321] ; [17 45],[ 38.21167883 310.78832117] ; [ 6.78832117 55.21167883],1
p3,1,2.7e-05,17.583584,[180 170] ; [49 12],[195.01216545 154.98783455] ; [33.98783455 27.01216545],1
p8,1,3.4e-05,17.178245,[186 158] ; [51 11],[200.80788177 143.19211823] ; [36.19211823 25.80788177],1
p4,1,3.6e-05,17.095495,[228 121] ; [56  5],[241.74634146 107.25365854] ; [42.25365854 18.74634146],1
a1,1,5.5e-05,16.275946,[ 15 337] ; [11 51],[ 22.10628019 329.89371981] ; [ 3.89371981 58.10628019],1
n3,1,0.002157,9.411111,[51 21] ; [3 9],[46.28571429 25.71428571] ; [7.71428571 4.28571429],0
p6,1,0.003963,8.300463,[139 208] ; [36 24],[149.2014742 197.7985258] ; [25.7985258 34.2014742],0
v1,1,0.004016,8.276716,[202 145] ; [46 13],[211.96059113 135.03940887] ; [36.03940887 22.96059113],0
r2,1,0.008585,6.907151,[339   7] ; [56  5],[335.7985258  10.2014742] ; [59.2014742  1.7985258],0
s7,1,0.00875,6.873057,[179 156] ; [43 17],[188.27848101 146.72151899] ; [33.72151899 26.27848101],0
p7,1,0.009565,6.714236,[220 123] ; [48 11],[228.66666667 114.33333333] ; [39.33333333 19.66666667],0
s1,1,0.009693,6.690488,[  7 338] ; [ 5 57],[ 10.17199017 334.82800983] ; [ 1.82800983 60.17199017],0
b5,1,0.015461,5.863112,[222 130] ; [29 33],[213.41062802 138.58937198] ; [37.58937198 24.41062802],0
s6,1,0.036651,4.366576,[239 108] ; [47 10],[245.64851485 101.35148515] ; [40.35148515 16.64851485],0
v3,1,0.039322,4.246916,[151 186] ; [35 24],[158.28787879 178.71212121] ; [27.71212121 31.28787879],0
s8,1,0.044769,4.027331,[178 171] ; [39 21],[185.16625917 163.83374083] ; [31.83374083 28.16625917],0
r3,1,0.046212,3.973846,[336  14] ; [54  6],[332.92682927  17.07317073] ; [57.07317073  2.92682927],0
a3,1,0.046968,3.946548,[286  64] ; [57  5],[291.38349515  58.61650485] ; [51.61650485 10.38349515],0
u4,1,0.058091,3.591061,[ 11 341] ; [ 5 56],[ 13.63680387 338.36319613] ; [ 2.36319613 58.63680387],0
p9,1,0.059268,3.557758,[300  46] ; [59  3],[304.44607843  41.55392157] ; [54.55392157  7.44607843],0
n1,1,0.063164,3.452303,[27 44] ; [8 4],[29.93975904 41.06024096] ; [5.06024096 6.93975904],0
n4,1,0.063516,3.443104,[323  29] ; [61  1],[326.49275362  25.50724638] ; [57.50724638  4.49275362],0
b2,1,0.105735,2.61683,[ 87 139] ; [25 24],[ 92.04363636 133.95636364] ; [19.95636364 29.04363636],0
b3,1,0.105735,2.61683,[ 87 139] ; [25 24],[ 92.04363636 133.95636364] ; [19.95636364 29.04363636],0
s3,1,0.124917,2.354559,[206 140] ; [42 18],[211.34975369 134.65024631] ; [36.65024631 23.34975369],0
p10,1,0.12527,2.350158,[295  54] ; [57  5],[298.90024331  50.09975669] ; [53.09975669  8.90024331],0
s2,1,0.151312,2.058974,[197 150] ; [40 20],[202.06142506 144.93857494] ; [34.93857494 25.06142506],0
r4,1,0.172043,1.865052,[325  27] ; [54  8],[322.24154589  29.75845411] ; [56.75845411  5.24154589],0
a2,1,0.173023,1.856553,[140 212] ; [19 43],[135.1884058 216.8115942] ; [23.8115942 38.1884058],0
b1,1,0.181079,1.788745,[133 219] ; [29 33],[137.73913043 214.26086957] ; [24.26086957 37.73913043],0
u3,1,0.356332,0.850778,[39 27] ; [4 1],[39.97183099 26.02816901] ; [3.02816901 1.97183099],0
p11,1,0.361544,0.832522,[290  62] ; [54  8],[292.48309179  59.51690821] ; [51.51690821 10.48309179],0
a7,1,0.363072,0.827238,[268  83] ; [44 18],[265.1622276  85.8377724] ; [46.8377724 15.1622276],0
a6,1,0.385085,0.754407,[265  85] ; [43 18],[262.28710462  87.71289538] ; [45.71289538 15.28710462],0
n6,1,0.386301,0.750554,[323  29] ; [57  3],[324.66019417  27.33980583] ; [55.33980583  4.66019417],0
p2,1,0.397763,0.715078,[296  55] ; [54  7],[298.17961165  52.82038835] ; [51.82038835  9.17961165],0
d2,1,0.39795,0.714511,[256  92] ; [48 13],[258.6601467  89.3398533] ; [45.3398533 15.6601467],0
s4,1,0.405225,0.692765,[ 50 296] ; [11 48],[ 52.11358025 293.88641975] ; [ 8.88641975 50.11358025],0
v2,1,0.536148,0.382726,[211 130] ; [34 25],[208.8625 132.1375] ; [36.1375 22.8625],0
a4,1,0.586799,0.295371,[216 134] ; [36 26],[214.0776699 135.9223301] ; [37.9223301 24.0776699],0
d5,1,0.64229,0.21576,[342   8] ; [59  2],[341.48418491   8.51581509] ; [59.51581509  1.48418491],0
u1,1,0.667213,0.18488,[104 248] ; [20 42],[105.42995169 246.57004831] ; [18.57004831 43.42995169],0
n2,1,0.672047,0.179218,[53 20] ; [8 4],[52.38823529 20.61176471] ; [8.61176471 3.38823529],0
b4,1,0.682935,0.16684,[206 146] ; [38 24],[207.4589372 144.5410628] ; [36.5410628 25.4589372],0
v4,1,0.716172,0.13219,[337  14] ; [57  3],[336.48175182  14.51824818] ; [57.51824818  2.48175182],0
d3,1,0.816484,0.053856,[307  44] ; [54  7],[307.55097087  43.44902913] ; [53.44902913  7.55097087],0
a5,1,0.852931,0.034366,[304  48] ; [53  9],[303.53623188  48.46376812] ; [53.46376812  8.53623188],0
a8,1,0.942162,0.005264,[ 48 262] ; [ 8 45],[ 47.82369146 262.17630854] ; [ 8.17630854 44.82369146],0
u2,1,0.946346,0.004529,[38 27] ; [3 2],[38.07142857 26.92857143] ; [2.92857143 2.07142857],0
d4,1,0.962434,0.002218,[342   6] ; [60  1],[342.04400978   5.95599022] ; [59.95599022  1.04400978],0
r1,1,0.963456,0.002099,[300  51] ; [52  9],[299.88349515  51.11650485] ; [52.11650485  8.88349515],0
