Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,3e-06,21.558629,[11 35] ; [29 10],[21.64705882 24.35294118] ; [18.35294118 20.64705882],1
p7,1,3.7e-05,17.039438,[16 28] ; [31  7],[25.2195122 18.7804878] ; [21.7804878 16.2195122],1
p6,1,0.000599,11.779028,[ 5 41] ; [17 22],[11.90588235 34.09411765] ; [10.09411765 28.90588235],1
s8,1,0.002181,9.390441,[10 36] ; [21 18],[16.77647059 29.22352941] ; [14.22352941 24.77647059],0
v2,1,0.011677,6.359324,[15 29] ; [23 14],[20.64197531 23.35802469] ; [17.35802469 19.64197531],0
p3,1,0.017011,5.695237,[10 36] ; [18 21],[15.15294118 30.84705882] ; [12.84705882 26.15294118],0
a7,1,0.01817,5.57965,[24 22] ; [30  9],[29.22352941 16.77647059] ; [24.77647059 14.22352941],0
p11,1,0.019317,5.472549,[30 16] ; [34  5],[34.63529412 11.36470588] ; [29.36470588  9.63529412],0
p2,1,0.025698,4.976212,[29 17] ; [33  6],[33.55294118 12.44705882] ; [28.44705882 10.55294118],0
s6,1,0.028902,4.773471,[21 25] ; [27 12],[25.97647059 20.02352941] ; [22.02352941 16.97647059],0
s7,1,0.032363,4.579138,[11 32] ; [18 19],[15.5875 27.4125] ; [13.4125 23.5875],0
p10,1,0.041883,4.139918,[30 16] ; [33  6],[34.09411765 11.90588235] ; [28.90588235 10.09411765],0
a5,1,0.080846,3.047803,[22 24] ; [26 13],[25.97647059 20.02352941] ; [22.02352941 16.97647059],0
r1,1,0.086387,2.940441,[26 20] ; [29 10],[29.76470588 16.23529412] ; [25.23529412 13.76470588],0
d3,1,0.091537,2.847131,[23 22] ; [27 12],[26.78571429 18.21428571] ; [23.21428571 15.78571429],0
s5,1,0.110792,2.542884,[ 7 39] ; [11 26],[ 9.97590361 36.02409639] ; [ 8.02409639 28.97590361],0
v4,1,0.129281,2.301118,[40  5] ; [38  1],[41.78571429  3.21428571] ; [36.21428571  2.78571429],0
