Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,72.142238,[71 37] ; [ 25 138],[38.25830258 69.74169742] ; [ 57.74169742 105.25830258],1
s2,1,0.0,46.272342,[74 35] ; [ 41 117],[46.94756554 62.05243446] ; [68.05243446 89.94756554],1
s3,1,0.0,36.559953,[76 32] ; [ 52 107],[51.7752809 56.2247191] ; [76.2247191 82.7752809],1
s6,1,0.0,27.122242,[87 21] ; [79 82],[66.64684015 41.35315985] ; [99.35315985 61.64684015],1
d2,1,1e-06,23.520166,[74 35] ; [60 99],[54.5 54.5] ; [79.5 79.5],1
a3,1,5e-06,20.811403,[88 21] ; [87 75],[70.38745387 38.61254613] ; [104.61254613  57.38745387],1
u1,1,1.7e-05,18.512398,[33 76] ; [ 16 147],[19.63602941 89.36397059] ; [ 29.36397059 133.63602941],1
n4,1,0.000153,14.331218,[96 13] ; [111  52],[82.95220588 26.04779412] ; [124.04779412  38.95220588],1
a2,1,0.000405,12.510599,[34 75] ; [ 22 141],[22.44117647 86.55882353] ; [ 33.55882353 129.44117647],1
d1,1,0.001342,10.283182,[73 36] ; [77 86],[60.11029412 48.88970588] ; [89.88970588 73.11029412],0
p4,1,0.001731,9.815244,[60 49] ; [ 58 104],[47.46125461 61.53874539] ; [70.53874539 91.46125461],0
a5,1,0.002286,9.304555,[86 23] ; [100  63],[74.53676471 34.46323529] ; [111.46323529  51.53676471],0
p6,1,0.005903,7.579611,[25 84] ; [ 17 144],[16.95555556 92.04444444] ; [ 25.04444444 135.95555556],0
a4,1,0.008416,6.942703,[59 50] ; [ 61 100],[48.44444444 60.55555556] ; [71.55555556 89.44444444],0
d5,1,0.008662,6.891192,[92 17] ; [115  48],[82.95220588 26.04779412] ; [124.04779412  38.95220588],0
s1,1,0.011746,6.348825,[ 9 99] ; [  3 158],[  4.81784387 103.18215613] ; [  7.18215613 153.81784387],0
r1,1,0.014995,5.91702,[87 22] ; [108  55],[78.14338235 30.85661765] ; [116.85661765  46.14338235],0
n5,1,0.018138,5.582797,[91 18] ; [115  47],[82.85608856 26.14391144] ; [123.14391144  38.85608856],0
s5,1,0.018405,5.557163,[34 69] ; [ 31 124],[25.9496124 77.0503876] ; [ 39.0503876 115.9496124],0
p11,1,0.026793,4.904073,[74 35] ; [130  33],[81.75 27.25] ; [122.25  40.75],0
p3,1,0.036413,4.377666,[40 68] ; [ 41 122],[32.2804428 75.7195572] ; [ 48.7195572 114.2804428],0
r2,1,0.048577,3.889919,[102   5] ; [144  19],[97.48888889  9.51111111] ; [148.51111111  14.48888889],0
n1,1,0.05734,3.612698,[18 15] ; [16 32],[13.85185185 19.14814815] ; [20.14814815 27.85185185],0
b5,1,0.057973,3.594448,[79 30] ; [100  63],[71.73161765 37.26838235] ; [107.26838235  55.73161765],0
d4,1,0.085387,2.959258,[91 18] ; [121  41],[85.26937269 23.73062731] ; [126.73062731  35.26937269],0
u4,1,0.086334,2.941437,[  5 104] ; [  2 161],[  2.80514706 106.19485294] ; [  4.19485294 158.80514706],0
v3,1,0.117742,2.447097,[38 66] ; [ 43 114],[32.27586207 71.72413793] ; [ 48.72413793 108.27586207],0
b1,1,0.139879,2.179287,[45 64] ; [ 53 110],[39.27205882 69.72794118] ; [ 58.72794118 104.27205882],0
p5,1,0.144164,2.13294,[11 96] ; [  9 154],[ 7.92592593 99.07407407] ; [ 12.07407407 150.92592593],0
v4,1,0.152963,2.042453,[104   5] ; [148  15],[100.98529412   8.01470588] ; [151.01470588  11.98529412],0
u3,1,0.211025,1.564381,[14  7] ; [39 37],[11.4742268  9.5257732] ; [41.5257732 34.4742268],0
p9,1,0.241548,1.371539,[88 19] ; [122  38],[84.15730337 22.84269663] ; [125.84269663  34.15730337],0
a6,1,0.259825,1.269689,[67 42] ; [111  52],[71.33088235 37.66911765] ; [106.66911765  56.33088235],0
r4,1,0.293689,1.102633,[93 16] ; [131  32],[89.76470588 19.23529412] ; [134.23529412  28.76470588],0
n2,1,0.300367,1.072564,[22 11] ; [37 11],[24.03703704  8.96296296] ; [34.96296296 13.03703704],0
