Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,37.522059,[ 2 10] ; [66  6],[9.71428571 2.28571429] ; [58.28571429 13.71428571],1
d1,1,2.2e-05,18.030432,[ 1 11] ; [52 20],[7.57142857 4.42857143] ; [45.42857143 26.57142857],1
d3,1,0.0002,13.82716,[ 2 10] ; [52 20],[7.71428571 4.28571429] ; [46.28571429 25.71428571],1
a3,1,0.000765,11.324916,[5 7] ; [61 11],[9.42857143 2.57142857] ; [56.57142857 15.42857143],1
d2,1,0.012616,6.222222,[ 2 10] ; [40 32],[6. 6.] ; [36. 36.],0
a4,1,0.025557,4.985755,[ 2 10] ; [37 35],[5.57142857 6.42857143] ; [33.42857143 38.57142857],0
p2,1,0.048533,3.891447,[9 3] ; [67  5],[10.85714286  1.14285714] ; [65.14285714  6.85714286],0
n4,1,0.048533,3.891447,[9 3] ; [67  5],[10.85714286  1.14285714] ; [65.14285714  6.85714286],0
s8,1,0.066104,3.377214,[5 7] ; [49 22],[7.80722892 4.19277108] ; [46.19277108 24.80722892],0
p6,1,0.099881,2.707436,[11  1] ; [48 22],[8.63414634 3.36585366] ; [50.36585366 19.63414634],0
v1,1,0.128531,2.31016,[6 6] ; [49 19],[8.25 3.75] ; [46.75 21.25],0
s2,1,0.137784,2.20253,[5 7] ; [45 25],[7.31707317 4.68292683] ; [42.68292683 27.31707317],0
p1,1,0.152528,2.046784,[6 6] ; [21 51],[3.85714286 8.14285714] ; [23.14285714 48.85714286],0
p3,1,0.173442,1.852941,[8 4] ; [60 12],[9.71428571 2.28571429] ; [58.28571429 13.71428571],0
r3,1,0.178275,1.811947,[10  2] ; [66  4],[11.12195122  0.87804878] ; [64.87804878  5.12195122],0
a7,1,0.187824,1.734604,[7 5] ; [55 17],[8.85714286 3.14285714] ; [53.14285714 18.85714286],0
a2,1,0.201373,1.632389,[ 1 11] ; [18 54],[2.71428571 9.28571429] ; [16.28571429 55.71428571],0
u3,1,0.205054,1.606004,[3 4] ; [8 3],[4.27777778 2.72222222] ; [6.72222222 4.27777778],0
b4,1,0.27375,1.197861,[9 3] ; [42 30],[7.28571429 4.71428571] ; [43.71428571 28.28571429],0
a5,1,0.277672,1.178451,[8 4] ; [58 14],[9.42857143 2.57142857] ; [56.57142857 15.42857143],0
v3,1,0.365115,0.820224,[6 6] ; [44 25],[7.40740741 4.59259259] ; [42.59259259 26.40740741],0
b5,1,0.419363,0.652099,[4 8] ; [33 39],[5.28571429 6.71428571] ; [31.71428571 40.28571429],0
s7,1,0.428645,0.626493,[7 4] ; [51 17],[8.07594937 2.92405063] ; [49.92405063 18.07594937],0
a1,1,0.459938,0.546046,[ 1 11] ; [12 60],[ 1.85714286 10.14285714] ; [11.14285714 60.85714286],0
p4,1,0.471474,0.518519,[10  2] ; [65  7],[10.71428571  1.28571429] ; [64.28571429  7.71428571],0
s3,1,0.472583,0.515929,[6 5] ; [46 24],[7.0617284 3.9382716] ; [44.9382716 25.0617284],0
p9,1,0.530335,0.39375,[11  1] ; [69  3],[11.42857143  0.57142857] ; [68.57142857  3.42857143],0
n1,1,0.531168,0.392157,[2 1] ; [8 9],[1.5 1.5] ; [8.5 8.5],0
n6,1,0.538865,0.377648,[11  1] ; [68  3],[11.42168675  0.57831325] ; [67.57831325  3.42168675],0
v2,1,0.541672,0.372449,[6 6] ; [41 28],[6.96296296 5.03703704] ; [40.03703704 28.96296296],0
r1,1,0.586874,0.295252,[9 3] ; [58 13],[9.68674699 2.31325301] ; [57.31325301 13.68674699],0
b2,1,0.652399,0.202889,[3 4] ; [27 25],[3.55932203 3.44067797] ; [26.44067797 25.55932203],0
b3,1,0.652399,0.202889,[3 4] ; [27 25],[3.55932203 3.44067797] ; [26.44067797 25.55932203],0
p11,1,0.679872,0.17027,[11  1] ; [63  9],[10.57142857  1.42857143] ; [63.42857143  8.57142857],0
s6,1,0.689995,0.159091,[9 2] ; [57  9],[9.42857143 1.57142857] ; [56.57142857  9.42857143],0
s5,1,0.691962,0.15697,[8 3] ; [42 21],[7.43243243 3.56756757] ; [42.56756757 20.43243243],0
a6,1,0.713694,0.134615,[8 4] ; [44 28],[7.42857143 4.57142857] ; [44.57142857 27.42857143],0
n2,1,0.717688,0.130719,[2 1] ; [13  4],[2.25 0.75] ; [12.75  4.25],0
p7,1,0.720523,0.127992,[10  2] ; [61  9],[10.3902439  1.6097561] ; [60.6097561  9.3902439],0
s4,1,0.720523,0.127992,[ 2 10] ; [ 9 61],[ 1.6097561 10.3902439] ; [ 9.3902439 60.6097561],0
r4,1,0.773322,0.082963,[11  1] ; [64  8],[10.71428571  1.28571429] ; [64.28571429  7.71428571],0
p12,1,0.871185,0.026294,[4 8] ; [22 49],[3.75903614 8.24096386] ; [22.24096386 48.75903614],0
p10,1,0.873092,0.025514,[11  1] ; [66  5],[11.13253012  0.86746988] ; [65.86746988  5.13253012],0
n5,1,0.879389,0.023026,[11  1] ; [65  7],[10.85714286  1.14285714] ; [65.14285714  6.85714286],0
r2,1,0.883674,0.021408,[11  1] ; [65  5],[11.12195122  0.87804878] ; [64.87804878  5.12195122],0
a8,1,0.893549,0.017906,[ 2 10] ; [10 56],[ 1.84615385 10.15384615] ; [10.15384615 55.84615385],0
u2,1,0.95218,0.003596,[5 2] ; [8 3],[5.05555556 1.94444444] ; [7.94444444 3.05555556],0
s1,1,1.0,0.0,[ 1 11] ; [ 6 66],[ 1. 11.] ; [ 6. 66.],0
b1,1,1.0,0.0,[5 7] ; [30 42],[5. 7.] ; [30. 42.],0
