Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.0,26.019438,[141  25] ; [3 9],[134.29213483  31.70786517] ; [9.70786517 2.29213483],1
r3,1,1e-06,25.098779,[163   4] ; [8 4],[159.53631285   7.46368715] ; [11.46368715  0.53631285],1
v4,1,1e-06,24.931774,[162   4] ; [8 4],[158.53932584   7.46067416] ; [11.46067416  0.53932584],1
r4,1,2e-06,22.689844,[155  12] ; [6 6],[150.20670391  16.79329609] ; [10.79329609  1.20670391],1
s2,1,0.008721,6.879109,[79 88] ; [ 1 11],[74.63687151 92.36312849] ; [5.36312849 6.63687151],0
r1,1,0.012666,6.215197,[133  32] ; [6 6],[129.57627119  35.42372881] ; [9.42372881 2.57627119],0
v2,1,0.020358,5.380929,[95 65] ; [3 9],[91.1627907 68.8372093] ; [6.8372093 5.1627907],0
d1,1,0.029656,4.729107,[82 85] ; [ 2 10],[78.36871508 88.63128492] ; [5.63128492 6.36871508],0
p3,1,0.033886,4.500429,[ 65 102] ; [ 1 11],[ 61.57541899 105.42458101] ; [4.42458101 7.57541899],0
v1,1,0.036354,4.380415,[78 85] ; [ 2 10],[74.51428571 88.48571429] ; [5.48571429 6.51428571],0
d5,1,0.042864,4.100744,[126  39] ; [6 6],[123.05084746  41.94915254] ; [8.94915254 3.05084746],0
v3,1,0.044678,4.030739,[ 61 104] ; [ 1 11],[ 57.79661017 107.20338983] ; [4.20338983 7.79661017],0
s3,1,0.048152,3.904662,[91 76] ; [3 9],[87.69832402 79.30167598] ; [6.30167598 5.69832402],0
u2,1,0.077227,3.122313,[24 29] ; [5 1],[26.05084746 26.94915254] ; [2.94915254 3.05084746],0
n4,1,0.10107,2.688578,[120  46] ; [6 6],[117.50561798  48.49438202] ; [8.49438202 3.50561798],0
b4,1,0.106328,2.607971,[85 82] ; [9 3],[87.69832402 79.30167598] ; [6.30167598 5.69832402],0
p9,1,0.107877,2.585054,[128  35] ; [7 5],[125.74285714  37.25714286] ; [9.25714286 2.74285714],0
d4,1,0.115588,2.476113,[129  36] ; [7 5],[126.77966102  38.22033898] ; [9.22033898 2.77966102],0
s7,1,0.11615,2.468487,[68 93] ; [2 9],[65.52325581 95.47674419] ; [4.47674419 6.52325581],0
n2,1,0.120862,2.406113,[34  9] ; [3 3],[32.46938776 10.53061224] ; [4.53061224 1.46938776],0
a5,1,0.144851,2.125648,[105  62] ; [5 7],[102.62569832  64.37430168] ; [7.37430168 4.62569832],0
a4,1,0.164095,1.936078,[ 61 106] ; [ 2 10],[ 58.77653631 108.22346369] ; [4.22346369 7.77653631],0
a6,1,0.168069,1.900081,[102  63] ; [5 7],[99.74576271 65.25423729] ; [7.25423729 4.74576271],0
a3,1,0.187776,1.734983,[113  52] ; [6 6],[110.93220339  54.06779661] ; [8.06779661 3.93220339],0
u3,1,0.19043,1.714286,[24 30] ; [1 5],[22.5 31.5] ; [2.5 3.5],0
p10,1,0.194758,1.68125,[125  41] ; [7 5],[123.1011236  42.8988764] ; [8.8988764 3.1011236],0
n5,1,0.199035,1.649441,[113  53] ; [6 6],[110.97752809  55.02247191] ; [8.02247191 3.97752809],0
p5,1,0.227906,1.453885,[  4 163] ; [ 1 11],[  4.66480447 162.33519553] ; [ 0.33519553 11.66480447],0
b1,1,0.232262,1.426954,[68 99] ; [7 5],[69.97206704 97.02793296] ; [5.02793296 6.97206704],0
b2,1,0.282296,1.156004,[32 62] ; [1 6],[30.71287129 63.28712871] ; [2.28712871 4.71287129],0
b3,1,0.282296,1.156004,[32 62] ; [1 6],[30.71287129 63.28712871] ; [2.28712871 4.71287129],0
s8,1,0.32229,0.979631,[ 65 100] ; [3 9],[ 63.38983051 101.61016949] ; [4.61016949 7.38983051],0
s5,1,0.330148,0.948318,[ 49 115] ; [ 2 10],[ 47.52272727 116.47727273] ; [3.47727273 8.52272727],0
s1,1,0.420212,0.649721,[  6 159] ; [ 1 11],[  6.52542373 158.47457627] ; [ 0.47457627 11.52542373],0
s6,1,0.490689,0.475016,[98 65] ; [6 6],[96.86857143 66.13142857] ; [7.13142857 4.86857143],0
a8,1,0.559389,0.340762,[ 28 126] ; [3 9],[ 28.75903614 125.24096386] ; [2.24096386 9.75903614],0
d3,1,0.563076,0.334406,[96 68] ; [6 6],[95.04545455 68.95454545] ; [6.95454545 5.04545455],0
p8,1,0.605384,0.266952,[81 83] ; [5 7],[80.13636364 83.86363636] ; [5.86363636 6.13636364],0
a7,1,0.637927,0.221463,[108  58] ; [7 5],[107.24719101  58.75280899] ; [7.75280899 4.24719101],0
b5,1,0.785805,0.073855,[104  63] ; [7 5],[103.55865922  63.44134078] ; [7.44134078 4.55865922],0
p2,1,0.870033,0.02677,[136  31] ; [10  2],[136.2122905  30.7877095] ; [9.7877095 2.2122905],0
p6,1,0.88045,0.02262,[ 44 119] ; [3 9],[ 43.77714286 119.22285714] ; [3.22285714 8.77714286],0
s4,1,0.880913,0.022443,[ 25 141] ; [ 2 10],[ 25.17977528 140.82022472] ; [ 1.82022472 10.17977528],0
p11,1,0.88314,0.021606,[122  45] ; [9 3],[122.21787709  44.78212291] ; [8.78212291 3.21787709],0
d2,1,0.92911,0.007915,[67 99] ; [5 7],[67.14606742 98.85393258] ; [4.85393258 7.14606742],0
