Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,53.054605,[267  14] ; [25 17],[254.03095975  26.96904025] ; [37.96904025  4.03095975],1
p7,1,5.1e-05,16.401931,[199  74] ; [17 24],[187.79617834  85.20382166] ; [28.20382166 12.79617834],1
p11,1,0.000194,13.890035,[240  41] ; [26 16],[231.41176471  49.58823529] ; [34.58823529  7.41176471],1
n5,1,0.001727,9.81904,[234  45] ; [26 15],[226.6875  52.3125] ; [33.3125  7.6875],0
p2,1,0.001742,9.803389,[245  35] ; [29 13],[238.26086957  41.73913043] ; [35.73913043  6.26086957],0
u3,1,0.023658,5.119518,[33 21] ; [13  1],[36.52941176 17.47058824] ; [9.47058824 4.52941176],0
a3,1,0.031991,4.598968,[227  53] ; [28 14],[221.73913043  58.26086957] ; [33.26086957  8.73913043],0
n2,1,0.046065,3.979225,[46 13] ; [6 6],[43.21126761 15.78873239] ; [8.78873239 3.21126761],0
s5,1,0.053205,3.737482,[113 157] ; [10 29],[107.47572816 162.52427184] ; [15.52427184 23.47572816],0
p4,1,0.076438,3.139051,[192  88] ; [23 19],[186.95652174  93.04347826] ; [28.04347826 13.95652174],0
a5,1,0.126883,2.330237,[229  52] ; [30 12],[225.32198142  55.67801858] ; [33.67801858  8.32198142],0
s7,1,0.127302,2.325097,[206  62] ; [27 14],[202.08414239  65.91585761] ; [30.91585761 10.08414239],0
a2,1,0.127877,2.31809,[ 78 203] ; [ 7 35],[ 73.94736842 207.05263158] ; [11.05263158 30.94736842],0
s6,1,0.13083,2.282628,[231  46] ; [31 11],[227.50470219  49.49529781] ; [34.49529781  7.50470219],0
p3,1,0.135912,2.223638,[168 113] ; [20 22],[163.55417957 117.44582043] ; [24.44582043 17.55417957],0
s3,1,0.140543,2.172008,[202  75] ; [26 16],[197.98119122  79.01880878] ; [30.01880878 11.98119122],0
n3,1,0.155674,2.015751,[40 19] ; [5 6],[37.92857143 21.07142857] ; [7.07142857 3.92857143],0
p8,1,0.156698,2.00581,[164 113] ; [20 22],[159.77429467 117.22570533] ; [24.22570533 17.77429467],0
u2,1,0.167082,1.908931,[35 19] ; [11  2],[37.07462687 16.92537313] ; [8.92537313 4.07462687],0
s2,1,0.193952,1.687343,[194  85] ; [25 17],[190.34579439  88.65420561] ; [28.65420561 13.34579439],0
v1,1,0.205031,1.606172,[172  97] ; [22 19],[168.34193548 100.65806452] ; [25.65806452 15.34193548],0
a8,1,0.228009,1.453237,[ 48 210] ; [10 27],[ 50.72542373 207.27457627] ; [ 7.27457627 29.72542373],0
a7,1,0.247258,1.338733,[198  82] ; [26 16],[194.7826087  85.2173913] ; [29.2173913 12.7826087],0
d2,1,0.248212,1.333338,[154 127] ; [27 15],[157.46439628 123.53560372] ; [23.53560372 18.46439628],0
n4,1,0.251138,1.316962,[239  42] ; [32  9],[236.49378882  44.50621118] ; [34.50621118  6.49378882],0
b4,1,0.268167,1.226097,[162 119] ; [28 14],[165.29411765 115.70588235] ; [24.70588235 17.29411765],0
v2,1,0.287275,1.13235,[174  95] ; [23 18],[170.94516129  98.05483871] ; [26.05483871 14.94516129],0
n6,1,0.305776,1.048835,[247  32] ; [34  7],[244.996875  34.003125] ; [36.003125  4.996875],0
u4,1,0.337907,0.918354,[ 11 270] ; [ 3 39],[ 12.17956656 268.82043344] ; [ 1.82043344 40.17956656],0
b1,1,0.363054,0.827303,[113 168] ; [20 22],[115.70588235 165.29411765] ; [17.29411765 24.70588235],0
r1,1,0.386304,0.750544,[240  39] ; [34  8],[238.14953271  40.85046729] ; [35.85046729  6.14953271],0
p6,1,0.460197,0.545416,[126 153] ; [16 25],[123.80625 155.19375] ; [18.19375 22.80625],0
p5,1,0.465566,0.532481,[ 45 231] ; [ 5 37],[ 43.39622642 232.60377358] ; [ 6.60377358 35.39622642],0
s1,1,0.495606,0.464333,[  8 269] ; [ 2 39],[  8.71069182 268.28930818] ; [ 1.28930818 39.71069182],0
b2,1,0.514823,0.424252,[ 93 104] ; [14 20],[ 91.25108225 105.74891775] ; [15.74891775 18.25108225],0
b3,1,0.514823,0.424252,[ 93 104] ; [14 20],[ 91.25108225 105.74891775] ; [15.74891775 18.25108225],0
v3,1,0.518612,0.416653,[138 129] ; [18 21],[136.11764706 130.88235294] ; [19.88235294 19.11764706],0
a4,1,0.530151,0.394103,[135 146] ; [18 24],[133.10526316 147.89473684] ; [19.89473684 22.10526316],0
d5,1,0.54129,0.373154,[237  43] ; [34  8],[235.65217391  44.34782609] ; [35.34782609  6.65217391],0
d3,1,0.634322,0.226245,[191  90] ; [27 15],[189.65325077  91.34674923] ; [28.34674923 13.65325077],0
b5,1,0.663557,0.189232,[164 117] ; [26 16],[165.29411765 115.70588235] ; [24.70588235 17.29411765],0
p1,1,0.697115,0.15149,[ 25 254] ; [ 3 39],[ 24.3364486 254.6635514] ; [ 3.6635514 38.3364486],0
r3,1,0.700579,0.147871,[271  10] ; [40  2],[270.56037152  10.43962848] ; [40.43962848  1.56037152],0
v4,1,0.707594,0.140692,[269  10] ; [40  2],[268.57009346  10.42990654] ; [40.42990654  1.57009346],0
a6,1,0.748967,0.102401,[187  93] ; [27 15],[186.08695652  93.91304348] ; [27.91304348 14.08695652],0
d4,1,0.779159,0.078632,[238  42] ; [35  7],[237.39130435  42.60869565] ; [35.60869565  6.39130435],0
n1,1,0.782192,0.076432,[29 29] ; [6 5],[29.42028986 28.57971014] ; [5.57971014 5.42028986],0
a1,1,0.783975,0.075154,[ 17 264] ; [ 3 39],[ 17.3993808 263.6006192] ; [ 2.6006192 39.3993808],0
u1,1,0.863845,0.029406,[ 57 224] ; [ 9 33],[ 57.41795666 223.58204334] ; [ 8.58204334 33.41795666],0
r4,1,0.927109,0.008369,[262  19] ; [39  3],[261.86068111  19.13931889] ; [39.13931889  2.86068111],0
d1,1,0.987199,0.000257,[181 100] ; [27 15],[180.95356037 100.04643963] ; [27.04643963 14.95356037],0
