Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,40.800917,[220 177] ; [17 75],[192.41104294 204.58895706] ; [44.58895706 47.41104294],1
p9,1,0.0,38.573739,[345  54] ; [51 37],[324.44353183  74.55646817] ; [71.55646817 16.44353183],1
p7,1,0.0,35.858719,[259 140] ; [27 62],[233.84016393 165.15983607] ; [52.15983607 36.84016393],1
p10,1,0.0,35.125544,[332  66] ; [50 41],[310.91206544  87.08793456] ; [71.08793456 19.91206544],1
p4,1,0.0,30.340398,[247 155] ; [27 64],[223.42393509 178.57606491] ; [50.57606491 40.42393509],1
p11,1,3e-06,21.773377,[338  66] ; [57 35],[321.73387097  82.26612903] ; [73.26612903 18.73387097],1
r3,1,1.1e-05,19.35594,[389  14] ; [78 14],[380.2040404  22.7959596] ; [86.7959596  5.2040404],1
v4,1,2.2e-05,18.016607,[389  15] ; [78 14],[380.37903226  23.62096774] ; [86.62096774  5.37903226],1
p6,1,0.000273,13.250306,[140 260] ; [14 77],[125.45824847 274.54175153] ; [28.54175153 62.45824847],1
d3,1,0.000753,11.354246,[284 119] ; [48 44],[270.29494949 132.70505051] ; [61.70505051 30.29494949],1
r4,1,0.002201,9.373568,[360  44] ; [71 21],[351.05645161  52.94354839] ; [79.94354839 12.05645161],0
v1,1,0.003318,8.623694,[207 187] ; [31 57],[194.54771784 199.45228216] ; [43.45228216 44.54771784],0
r1,1,0.006586,7.382518,[316  86] ; [60 32],[305.9757085  96.0242915] ; [70.0242915 21.9757085],0
a5,1,0.006893,7.300574,[287 117] ; [52 40],[276.12096774 127.87903226] ; [62.87903226 29.12096774],0
p3,1,0.007855,7.066294,[193 210] ; [30 62],[181.55353535 221.44646465] ; [41.44646465 50.55353535],0
d5,1,0.012506,6.237716,[324  79] ; [63 29],[315.07272727  87.92727273] ; [71.92727273 20.07272727],0
b1,1,0.0142,6.013104,[134 270] ; [43 49],[144.16935484 259.83064516] ; [32.83064516 59.16935484],0
a7,1,0.016166,5.784741,[303  99] ; [58 34],[293.76923077 108.23076923] ; [67.23076923 24.76923077],0
s1,1,0.039312,4.247317,[  7 392] ; [ 5 87],[  9.75152749 389.24847251] ; [ 2.24847251 89.75152749],0
