Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,37.146055,[104 172] ; [78 30],[130.8125 145.1875] ; [51.1875 56.8125],1
v1,1,0.000471,12.225357,[107 176] ; [63 47],[122.4173028 160.5826972] ; [47.5826972 62.4173028],1
r2,1,0.002954,8.835659,[242  40] ; [106   4],[250.34693878  31.65306122] ; [97.65306122 12.34693878],0
p12,1,0.003585,8.482922,[  7 278] ; [ 10 100],[ 12.26582278 272.73417722] ; [  4.73417722 105.26582278],0
v4,1,0.015051,5.910473,[245  40] ; [106   6],[251.97732997  33.02267003] ; [99.02267003 12.97732997],0
n4,1,0.01535,5.875794,[177 109] ; [83 28],[187.30478589  98.69521411] ; [72.69521411 38.30478589],0
p4,1,0.016501,5.748643,[113 171] ; [57 50],[123.47826087 160.52173913] ; [46.52173913 60.47826087],0
p5,1,0.034108,4.489268,[ 14 270] ; [12 99],[ 18.69367089 265.30632911] ; [  7.30632911 103.69367089],0
a3,1,0.046759,3.954029,[156 127] ; [74 38],[164.78481013 118.21518987] ; [65.21518987 46.78481013],0
r4,1,0.051142,3.803631,[217  69] ; [95 17],[224.20100503  61.79899497] ; [87.79899497 24.20100503],0
d2,1,0.051708,3.7852,[ 99 185] ; [50 60],[107.40101523 176.59898477] ; [41.59898477 68.40101523],0
n5,1,0.076887,3.129502,[180 103] ; [81 30],[187.46954315  95.53045685] ; [73.53045685 37.46954315],0
p10,1,0.081681,3.031137,[183  98] ; [81 28],[190.21538462  90.78461538] ; [73.78461538 35.21538462],0
p8,1,0.085161,2.963537,[109 173] ; [53 57],[116.54081633 165.45918367] ; [45.45918367 64.54081633],0
a2,1,0.087864,2.913081,[ 39 247] ; [23 89],[ 44.55276382 241.44723618] ; [17.44723618 94.55276382],0
r1,1,0.098115,2.735923,[186  98] ; [83 29],[192.91919192  91.08080808] ; [76.08080808 35.91919192],0
u1,1,0.102365,2.668299,[ 23 263] ; [15 97],[ 27.30653266 258.69346734] ; [ 10.69346734 101.30653266],0
r3,1,0.10766,2.588239,[245  40] ; [102   9],[249.73484848  35.26515152] ; [97.26515152 13.73484848],0
d1,1,0.129033,2.3041,[124 162] ; [58 54],[130.7839196 155.2160804] ; [51.2160804 60.7839196],0
a5,1,0.130317,2.28872,[168 118] ; [75 37],[174.61809045 111.38190955] ; [68.38190955 43.61809045],0
s6,1,0.13884,2.190767,[115 167] ; [53 55],[121.47692308 160.52307692] ; [46.52307692 61.47692308],0
b1,1,0.17202,1.865252,[113 173] ; [36 76],[107.07035176 178.92964824] ; [41.92964824 70.07035176],0
p1,1,0.176148,1.829826,[ 19 266] ; [ 12 100],[ 22.25440806 262.74559194] ; [  8.74559194 103.25440806],0
s2,1,0.185993,1.749072,[ 63 220] ; [32 80],[ 68.06329114 214.93670886] ; [26.93670886 85.06329114],0
n1,1,0.191316,1.707457,[30 56] ; [ 5 19],[27.36363636 58.63636364] ; [ 7.63636364 16.36363636],0
n6,1,0.203317,1.618388,[211  73] ; [90 22],[215.86868687  68.13131313] ; [85.13131313 26.86868687],0
p3,1,0.208961,1.578611,[ 92 192] ; [43 67],[ 97.30964467 186.69035533] ; [37.69035533 72.30964467],0
s4,1,0.240754,1.376173,[ 38 243] ; [10 99],[ 34.58461538 246.41538462] ; [13.41538462 95.58461538],0
b4,1,0.243425,1.360652,[163 123] ; [71 41],[168.15075377 117.84924623] ; [65.84924623 46.15075377],0
s3,1,0.254505,1.298405,[ 89 193] ; [41 68],[ 93.75959079 188.24040921] ; [36.24040921 72.75959079],0
p9,1,0.261888,1.25875,[198  82] ; [84 26],[202.46153846  77.53846154] ; [79.53846154 30.46153846],0
u2,1,0.268066,1.226615,[56 72] ; [20 17],[58.95757576 69.04242424] ; [17.04242424 19.95757576],0
a7,1,0.309133,1.034377,[193  92] ; [81 30],[197.1969697  87.8030303] ; [76.8030303 34.1969697],0
p7,1,0.338358,0.916642,[139 141] ; [60 49],[143.23907455 136.76092545] ; [55.76092545 53.23907455],0
p2,1,0.36275,0.828349,[204  80] ; [84 26],[207.59390863  76.40609137] ; [80.40609137 29.59390863],0
a4,1,0.368111,0.810031,[100 183] ; [45 67],[103.88607595 179.11392405] ; [41.11392405 70.88607595],0
n3,1,0.383646,0.758985,[58 26] ; [21  6],[59.78378378 24.21621622] ; [19.21621622  7.78378378],0
d3,1,0.453281,0.562433,[171 113] ; [72 40],[174.27272727 109.72727273] ; [68.72727273 43.27272727],0
d5,1,0.519859,0.414173,[202  83] ; [83 29],[204.59697733  80.40302267] ; [80.40302267 31.59697733],0
b5,1,0.524517,0.405003,[174 112] ; [72 40],[176.77386935 109.22613065] ; [69.22613065 42.77386935],0
n2,1,0.563311,0.334005,[57 28] ; [19  7],[58.1981982 26.8018018] ; [17.8018018  8.1981982],0
s1,1,0.568622,0.324993,[  8 275] ; [  2 108],[  7.20101781 275.79898219] ; [  2.79898219 107.20101781],0
a6,1,0.686949,0.162408,[188  98] ; [76 36],[189.70854271  96.29145729] ; [74.29145729 37.70854271],0
s5,1,0.766251,0.088377,[ 55 226] ; [23 87],[ 56.05626598 224.94373402] ; [21.94373402 88.05626598],0
d4,1,0.770502,0.0851,[215  71] ; [85 26],[216.1209068  69.8790932] ; [83.8790932 27.1209068],0
a8,1,0.817241,0.053405,[ 26 242] ; [ 9 92],[ 25.4200542 242.5799458] ; [ 9.5799458 91.4200542],0
u4,1,0.840884,0.040305,[  2 284] ; [  1 111],[  2.15577889 283.84422111] ; [  0.84422111 111.15577889],0
a1,1,0.849516,0.036,[ 14 272] ; [  6 106],[ 14.3718593 271.6281407] ; [  5.6281407 106.3718593],0
p11,1,0.874635,0.024893,[202  84] ; [80 32],[202.64321608  83.35678392] ; [79.35678392 32.64321608],0
u3,1,0.91524,0.011328,[61 67] ; [18 19],[61.28484848 66.71515152] ; [17.71515152 19.28484848],0
p6,1,0.917271,0.010789,[ 60 218] ; [23 86],[ 59.62273902 218.37726098] ; [23.37726098 85.62273902],0
b2,1,0.950299,0.003885,[ 46 102] ; [19 43],[ 45.80952381 102.19047619] ; [19.19047619 42.80952381],0
b3,1,0.950299,0.003885,[ 46 102] ; [19 43],[ 45.80952381 102.19047619] ; [19.19047619 42.80952381],0
