Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,119.281687,[ 60 192] ; [206  85],[123.44751381 128.55248619] ; [142.55248619 148.44751381],1
s2,1,0.0,116.030133,[ 69 180] ; [217  76],[131.39114391 117.60885609] ; [154.60885609 138.39114391],1
s3,1,0.0,80.236459,[ 90 159] ; [216  74],[141.36178108 107.63821892] ; [164.63821892 125.36178108],1
s6,1,0.0,74.86559,[130 117] ; [252  39],[175.37918216  71.62081784] ; [206.62081784  84.37918216],1
s5,1,0.0,26.741961,[ 63 182] ; [135 149],[ 91.70132325 153.29867675] ; [106.29867675 177.70132325],1
a3,1,3e-06,21.523647,[180  72] ; [256  37],[201.6  50.4] ; [234.4  58.6],1
p6,1,1.1e-05,19.340398,[ 69 180] ; [135 158],[ 93.7195572 155.2804428] ; [110.2804428 182.7195572],1
n4,1,5e-05,16.431452,[190  63] ; [259  34],[208.05311355  44.94688645] ; [240.94688645  52.05311355],1
p9,1,5.2e-05,16.387946,[199  52] ; [267  25],[215.40699816  35.59300184] ; [250.59300184  41.40699816],1
u1,1,6.4e-05,15.973946,[ 44 209] ; [ 95 199],[ 64.29067642 188.70932358] ; [ 74.70932358 219.29067642],1
n6,1,0.000316,12.970347,[203  50] ; [263  26],[217.52398524  35.47601476] ; [248.47601476  40.52398524],1
n5,1,0.000354,12.761701,[176  76] ; [241  50],[193.52486188  58.47513812] ; [223.47513812  67.52486188],1
p5,1,0.000542,11.966279,[ 17 234] ; [ 48 244],[ 30.04604052 220.95395948] ; [ 34.95395948 257.04604052],1
p3,1,0.001057,10.724665,[113 139] ; [172 120],[132.02205882 119.97794118] ; [152.97794118 139.02205882],0
d2,1,0.00153,10.042412,[132 120] ; [192 100],[150.08823529 101.91176471] ; [173.91176471 118.08823529],0
p4,1,0.001927,9.617334,[141 111] ; [201  91],[158.42647059  93.57352941] ; [183.57352941 108.42647059],0
p7,1,0.002851,8.900599,[148 100] ; [205  80],[164.24765478  83.75234522] ; [188.75234522  96.24765478],0
a8,1,0.003207,8.685954,[ 23 206] ; [ 51 209],[ 34.65439673 194.34560327] ; [ 39.34560327 220.65439673],0
p10,1,0.003536,8.508038,[197  53] ; [258  35],[209.48434622  40.51565378] ; [245.51565378  47.48434622],0
v3,1,0.003731,8.410111,[ 86 155] ; [137 147],[102.36761905 138.63238095] ; [120.63238095 163.36761905],0
u4,1,0.009518,6.723041,[  2 251] ; [ 13 281],[  6.93784278 246.06215722] ; [  8.06215722 285.93784278],0
v2,1,0.013187,6.143806,[135 105] ; [191  95],[148.74524715  91.25475285] ; [177.25475285 108.74524715],0
a2,1,0.013927,6.047335,[ 72 181] ; [113 181],[ 85.56672761 167.43327239] ; [ 99.43327239 194.56672761],0
p12,1,0.018734,5.526217,[ 16 235] ; [ 36 256],[ 24.03683241 226.96316759] ; [ 27.96316759 264.03683241],0
u3,1,0.032253,4.58501,[40 32] ; [29  9],[45.16363636 26.83636364] ; [23.83636364 14.16363636],0
v1,1,0.041735,4.145901,[132 115] ; [179 109],[143.58317757 103.41682243] ; [167.41682243 120.58317757],0
n1,1,0.047625,3.923153,[17 40] ; [26 28],[22.08108108 34.91891892] ; [20.91891892 33.08108108],0
a4,1,0.050647,3.819913,[126 126] ; [171 122],[137.32844037 114.67155963] ; [159.67155963 133.32844037],0
s1,1,0.059714,3.545315,[  4 244] ; [ 13 279],[  7.80740741 240.19259259] ; [  9.19259259 282.80740741],0
b2,1,0.064538,3.416753,[52 92] ; [ 97 114],[60.43943662 83.56056338] ; [ 88.56056338 122.43943662],0
b3,1,0.064538,3.416753,[52 92] ; [ 97 114],[60.43943662 83.56056338] ; [ 88.56056338 122.43943662],0
d3,1,0.077507,3.116419,[180  73] ; [227  65],[188.93761468  64.06238532] ; [218.06238532  73.93761468],0
v4,1,0.07837,3.098389,[240  12] ; [286   6],[243.66176471   8.33823529] ; [282.33823529   9.66176471],0
b4,1,0.093927,2.805751,[159  94] ; [164 130],[149.39488117 103.60511883] ; [173.60511883 120.39488117],0
u2,1,0.106306,2.608298,[37 35] ; [25 12],[40.95412844 31.04587156] ; [21.04587156 15.95412844],0
s4,1,0.109611,2.559815,[ 34 214] ; [ 55 237],[ 40.87407407 207.12592593] ; [ 48.12592593 243.87407407],0
d1,1,0.145986,2.113696,[167  86] ; [211  83],[174.83363803  78.16636197] ; [203.16636197  90.83363803],0
a1,1,0.167317,1.906817,[  9 244] ; [ 18 276],[ 12.488117 240.511883] ; [ 14.511883 279.488117],0
r4,1,0.209014,1.578245,[241  12] ; [286   8],[243.74954296   9.25045704] ; [283.25045704  10.74954296],0
a7,1,0.241512,1.37175,[196  57] ; [215  79],[190.09689214  62.90310786] ; [220.90310786  73.09689214],0
p8,1,0.266546,1.234439,[132 117] ; [167 122],[138.38475836 110.61524164] ; [160.61524164 128.38475836],0
a6,1,0.274081,1.196206,[193  60] ; [210  81],[187.42463235  65.57536765] ; [215.57536765  75.42463235],0
b1,1,0.286532,1.135846,[ 92 161] ; [120 174],[ 98.05484461 154.94515539] ; [113.94515539 180.05484461],0
p1,1,0.374421,0.788941,[ 18 234] ; [ 27 265],[ 20.84558824 231.15441176] ; [ 24.15441176 267.84558824],0
n2,1,0.422956,0.642087,[42 17] ; [42 12],[43.85840708 15.14159292] ; [40.14159292 13.85840708],0
r3,1,0.425111,0.636143,[243  10] ; [285   8],[244.65934066   8.34065934] ; [283.34065934   9.65934066],0
r2,1,0.571906,0.319503,[243   7] ; [286   6],[244.00369004   5.99630996] ; [284.99630996   7.00369004],0
p2,1,0.602694,0.270952,[211  40] ; [251  42],[213.16544118  37.83455882] ; [248.83455882  44.16544118],0
