Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,45.929603,[103  21] ; [67 88],[75.55555556 48.44444444] ; [94.44444444 60.55555556],1
p5,1,7.4e-05,15.718411,[40 84] ; [ 20 137],[26.47686833 97.52313167] ; [ 33.52313167 123.47686833],1
p8,1,0.00041,12.486723,[87 35] ; [78 77],[72.67148014 49.32851986] ; [92.32851986 62.67148014],1
s8,1,0.000607,11.755826,[85 38] ; [77 81],[70.91103203 52.08896797] ; [91.08896797 66.91103203],1
v1,1,0.001632,9.923054,[90 34] ; [84 71],[77.33333333 46.66666667] ; [96.66666667 58.33333333],0
p4,1,0.001786,9.757006,[95 27] ; [94 62],[82.94244604 39.05755396] ; [106.05755396  49.94244604],0
s7,1,0.003972,8.296566,[90 29] ; [89 62],[78.89259259 40.10740741] ; [100.10740741  50.89259259],0
n4,1,0.004765,7.966487,[106  19] ; [110  46],[96.08540925 28.91459075] ; [119.91459075  36.08540925],0
n5,1,0.005294,7.776086,[105  19] ; [110  46],[95.21428571 28.78571429] ; [119.78571429  36.21428571],0
n6,1,0.007822,7.073693,[116   6] ; [133  23],[109.27338129  12.72661871] ; [139.72661871  16.27338129],0
p12,1,0.011194,6.434181,[ 23 101] ; [ 13 143],[ 15.94285714 108.05714286] ; [ 20.05714286 135.94285714],0
r4,1,0.01346,6.107628,[123   2] ; [145  13],[118.3745583   6.6254417] ; [149.6254417   8.3745583],0
p1,1,0.015362,5.874477,[ 20 104] ; [ 11 146],[ 13.6797153 110.3202847] ; [ 17.3202847 139.6797153],0
s2,1,0.019578,5.449148,[98 26] ; [105  53],[89.26241135 34.73758865] ; [113.73758865  44.26241135],0
r1,1,0.02932,4.748748,[113  11] ; [128  28],[106.72857143  17.27142857] ; [134.27142857  21.72857143],0
p3,1,0.037083,4.346586,[81 42] ; [84 73],[72.48214286 50.51785714] ; [92.51785714 64.48214286],0
v4,1,0.042605,4.110991,[123   1] ; [149   8],[120.02846975   3.97153025] ; [151.97153025   5.02846975],0
a1,1,0.047005,3.945211,[ 12 113] ; [  6 152],[  7.95053004 117.04946996] ; [ 10.04946996 147.95053004],0
s4,1,0.065007,3.404812,[25 99] ; [ 46 108],[31.66906475 92.33093525] ; [ 39.33093525 114.66906475],0
a5,1,0.065246,3.398747,[106  19] ; [120  38],[99.82332155 25.17667845] ; [126.17667845  31.82332155],0
s3,1,0.066209,3.374603,[91 30] ; [102  55],[84.00359712 36.99640288] ; [108.99640288  48.00359712],0
p7,1,0.083728,2.991017,[97 24] ; [108  44],[90.86080586 30.13919414] ; [114.13919414  37.86080586],0
a8,1,0.08826,2.905819,[ 11 102] ; [ 25 121],[15.70656371 97.29343629] ; [ 20.29343629 125.70656371],0
n1,1,0.12058,2.409775,[ 8 15] ; [21 17],[10.93442623 12.06557377] ; [18.06557377 19.93442623],0
d1,1,0.131265,2.277484,[86 39] ; [95 63],[79.94699647 45.05300353] ; [101.05300353  56.94699647],0
a6,1,0.168977,1.891999,[83 40] ; [94 64],[77.47686833 45.52313167] ; [99.52313167 58.47686833],0
s1,1,0.179292,1.803487,[  2 121] ; [  7 149],[  3.96774194 119.03225806] ; [  5.03225806 150.96774194],0
u4,1,0.211097,1.563889,[  3 122] ; [  1 157],[  1.76678445 123.23321555] ; [  2.23321555 155.76678445],0
a3,1,0.224289,1.476719,[100  24] ; [117  40],[95.75800712 28.24199288] ; [121.24199288  35.75800712],0
u2,1,0.239261,1.384943,[15 10] ; [18 22],[12.69230769 12.30769231] ; [20.30769231 19.69230769],0
n3,1,0.253336,1.304813,[20  5] ; [24 12],[18.03278689  6.96721311] ; [25.96721311 10.03278689],0
u1,1,0.285642,1.140048,[32 93] ; [ 32 126],[28.26855124 96.73144876] ; [ 35.73144876 122.26855124],0
p11,1,0.305105,1.051745,[102  23] ; [121  37],[98.49823322 26.50176678] ; [124.50176678  33.49823322],0
b2,1,0.321953,0.980995,[34 35] ; [42 59],[30.84705882 38.15294118] ; [45.15294118 55.84705882],0
b3,1,0.321953,0.980995,[34 35] ; [42 59],[30.84705882 38.15294118] ; [45.15294118 55.84705882],0
a7,1,0.33476,0.930398,[89 36] ; [104  54],[85.24734982 39.75265018] ; [107.75265018  50.24734982],0
d3,1,0.33753,0.919792,[92 32] ; [109  49],[88.38297872 35.61702128] ; [112.61702128  45.38297872],0
