Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.009253,6.773322,[12 17] ; [11  2],[15.88095238 13.11904762] ; [7.11904762 5.88095238],0
d1,1,0.015198,5.893369,[ 5 24] ; [7 6],[ 8.28571429 20.71428571] ; [3.71428571 9.28571429],0
s8,1,0.020752,5.34748,[ 9 20] ; [9 4],[12.42857143 16.57142857] ; [5.57142857 7.42857143],0
s7,1,0.023608,5.123182,[ 7 21] ; [7 4],[10.05128205 17.94871795] ; [3.94871795 7.05128205],0
d2,1,0.031651,4.617284,[ 6 23] ; [7 6],[ 8.97619048 20.02380952] ; [4.02380952 8.97619048],0
b3,1,0.035791,4.407029,[ 2 12] ; [5 4],[4.26086957 9.73913043] ; [2.73913043 6.26086957],0
b2,1,0.035791,4.407029,[ 2 12] ; [5 4],[4.26086957 9.73913043] ; [2.73913043 6.26086957],0
p12,1,0.045136,4.013542,[ 1 28] ; [ 3 10],[ 2.76190476 26.23809524] ; [ 1.23809524 11.76190476],0
v2,1,0.05884,3.569771,[10 19] ; [8 4],[12.73170732 16.26829268] ; [5.26829268 6.73170732],0
d4,1,0.100599,2.696021,[20  9] ; [12  1],[22.0952381  6.9047619] ; [9.9047619 3.0952381],0
n3,1,0.118991,2.430556,[6 2] ; [2 4],[4.57142857 3.42857143] ; [3.42857143 2.57142857],0
n4,1,0.124025,2.365736,[15 14] ; [10  3],[17.26190476 11.73809524] ; [7.73809524 5.26190476],0
p4,1,0.124025,2.365736,[15 14] ; [10  3],[17.26190476 11.73809524] ; [7.73809524 5.26190476],0
u3,1,0.140711,2.170163,[4 9] ; [4 2],[5.47368421 7.52631579] ; [2.52631579 3.47368421],0
p1,1,0.164958,1.928178,[ 1 28] ; [ 2 11],[ 2.07142857 26.92857143] ; [ 0.92857143 12.07142857],0
s6,1,0.207178,1.591038,[14 15] ; [9 4],[15.88095238 13.11904762] ; [7.11904762 5.88095238],0
s4,1,0.209565,1.574427,[ 7 22] ; [ 1 12],[ 5.52380952 23.47619048] ; [ 2.47619048 10.52380952],0
s3,1,0.225887,1.466571,[ 6 23] ; [5 8],[ 7.5952381 21.4047619] ; [3.4047619 9.5952381],0
p6,1,0.225887,1.466571,[ 6 23] ; [5 8],[ 7.5952381 21.4047619] ; [3.4047619 9.5952381],0
b5,1,0.22654,1.462455,[17 12] ; [5 8],[15.19047619 13.80952381] ; [6.80952381 6.19047619],0
r4,1,0.237244,1.396898,[10 19] ; [7 6],[11.73809524 17.26190476] ; [5.26190476 7.73809524],0
p5,1,0.323276,0.975645,[ 5 24] ; [4 9],[ 6.21428571 22.78571429] ; [ 2.78571429 10.21428571],0
n2,1,0.333998,0.933333,[6 2] ; [3 3],[5.14285714 2.85714286] ; [3.85714286 2.14285714],0
p3,1,0.344471,0.893722,[ 9 20] ; [6 7],[10.35714286 18.64285714] ; [4.64285714 8.35714286],0
