Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,38.961278,[91 12] ; [16 26],[76.00689655 26.99310345] ; [30.99310345 11.00689655],1
n6,1,1e-06,24.651321,[94  8] ; [24 18],[83.58333333 18.41666667] ; [34.41666667  7.58333333],1
a5,1,0.000228,13.583524,[81 22] ; [20 22],[71.74482759 31.25517241] ; [29.25517241 12.74482759],1
p10,1,0.000297,13.086867,[91 11] ; [26 15],[83.45454545 18.54545455] ; [33.54545455  7.45454545],1
a4,1,0.000752,11.35575,[48 55] ; [ 7 35],[39.06896552 63.93103448] ; [15.93103448 26.06896552],1
s8,1,0.003533,8.509451,[34 69] ; [ 4 38],[26.99310345 76.00689655] ; [11.00689655 30.99310345],0
v1,1,0.007571,7.132316,[60 42] ; [14 27],[52.78321678 49.21678322] ; [21.21678322 19.78321678],0
d2,1,0.01402,6.035598,[55 48] ; [13 29],[48.30344828 54.69655172] ; [19.69655172 22.30344828],0
p9,1,0.014999,5.91662,[89 12] ; [30 12],[84.04895105 16.95104895] ; [34.95104895  7.04895105],0
a2,1,0.023376,5.140319,[24 79] ; [ 3 39],[19.17931034 83.82068966] ; [ 7.82068966 34.17931034],0
b3,1,0.033194,4.535733,[27 37] ; [ 4 19],[22.8045977 41.1954023] ; [ 8.1954023 14.8045977],0
b2,1,0.033194,4.535733,[27 37] ; [ 4 19],[22.8045977 41.1954023] ; [ 8.1954023 14.8045977],0
v3,1,0.0343,4.479699,[47 55] ; [10 28],[41.52857143 60.47142857] ; [15.47142857 22.52857143],0
p3,1,0.037629,4.321729,[63 39] ; [18 24],[57.375 44.625] ; [23.625 18.375],0
n2,1,0.050088,3.838503,[16  3] ; [5 5],[13.75862069  5.24137931] ; [7.24137931 2.75862069],0
p4,1,0.061342,3.500715,[68 34] ; [21 21],[63.04166667 38.95833333] ; [25.95833333 16.04166667],0
v4,1,0.084835,2.96974,[100   3] ; [37  4],[97.99305556  5.00694444] ; [39.00694444  1.99305556],0
s7,1,0.095972,2.771235,[29 65] ; [ 7 34],[25.06666667 68.93333333] ; [10.93333333 30.06666667],0
