Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,71.823671,[ 43 118] ; [204  96],[86.26247289 74.73752711] ; [160.73752711 139.26247289],1
p6,1,0.0,40.693508,[ 30 130] ; [147 152],[61.69934641 98.30065359] ; [115.30065359 183.69934641],1
p2,1,0.0,25.443357,[119  42] ; [275  26],[137.3030303  23.6969697] ; [256.6969697  44.3030303],1
p3,1,1.2e-05,19.168179,[63 98] ; [182 119],[85.37878788 75.62121212] ; [159.62121212 141.37878788],1
p10,1,7.7e-05,15.62167,[118  41] ; [264  34],[132.9059081  26.0940919] ; [249.0940919  48.9059081],1
p4,1,0.000108,14.998548,[86 74] ; [216  85],[104.81561822  55.18438178] ; [197.18438178 103.81561822],1
p11,1,0.003738,8.406745,[114  47] ; [249  53],[126.22678186  34.77321814] ; [236.77321814  65.22678186],0
n5,1,0.004456,8.087912,[114  47] ; [246  53],[126.  35.] ; [234.  65.],0
a8,1,0.012311,6.265493,[ 17 130] ; [ 59 217],[ 26.41134752 120.58865248] ; [ 49.58865248 226.41134752],0
a1,1,0.014274,6.00391,[  4 157] ; [ 25 277],[ 10.08423326 150.91576674] ; [ 18.91576674 283.08423326],0
s5,1,0.018004,5.595806,[ 49 105] ; [129 169],[60.6460177 93.3539823] ; [117.3539823 180.6460177],0
r3,1,0.01815,5.581572,[151  10] ; [295   6],[155.42424242   5.57575758] ; [290.57575758  10.42424242],0
p5,1,0.01882,5.518193,[ 15 144] ; [ 53 248],[ 23.50434783 135.49565217] ; [ 44.49565217 256.50434783],0
b5,1,0.040094,4.213889,[109  52] ; [175 127],[98.75593952 62.24406048] ; [185.24406048 116.75593952],0
a3,1,0.05349,3.72854,[106  54] ; [225  76],[114.88069414  45.11930586] ; [216.11930586  84.88069414],0
v4,1,0.05519,3.676324,[150  11] ; [290   9],[154.   7.] ; [286.  13.],0
s7,1,0.057846,3.598079,[82 71] ; [183 108],[91.31756757 61.68243243] ; [173.68243243 117.31756757],0
p9,1,0.062815,3.461464,[133  26] ; [269  31],[139.25490196  19.74509804] ; [262.74509804  37.25490196],0
n4,1,0.070848,3.263262,[123  38] ; [250  50],[130.26681128  30.73318872] ; [242.73318872  57.26681128],0
d3,1,0.088759,2.896732,[103  58] ; [215  85],[111.05856833  49.94143167] ; [206.94143167  93.05856833],0
r4,1,0.102437,2.66719,[144  17] ; [283  19],[148.48164147  12.51835853] ; [278.51835853  23.48164147],0
d4,1,0.144831,2.125865,[130  31] ; [257  42],[135.45  25.55] ; [251.55  47.45],0
s8,1,0.145058,2.123466,[82 78] ; [175 125],[89.39130435 70.60869565] ; [167.60869565 132.39130435],0
n1,1,0.173192,1.855095,[24 22] ; [20 32],[20.65306122 25.34693878] ; [23.34693878 28.65306122],0
b1,1,0.186982,1.741239,[ 56 105] ; [124 178],[62.59179266 98.40820734] ; [117.40820734 184.59179266],0
d2,1,0.207509,1.588718,[84 76] ; [139 161],[77.56521739 82.43478261] ; [145.43478261 154.56521739],0
u1,1,0.220435,1.501539,[ 26 135] ; [ 63 239],[ 30.94816415 130.05183585] ; [ 58.05183585 243.94816415],0
a2,1,0.229419,1.444462,[ 35 126] ; [ 81 221],[ 40.33693305 120.66306695] ; [ 75.66306695 226.33693305],0
v1,1,0.238347,1.390344,[85 67] ; [182 113],[90.79194631 61.20805369] ; [176.20805369 118.79194631],0
a5,1,0.284981,1.143184,[117  44] ; [233  69],[121.7062635  39.2937365] ; [228.2937365  73.7062635],0
a7,1,0.291438,1.112965,[113  48] ; [225  76],[117.78787879  43.21212121] ; [220.21212121  80.78787879],0
b4,1,0.314604,1.011249,[100  61] ; [173 129],[94.93088553 66.06911447] ; [178.06911447 123.93088553],0
n6,1,0.315991,1.005469,[135  26] ; [260  38],[138.55119826  22.44880174] ; [256.44880174  41.55119826],0
r2,1,0.349553,0.875078,[150  11] ; [281  14],[152.17324561   8.82675439] ; [278.82675439  16.17324561],0
r1,1,0.36066,0.835593,[129  31] ; [252  48],[132.52173913  27.47826087] ; [248.47826087  51.52173913],0
v2,1,0.425822,0.634191,[87 63] ; [182 112],[90.87837838 59.12162162] ; [178.12162162 115.87837838],0
