Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,51.721403,[64  5] ; [21 43],[44.09774436 24.90225564] ; [40.90225564 23.09774436],1
d5,1,0.0,41.952534,[68  1] ; [32 32],[51.87969925 17.12030075] ; [48.12030075 15.87969925],1
d4,1,0.0,40.122448,[68  1] ; [33 31],[52.39849624 16.60150376] ; [48.60150376 15.39849624],1
d2,1,0.0,39.477539,[51 17] ; [13 51],[32.96969697 35.03030303] ; [31.03030303 32.96969697],1
a4,1,5e-06,20.89293,[42 26] ; [14 49],[29.06870229 38.93129771] ; [26.93129771 36.06870229],1
a2,1,5.5e-05,16.263587,[24 45] ; [ 4 60],[14.52631579 54.47368421] ; [13.47368421 50.52631579],1
u1,1,0.000102,15.107778,[17 52] ; [ 1 63],[ 9.33834586 59.66165414] ; [ 8.66165414 55.33834586],1
a5,1,0.000789,11.26655,[49 20] ; [27 37],[39.42857143 29.57142857] ; [36.57142857 27.42857143],1
a3,1,0.004776,7.962415,[50 19] ; [30 32],[42.13740458 26.86259542] ; [37.86259542 24.13740458],0
s8,1,0.005079,7.851215,[28 40] ; [12 52],[20.60606061 47.39393939] ; [19.39393939 44.60606061],0
r1,1,0.007052,7.259664,[53 16] ; [35 29],[45.65413534 23.34586466] ; [42.34586466 21.65413534],0
r2,1,0.01105,6.457207,[62  5] ; [49 15],[56.77099237 10.22900763] ; [54.22900763  9.77099237],0
v4,1,0.011063,6.455105,[60  9] ; [44 20],[53.95488722 15.04511278] ; [50.04511278 13.95488722],0
a7,1,0.011798,6.34091,[53 16] ; [36 28],[46.17293233 22.82706767] ; [42.82706767 21.17293233],0
p3,1,0.015813,5.823529,[23 45] ; [10 54],[17. 51.] ; [16. 48.],0
s6,1,0.017723,5.623322,[39 28] ; [24 40],[32.22137405 34.77862595] ; [30.77862595 33.22137405],0
a6,1,0.020618,5.358766,[44 25] ; [28 36],[37.35338346 31.64661654] ; [34.64661654 29.35338346],0
s3,1,0.021418,5.292494,[36 33] ; [20 42],[29.49618321 39.50381679] ; [26.50381679 35.49618321],0
p6,1,0.027367,4.867476,[13 54] ; [ 4 59],[ 8.76153846 58.23846154] ; [ 8.23846154 54.76153846],0
p4,1,0.029433,4.742126,[30 39] ; [16 47],[24.04545455 44.95454545] ; [21.95454545 41.04545455],0
a8,1,0.037248,4.339015,[ 1 63] ; [ 6 52],[ 3.67213115 60.32786885] ; [ 3.32786885 54.67213115],0
v2,1,0.043877,4.061282,[31 36] ; [18 44],[25.4496124 41.5503876] ; [23.5503876 38.4496124],0
s2,1,0.066432,3.369061,[33 35] ; [21 43],[27.81818182 40.18181818] ; [26.18181818 37.81818182],0
r3,1,0.070136,3.279823,[54 15] ; [41 23],[49.28571429 19.71428571] ; [45.71428571 18.28571429],0
n5,1,0.085756,2.952295,[34 35] ; [41 23],[38.90977444 30.09022556] ; [36.09022556 27.90977444],0
n6,1,0.093165,2.818811,[45 24] ; [32 31],[40.25 28.75] ; [36.75 26.25],0
u3,1,0.111379,2.534545,[11  8] ; [12 22],[ 8.24528302 10.75471698] ; [14.75471698 19.24528302],0
r4,1,0.111708,2.529891,[48 21] ; [36 28],[43.57894737 25.42105263] ; [40.42105263 23.57894737],0
s7,1,0.145444,2.119398,[27 32] ; [20 41],[23.10833333 35.89166667] ; [23.89166667 37.10833333],0
u2,1,0.172026,1.865201,[10  9] ; [11 22],[ 7.67307692 11.32692308] ; [13.32692308 19.67307692],0
b2,1,0.186036,1.748738,[13 28] ; [15 17],[15.7260274 25.2739726] ; [12.2739726 19.7260274],0
b3,1,0.186036,1.748738,[13 28] ; [15 17],[15.7260274 25.2739726] ; [12.2739726 19.7260274],0
p8,1,0.196669,1.666937,[17 52] ; [10 54],[14.0075188 54.9924812] ; [12.9924812 51.0075188],0
n2,1,0.22485,1.473146,[21 20] ; [16  8],[23.33846154 17.66153846] ; [13.66153846 10.33846154],0
a1,1,0.282206,1.156436,[ 4 65] ; [ 7 57],[ 5.70676692 63.29323308] ; [ 5.29323308 58.70676692],0
n3,1,0.288358,1.127273,[22 18] ; [ 9 13],[20. 20.] ; [11. 11.],0
v1,1,0.310589,1.028168,[27 41] ; [20 44],[24.21212121 43.78787879] ; [22.78787879 41.21212121],0
