Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,65.972822,[214  70] ; [34 75],[179.21628499 104.78371501] ; [68.78371501 40.21628499],1
a3,1,0.0,31.640634,[237  48] ; [61 48],[215.55837563  69.44162437] ; [82.44162437 26.55837563],1
n4,1,0.0,25.628151,[243  41] ; [68 41],[224.74300254  59.25699746] ; [86.25699746 22.74300254],1
s6,1,8e-06,19.824538,[260  20] ; [82 25],[247.44186047  32.55813953] ; [94.55813953 12.44186047],1
n5,1,4.3e-05,16.755473,[238  46] ; [70 38],[223.14285714  60.85714286] ; [84.85714286 23.14285714],1
n6,1,0.00043,12.399136,[251  31] ; [80 27],[239.95372751  42.04627249] ; [91.04627249 15.95372751],1
a4,1,0.000856,11.11565,[148 138] ; [36 73],[133.22531646 152.77468354] ; [50.77468354 58.22531646],1
d2,1,0.001144,10.578179,[164 120] ; [43 66],[149.58778626 134.41221374] ; [57.41221374 51.58778626],0
p6,1,0.001788,9.754854,[131 151] ; [31 76],[117.43958869 164.56041131] ; [44.56041131 62.43958869],0
a5,1,0.002413,9.205192,[226  60] ; [70 39],[214.31898734  71.68101266] ; [81.68101266 27.31898734],0
p7,1,0.003306,8.630586,[197  78] ; [58 46],[185.02638522  89.97361478] ; [69.97361478 34.02638522],0
p5,1,0.005418,7.734211,[ 46 235] ; [  6 101],[ 37.65979381 243.34020619] ; [14.34020619 92.65979381],0
s5,1,0.00729,7.199985,[144 125] ; [40 65],[132.34224599 136.65775401] ; [51.65775401 53.34224599],0
a7,1,0.012632,6.219862,[197  89] ; [88 20],[206.87817259  79.12182741] ; [78.12182741 29.87817259],0
d1,1,0.013566,6.093696,[193  93] ; [59 50],[182.46075949 103.53924051] ; [69.53924051 39.46075949],0
p4,1,0.013875,6.053927,[193  91] ; [59 49],[182.57142857 101.42857143] ; [69.42857143 38.57142857],0
p8,1,0.024551,5.055302,[158 123] ; [47 61],[148.0848329 132.9151671] ; [56.9151671 51.0848329],0
v4,1,0.030915,4.657695,[278   6] ; [101   7],[274.58163265   9.41836735] ; [104.41836735   3.58163265],0
a8,1,0.032732,4.559768,[ 50 215] ; [10 93],[ 43.20652174 221.79347826] ; [16.79347826 86.20652174],0
p1,1,0.038687,4.274574,[ 33 251] ; [  5 102],[ 27.60102302 256.39897698] ; [10.39897698 96.60102302],0
u1,1,0.041132,4.170562,[ 69 217] ; [16 93],[ 61.5443038 224.4556962] ; [23.4556962 85.5443038],0
v2,1,0.042277,4.124096,[169 107] ; [49 50],[160.448 115.552] ; [57.552 41.448],0
p3,1,0.047466,3.928786,[158 126] ; [48 60],[149.24489796 134.75510204] ; [56.75510204 51.24489796],0
u4,1,0.051176,3.8025,[ 15 271] ; [  1 108],[ 11.58481013 274.41518987] ; [  4.41518987 104.58481013],0
n1,1,0.051964,3.776927,[31 25] ; [ 8 17],[26.96296296 29.03703704] ; [12.03703704 12.96296296],0
d5,1,0.054391,3.700645,[239  44] ; [83 26],[232.46428571  50.53571429] ; [89.53571429 19.46428571],0
p9,1,0.057798,3.599467,[258  26] ; [90 17],[252.76726343  31.23273657] ; [95.23273657 11.76726343],0
v3,1,0.060418,3.525865,[122 151] ; [35 68],[113.99202128 159.00797872] ; [43.00797872 59.99202128],0
a2,1,0.065485,3.392711,[ 84 202] ; [22 87],[ 76.74936709 209.25063291] ; [29.25063291 79.74936709],0
r1,1,0.076371,3.140488,[243  42] ; [84 24],[237.13740458  47.86259542] ; [89.86259542 18.13740458],0
r2,1,0.07941,3.076945,[276   6] ; [102   6],[273.32307692   8.67692308] ; [104.67692308   3.32307692],0
u3,1,0.082956,3.006013,[36 13] ; [26 20],[31.97894737 17.02105263] ; [30.02105263 15.97894737],0
s1,1,0.090324,2.868594,[ 17 266] ; [  2 105],[ 13.78717949 269.21282051] ; [  5.21282051 101.78717949],0
p2,1,0.094288,2.799603,[246  39] ; [85 22],[240.6505102  44.3494898] ; [90.3494898 16.6505102],0
b1,1,0.101019,2.689389,[123 163] ; [37 72],[115.84810127 170.15189873] ; [44.15189873 64.84810127],0
d3,1,0.106542,2.604773,[206  78] ; [70 39],[199.45038168  84.54961832] ; [76.54961832 32.45038168],0
a1,1,0.107663,2.588193,[ 20 266] ; [  3 106],[ 16.65316456 269.34683544] ; [  6.34683544 102.65316456],0
v1,1,0.224149,1.477606,[163 114] ; [54 50],[157.7664042 119.2335958] ; [59.2335958 44.7664042],0
b5,1,0.319927,0.989245,[168 118] ; [70 39],[172.32405063 113.67594937] ; [65.67594937 43.32405063],0
a6,1,0.366094,0.816878,[181 102] ; [75 34],[184.81632653  98.18367347] ; [71.18367347 37.81632653],0
s4,1,0.38519,0.754072,[ 74 211] ; [23 83],[ 70.70332481 214.29667519] ; [26.29667519 79.70332481],0
u2,1,0.400519,0.706767,[30 17] ; [26 21],[28. 19.] ; [28. 19.],0
n2,1,0.495995,0.463494,[49  8] ; [20  5],[47.96341463  9.03658537] ; [21.03658537  3.96341463],0
b3,1,0.545971,0.364585,[ 79 120] ; [19 35],[ 77.08300395 121.91699605] ; [20.91699605 33.08300395],0
b2,1,0.545971,0.364585,[ 79 120] ; [19 35],[ 77.08300395 121.91699605] ; [20.91699605 33.08300395],0
r4,1,0.716193,0.13217,[263  23] ; [99 10],[262.10632911  23.89367089] ; [99.89367089  9.10632911],0
p10,1,0.718886,0.129563,[243  41] ; [90 17],[241.87212276  42.12787724] ; [91.12787724 15.87212276],0
d4,1,0.747389,0.103738,[245  38] ; [93 16],[244.01530612  38.98469388] ; [93.98469388 15.01530612],0
n3,1,0.752905,0.099106,[42 15] ; [20  6],[42.57831325 14.42168675] ; [19.42168675  6.57831325],0
b4,1,0.804986,0.060959,[164 122] ; [64 45],[165.0835443 120.9164557] ; [62.9164557 46.0835443],0
p12,1,0.821682,0.050797,[ 34 251] ; [12 96],[ 33.35877863 251.64122137] ; [12.64122137 95.35877863],0
