Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,40.084228,[35  9] ; [22 74],[17.91428571 26.08571429] ; [39.08571429 56.91428571],1
s6,1,2.8e-05,17.522361,[33 11] ; [35 60],[21.52517986 22.47482014] ; [46.47482014 48.52517986],1
p12,1,0.000788,11.269572,[11 34] ; [ 5 91],[ 5.10638298 39.89361702] ; [10.89361702 85.10638298],1
s5,1,0.005232,7.797541,[16 27] ; [15 80],[ 9.65942029 33.34057971] ; [21.34057971 73.65942029],0
a5,1,0.018765,5.523296,[38  7] ; [64 34],[32.0979021 12.9020979] ; [69.9020979 28.0979021],0
d4,1,0.036239,4.385823,[41  4] ; [74 23],[36.44366197  8.55633803] ; [78.55633803 18.44366197],0
p10,1,0.064751,3.411306,[39  6] ; [69 26],[34.71428571 10.28571429] ; [73.28571429 21.71428571],0
b1,1,0.084474,2.97665,[10 35] ; [36 62],[14.47552448 30.52447552] ; [31.52447552 66.47552448],0
r3,1,0.126257,2.337931,[44  1] ; [88  9],[41.83098592  3.16901408] ; [90.16901408  6.83098592],0
n3,1,0.135199,2.231772,[6 5] ; [16  4],[7.80645161 3.19354839] ; [14.19354839  5.80645161],0
u3,1,0.139919,2.178854,[10  5] ; [13 17],[7.66666667 7.33333333] ; [15.33333333 14.66666667],0
s8,1,0.15619,2.01073,[13 32] ; [18 80],[ 9.75524476 35.24475524] ; [21.24475524 76.75524476],0
p4,1,0.15882,1.985429,[28 17] ; [46 47],[24.13043478 20.86956522] ; [49.86956522 43.13043478],0
u1,1,0.160006,1.974169,[ 9 36] ; [11 87],[ 6.29370629 38.70629371] ; [13.70629371 84.29370629],0
n1,1,0.171857,1.866667,[1 9] ; [ 6 12],[2.5 7.5] ; [ 4.5 13.5],0
a7,1,0.177632,1.817325,[36  8] ; [69 28],[32.76595745 11.23404255] ; [72.23404255 24.76595745],0
p1,1,0.190293,1.715351,[ 2 43] ; [11 87],[ 4.09090909 40.90909091] ; [ 8.90909091 89.09090909],0
r4,1,0.191108,1.709057,[42  3] ; [84 14],[39.65034965  5.34965035] ; [86.34965035 11.65034965],0
a8,1,0.200687,1.637368,[ 3 40] ; [13 75],[ 5.2519084 37.7480916] ; [10.7480916 77.2519084],0
n4,1,0.223513,1.481673,[31 14] ; [76 21],[33.9084507 11.0915493] ; [73.0915493 23.9084507],0
p3,1,0.24225,1.367455,[23 22] ; [39 57],[19.78723404 25.21276596] ; [42.21276596 53.78723404],0
v1,1,0.252296,1.310544,[29 15] ; [54 43],[25.90070922 18.09929078] ; [57.09929078 39.90070922],0
b5,1,0.264025,1.247529,[25 20] ; [64 34],[28.00699301 16.99300699] ; [60.99300699 37.00699301],0
p2,1,0.313425,1.016187,[38  7] ; [74 22],[35.74468085  9.25531915] ; [76.25531915 19.74468085],0
a2,1,0.326598,0.962338,[12 33] ; [19 79],[ 9.75524476 35.24475524] ; [21.24475524 76.75524476],0
p11,1,0.333963,0.933468,[36  9] ; [71 27],[33.67132867 11.32867133] ; [73.32867133 24.67132867],0
p8,1,0.358306,0.843822,[26 19] ; [47 48],[23.46428571 21.53571429] ; [49.53571429 45.46428571],0
u2,1,0.35991,0.838208,[10  6] ; [14 15],[8.53333333 7.46666667] ; [15.46666667 13.53333333],0
r1,1,0.371139,0.799849,[37  8] ; [74 24],[34.93006993 10.06993007] ; [76.06993007 21.93006993],0
p9,1,0.428552,0.626744,[37  7] ; [76 21],[35.26241135  8.73758865] ; [77.73758865 19.26241135],0
d1,1,0.492452,0.471165,[28 17] ; [55 43],[26.11888112 18.88111888] ; [56.88111888 41.11888112],0
a1,1,0.5372,0.380754,[ 2 43] ; [ 7 91],[ 2.83216783 42.16783217] ; [ 6.16783217 91.83216783],0
b2,1,0.556122,0.346463,[ 8 12] ; [20 41],[ 6.91358025 13.08641975] ; [21.08641975 39.91358025],0
b3,1,0.556122,0.346463,[ 8 12] ; [20 41],[ 6.91358025 13.08641975] ; [21.08641975 39.91358025],0
a3,1,0.556748,0.345367,[29 16] ; [68 30],[30.52447552 14.47552448] ; [66.47552448 31.52447552],0
u4,1,0.569811,0.322998,[ 1 44] ; [ 1 97],[ 0.62937063 44.37062937] ; [ 1.37062937 96.62937063],0
s4,1,0.579516,0.307018,[ 3 42] ; [ 9 86],[ 3.85714286 41.14285714] ; [ 8.14285714 86.85714286],0
n5,1,0.595516,0.281812,[31 14] ; [71 26],[32.32394366 12.67605634] ; [69.67605634 27.32394366],0
p5,1,0.658367,0.195513,[ 4 41] ; [11 86],[ 4.75352113 40.24647887] ; [10.24647887 86.75352113],0
b4,1,0.673513,0.17752,[31 14] ; [64 34],[29.8951049 15.1048951] ; [65.1048951 32.8951049],0
d5,1,0.687794,0.161483,[34 11] ; [77 21],[34.93006993 10.06993007] ; [76.06993007 21.93006993],0
n2,1,0.71271,0.135585,[7 3] ; [16  5],[7.41935484 2.58064516] ; [15.58064516  5.41935484],0
v2,1,0.732887,0.116477,[32 11] ; [74 22],[32.79136691 10.20863309] ; [73.20863309 22.79136691],0
a6,1,0.741299,0.108988,[32 13] ; [67 31],[31.15384615 13.84615385] ; [67.84615385 30.15384615],0
a4,1,0.747818,0.103373,[18 27] ; [42 56],[18.88111888 26.11888112] ; [41.11888112 56.88111888],0
d3,1,0.761943,0.091767,[31 14] ; [65 33],[30.20979021 14.79020979] ; [65.79020979 32.20979021],0
s1,1,0.771547,0.084304,[ 1 43] ; [ 3 92],[ 1.26618705 42.73381295] ; [ 2.73381295 92.26618705],0
v4,1,0.8656,0.028646,[43  2] ; [93  5],[42.7972028  2.2027972] ; [93.2027972  4.7972028],0
p7,1,0.894174,0.017696,[26 18] ; [55 40],[25.64028777 18.35971223] ; [55.35971223 39.64028777],0
n6,1,0.93172,0.007341,[36  9] ; [79 19],[36.18881119  8.81118881] ; [78.81118881 19.18881119],0
d2,1,0.936259,0.006396,[21 23] ; [47 50],[21.21985816 22.78014184] ; [46.78014184 50.21985816],0
r2,1,0.939281,0.005802,[43  2] ; [92  4],[43.08510638  1.91489362] ; [91.91489362  4.08510638],0
p6,1,1.0,0.0,[11 33] ; [24 72],[11. 33.] ; [24. 72.],0
