Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,70.995991,[222  35] ; [33 49],[193.31858407  63.68141593] ; [61.68141593 20.31858407],1
n5,1,0.548717,0.359621,[203  56] ; [66 15],[204.91470588  54.08529412] ; [64.08529412 16.91470588],0
p6,1,0.571525,0.320137,[130 129] ; [42 36],[132.18991098 126.81008902] ; [39.81008902 38.18991098],0
p11,1,0.588891,0.292079,[222  38] ; [68 14],[220.46783626  39.53216374] ; [69.53216374 12.46783626],0
s7,1,0.616934,0.2502,[137 112] ; [46 33],[138.92378049 110.07621951] ; [44.07621951 34.92378049],0
s3,1,0.644927,0.212356,[151 102] ; [46 35],[149.2245509 103.7754491] ; [47.7754491 33.2245509],0
n6,1,0.655102,0.199528,[226  30] ; [70 11],[224.85459941  31.14540059] ; [71.14540059  9.85459941],0
p2,1,0.678511,0.171806,[237  22] ; [72  8],[236.07964602  22.92035398] ; [72.92035398  7.07964602],0
r4,1,0.712189,0.136101,[248  12] ; [79  3],[248.59649123  11.40350877] ; [78.40350877  3.59649123],0
s1,1,0.74969,0.101792,[  8 248] ; [ 2 80],[  7.5739645 248.4260355] ; [ 2.4260355 79.5739645],0
r3,1,0.78438,0.074866,[252   5] ; [80  2],[251.69321534   5.30678466] ; [80.30678466  1.69321534],0
p3,1,0.803951,0.061621,[167  92] ; [51 30],[166.06470588  92.93529412] ; [51.93529412 29.06470588],0
a4,1,0.823937,0.049499,[148 111] ; [48 34],[148.86803519 110.13196481] ; [47.13196481 34.86803519],0
u3,1,0.826044,0.048302,[26 16] ; [10  7],[25.62711864 16.37288136] ; [10.37288136  6.62711864],0
n4,1,0.835995,0.042857,[219  41] ; [69 12],[219.58944282  40.41055718] ; [68.41055718 12.58944282],0
d4,1,0.845831,0.037807,[254   4] ; [79  1],[254.18343195   3.81656805] ; [78.81656805  1.18343195],0
a1,1,0.887165,0.020134,[ 17 243] ; [ 5 77],[ 16.7251462 243.2748538] ; [ 5.2748538 76.7251462],0
d5,1,0.94081,0.005513,[252   6] ; [79  2],[251.91150442   6.08849558] ; [79.08849558  1.91150442],0
