Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,56.894685,[88 17] ; [ 5 30],[69.75 35.25] ; [23.25 11.75],1
p11,1,0.0,25.77342,[64 41] ; [ 4 31],[51. 54.] ; [17. 18.],1
v4,1,0.0,25.714286,[90 15] ; [15 20],[78.75 26.25] ; [26.25  8.75],1
v2,1,5e-06,20.730289,[52 45] ; [ 3 31],[40.72519084 56.27480916] ; [14.27480916 19.72519084],1
n6,1,0.000176,14.075053,[76 29] ; [13 22],[66.75 38.25] ; [22.25 12.75],1
s2,1,0.000263,13.317554,[44 60] ; [ 3 32],[35.16546763 68.83453237] ; [11.83453237 23.16546763],1
p10,1,0.000446,12.328595,[60 43] ; [ 8 26],[51.12408759 51.87591241] ; [16.87591241 17.12408759],1
s6,1,0.001182,10.518506,[53 50] ; [ 7 28],[44.7826087 58.2173913] ; [15.2173913 19.7826087],0
a1,1,0.001401,10.203917,[  5 100] ; [ 8 27],[ 9.75 95.25] ; [ 3.25 31.75],0
p9,1,0.001442,10.151035,[61 40] ; [ 9 23],[53.15789474 47.84210526] ; [16.84210526 15.15789474],0
r2,1,0.001484,10.098887,[93 10] ; [23 11],[87.21167883 15.78832117] ; [28.78832117  5.21167883],0
p7,1,0.003199,8.690114,[32 71] ; [ 2 32],[25.5620438 77.4379562] ; [ 8.4379562 25.5620438],0
b5,1,0.004161,8.212318,[68 37] ; [13 22],[60.75 44.25] ; [20.25 14.75],0
s8,1,0.005224,7.800107,[34 70] ; [ 3 32],[27.68345324 76.31654676] ; [ 9.31654676 25.68345324],0
r1,1,0.006603,7.378009,[72 33] ; [15 20],[65.25 39.75] ; [21.75 13.25],0
d4,1,0.00719,7.224955,[81 23] ; [19 16],[74.82014388 29.17985612] ; [25.17985612  9.82014388],0
u3,1,0.016005,5.802317,[21 16] ; [ 3 12],[17.07692308 19.92307692] ; [6.92307692 8.07692308],0
n3,1,0.022504,5.206384,[25 13] ; [ 6 12],[21.03571429 16.96428571] ; [9.96428571 8.03571429],0
u2,1,0.025089,5.01774,[20 17] ; [ 3 12],[16.36538462 20.63461538] ; [6.63461538 8.36538462],0
s3,1,0.033484,4.520879,[48 56] ; [ 8 24],[42.82352941 61.17647059] ; [13.17647059 18.82352941],0
s7,1,0.035431,4.424276,[39 61] ; [ 6 26],[34.09090909 65.90909091] ; [10.90909091 21.09090909],0
p1,1,0.040276,4.206222,[ 8 97] ; [ 7 28],[11.25 93.75] ; [ 3.75 31.25],0
p6,1,0.055296,3.673143,[16 88] ; [ 1 33],[12.8115942 91.1884058] ; [ 4.1884058 29.8115942],0
s5,1,0.056424,3.639504,[23 75] ; [ 3 32],[19.15789474 78.84210526] ; [ 6.84210526 28.15789474],0
p5,1,0.067702,3.337869,[  2 102] ; [ 3 32],[  3.74100719 100.25899281] ; [ 1.25899281 33.74100719],0
d3,1,0.086435,2.939552,[59 45] ; [14 21],[54.61870504 49.38129496] ; [18.38129496 16.61870504],0
