Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,59.005516,[47 54] ; [277  52],[76.10232558 24.89767442] ; [247.89767442  81.10232558],1
d2,1,0.0,50.189076,[23 78] ; [206 121],[54.03971963 46.96028037] ; [174.96028037 152.03971963],1
a4,1,0.0,47.240998,[19 82] ; [191 139],[49.21113689 51.78886311] ; [160.78886311 169.21113689],1
d1,1,0.0,46.520507,[37 64] ; [243  87],[65.61484919 35.38515081] ; [214.38515081 115.61484919],1
u1,1,1e-06,24.660494,[ 5 96] ; [ 95 235],[23.43387471 77.56612529] ; [ 76.56612529 253.43387471],1
a6,1,7e-06,20.266441,[47 54] ; [232  95],[65.83878505 35.16121495] ; [213.16121495 113.83878505],1
d5,1,0.000764,11.327195,[73 27] ; [285  42],[83.84074941 16.15925059] ; [274.15925059  52.84074941],1
p3,1,0.000975,10.874734,[39 61] ; [189 138],[53.39578454 46.60421546] ; [174.60421546 152.39578454],1
v2,1,0.001352,10.269548,[43 53] ; [199 116],[56.52554745 39.47445255] ; [185.47445255 129.52554745],0
n4,1,0.001475,10.109176,[69 32] ; [272  56],[80.28205128 20.71794872] ; [260.71794872  67.28205128],0
r2,1,0.002715,8.989692,[97  4] ; [328   1],[99.8255814  1.1744186] ; [325.1744186   3.8255814],0
d4,1,0.003021,8.794666,[79 22] ; [293  34],[87.78504673 13.21495327] ; [284.21495327  42.78504673],0
s7,1,0.003092,8.75221,[54 39] ; [236  83],[65.46116505 27.53883495] ; [224.53883495  94.46116505],0
b3,1,0.003498,8.527784,[14 45] ; [ 92 113],[23.68939394 35.31060606] ; [ 82.31060606 122.68939394],0
b2,1,0.003498,8.527784,[14 45] ; [ 92 113],[23.68939394 35.31060606] ; [ 82.31060606 122.68939394],0
p4,1,0.005376,7.748368,[54 46] ; [226 101],[65.57377049 34.42622951] ; [214.42622951 112.57377049],0
s5,1,0.011249,6.425579,[37 60] ; [166 148],[47.90997567 49.09002433] ; [155.09002433 158.90997567],0
s8,1,0.012787,6.1983,[53 48] ; [217 111],[63.56643357 37.43356643] ; [206.43356643 121.56643357],0
v1,1,0.017123,5.683703,[48 50] ; [200 120],[58.14354067 39.85645933] ; [189.85645933 130.14354067],0
v3,1,0.02042,5.375665,[32 63] ; [149 167],[41.83698297 53.16301703] ; [139.16301703 176.83698297],0
r1,1,0.027374,4.867053,[81 20] ; [291  37],[87.58041958 13.41958042] ; [284.41958042  43.58041958],0
p9,1,0.034772,4.456346,[79 16] ; [297  30],[84.64454976 10.35545024] ; [291.35545024  35.64454976],0
d3,1,0.037031,4.349001,[63 37] ; [242  86],[71.26168224 28.73831776] ; [233.73831776  94.26168224],0
p11,1,0.040296,4.205387,[71 30] ; [264  66],[78.50348028 22.49651972] ; [256.49651972  73.50348028],0
p10,1,0.090534,2.864851,[79 18] ; [289  39],[83.99058824 13.00941176] ; [284.00941176  43.99058824],0
u4,1,0.09819,2.734706,[  1 100] ; [ 15 315],[ 3.74941995 97.25058005] ; [ 12.25058005 317.74941995],0
p1,1,0.107901,2.584695,[14 86] ; [ 28 300],[ 9.81308411 90.18691589] ; [ 32.18691589 295.81308411],0
p12,1,0.116671,2.461446,[ 7 92] ; [ 42 286],[11.36065574 87.63934426] ; [ 37.63934426 290.36065574],0
a1,1,0.16435,1.933737,[ 3 98] ; [ 22 308],[ 5.85846868 95.14153132] ; [ 19.14153132 310.85846868],0
s4,1,0.179995,1.797663,[28 71] ; [ 71 255],[23.06117647 75.93882353] ; [ 75.93882353 250.06117647],0
a7,1,0.202091,1.627199,[69 30] ; [251  79],[73.84615385 25.15384615] ; [246.15384615  83.84615385],0
p6,1,0.225624,1.468234,[37 60] ; [147 179],[42.19385343 54.80614657] ; [141.80614657 184.19385343],0
p2,1,0.228274,1.451585,[80 20] ; [279  49],[83.87850467 16.12149533] ; [275.12149533  52.87850467],0
n6,1,0.234138,1.415548,[83 16] ; [289  38],[86.45070423 12.54929577] ; [285.54929577  41.45070423],0
p8,1,0.249576,1.325673,[48 51] ; [179 146],[53.00235849 45.99764151] ; [173.99764151 151.00235849],0
s6,1,0.26427,1.246252,[83 15] ; [288  36],[86.1563981 11.8436019] ; [284.8436019  39.1563981],0
r3,1,0.389187,0.741481,[98  1] ; [322   8],[96.92307692  2.07692308] ; [323.07692308   6.92307692],0
b1,1,0.422242,0.644068,[44 57] ; [129 201],[40.54060325 60.45939675] ; [132.45939675 197.54060325],0
a8,1,0.438569,0.600025,[13 81] ; [ 52 250],[15.42929293 78.57070707] ; [ 49.57070707 252.42929293],0
n1,1,0.470025,0.521917,[10  9] ; [29 38],[ 8.61627907 10.38372093] ; [30.38372093 36.61627907],0
n5,1,0.486121,0.485101,[76 24] ; [260  68],[78.5046729 21.4953271] ; [257.4953271  70.5046729],0
p5,1,0.537566,0.38007,[15 83] ; [ 42 284],[13.1745283 84.8254717] ; [ 43.8254717 282.1745283],0
s1,1,0.538464,0.378394,[ 6 92] ; [ 15 312],[ 4.84235294 93.15764706] ; [ 16.15764706 310.84235294],0
s3,1,0.546872,0.36295,[87 14] ; [289  38],[88.72897196 12.27102804] ; [287.27102804  39.72897196],0
u3,1,0.572337,0.318788,[35 18] ; [37 15],[36.34285714 16.65714286] ; [35.65714286 16.34285714],0
b5,1,0.708831,0.139447,[63 38] ; [199 131],[61.39675174 39.60324826] ; [200.60324826 129.39675174],0
n3,1,0.777032,0.080196,[14  5] ; [53 16],[14.46590909  4.53409091] ; [52.53409091 16.46590909],0
v4,1,0.855322,0.033245,[100   1] ; [326   4],[99.82830626  1.17169374] ; [326.17169374   3.82830626],0
