Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,41.294118,[ 20 280] ; [19 32],[ 33.33333333 266.66666667] ; [ 5.66666667 45.33333333],1
p1,1,1e-06,24.802279,[ 23 277] ; [16 35],[ 33.33333333 266.66666667] ; [ 5.66666667 45.33333333],1
s5,1,1e-06,23.17601,[ 93 200] ; [31 14],[107.49112426 185.50887574] ; [16.50887574 28.49112426],1
p8,1,0.000112,14.923383,[164 131] ; [43  8],[176.48843931 118.51156069] ; [30.51156069 20.48843931],1
p6,1,0.000598,11.781582,[121 174] ; [33 16],[132.06395349 162.93604651] ; [21.93604651 27.06395349],1
s8,1,0.000646,11.637962,[131 167] ; [35 15],[142.14942529 155.85057471] ; [23.85057471 26.14942529],1
p3,1,0.001112,10.630415,[160 140] ; [39 11],[170.57142857 129.42857143] ; [28.42857143 21.57142857],0
p4,1,0.001214,10.468732,[195 105] ; [44  6],[204.85714286  95.14285714] ; [34.14285714 15.85714286],0
s7,1,0.002361,9.245533,[138 147] ; [34 13],[147.65060241 137.34939759] ; [24.34939759 22.65060241],0
s1,1,0.007405,7.171992,[  7 288] ; [ 5 46],[ 10.23121387 284.76878613] ; [ 1.76878613 49.23121387],0
b5,1,0.011504,6.385706,[213  88] ; [27 24],[205.22727273  95.77272727] ; [34.77272727 16.22727273],0
p9,1,0.020856,5.338787,[258  39] ; [50  1],[262.86206897  34.13793103] ; [45.13793103  5.86206897],0
v3,1,0.024087,5.08833,[136 155] ; [32 18],[143.36656891 147.63343109] ; [24.63343109 25.36656891],0
a6,1,0.026933,4.895105,[240  60] ; [33 17],[234.  66.] ; [39. 11.],0
s2,1,0.027795,4.840739,[147 147] ; [34 17],[154.24347826 139.75652174] ; [26.75652174 24.24347826],0
s6,1,0.050987,3.808703,[207  88] ; [41  8],[212.6744186  82.3255814] ; [35.3255814 13.6744186],0
a1,1,0.051224,3.800937,[ 11 290] ; [ 5 46],[ 13.68181818 287.31818182] ; [ 2.31818182 48.68181818],0
n5,1,0.054267,3.704477,[235  64] ; [46  5],[240.05428571  58.94571429] ; [40.94571429 10.05428571],0
n4,1,0.055443,3.668721,[236  64] ; [46  5],[241.02564103  58.97435897] ; [40.97435897 10.02564103],0
u2,1,0.062214,3.477366,[46 35] ; [8 1],[48.6 32.4] ; [5.4 3.6],0
b2,1,0.124516,2.359576,[ 64 116] ; [19 20],[ 68.21917808 111.78082192] ; [14.78082192 24.21917808],0
b3,1,0.124516,2.359576,[ 64 116] ; [19 20],[ 68.21917808 111.78082192] ; [14.78082192 24.21917808],0
s3,1,0.128185,2.314348,[153 139] ; [32 18],[157.95321637 134.04678363] ; [27.04678363 22.95321637],0
