Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,28.794058,[ 49 277] ; [19 18],[ 61.06887052 264.93112948] ; [ 6.93112948 30.06887052],1
p12,1,7e-06,20.092929,[ 11 316] ; [ 8 32],[ 16.92915531 310.07084469] ; [ 2.07084469 37.92915531],1
p3,1,6.4e-05,15.992954,[141 190] ; [31 10],[153.04301075 177.95698925] ; [18.95698925 22.04301075],1
r3,1,0.001099,10.65219,[319  11] ; [35  6],[314.8787062  15.1212938] ; [39.1212938  1.8787062],0
s7,1,0.001402,10.203296,[ 79 238] ; [18 18],[ 87.10764873 229.89235127] ; [ 9.89235127 26.10764873],0
p4,1,0.004644,8.013144,[172 157] ; [31 10],[180.50540541 148.49459459] ; [22.49459459 18.50540541],0
p1,1,0.011335,6.411956,[ 25 305] ; [ 8 33],[ 29.35309973 300.64690027] ; [ 3.64690027 37.35309973],0
p8,1,0.012722,6.207383,[168 157] ; [29 11],[175.4109589 149.5890411] ; [21.5890411 18.4109589],0
p7,1,0.013051,6.162183,[195 131] ; [32  8],[202.19125683 123.80874317] ; [24.80874317 15.19125683],0
p10,1,0.01639,5.760557,[259  68] ; [38  2],[264.62942779  62.37057221] ; [32.37057221  7.62942779],0
p9,1,0.021478,5.287585,[276  53] ; [39  1],[280.85365854  48.14634146] ; [34.14634146  5.85365854],0
v3,1,0.060662,3.519181,[109 216] ; [19 20],[114.28571429 210.71428571] ; [13.71428571 25.28571429],0
b3,1,0.076696,3.13357,[ 68 126] ; [16 15],[ 72.42666667 121.57333333] ; [11.57333333 19.42666667],0
b2,1,0.076696,3.13357,[ 68 126] ; [16 15],[ 72.42666667 121.57333333] ; [11.57333333 19.42666667],0
s8,1,0.092277,2.83419,[ 83 248] ; [15 25],[ 87.43396226 243.56603774] ; [10.56603774 29.43396226],0
a5,1,0.103506,2.65067,[226 106] ; [33  8],[230.5308311 101.4691689] ; [28.4691689 12.5308311],0
a1,1,0.114808,2.486758,[  9 323] ; [ 3 38],[ 10.68096515 321.31903485] ; [ 1.31903485 39.68096515],0
p6,1,0.11686,2.458902,[ 94 232] ; [16 23],[ 98.24657534 227.75342466] ; [11.75342466 27.24657534],0
s6,1,0.118679,2.434664,[147 182] ; [21 15],[151.43013699 177.56986301] ; [16.56986301 19.43013699],0
r4,1,0.138345,2.196271,[294  38] ; [33  8],[291.05630027  40.94369973] ; [35.94369973  5.05630027],0
s1,1,0.138928,2.189796,[  5 322] ; [ 2 39],[  6.2201087 320.7798913] ; [ 0.7798913 40.2201087],0
n5,1,0.145321,2.12069,[228 100] ; [33  8],[232.  96.] ; [29. 12.],0
r2,1,0.159357,1.980319,[300  27] ; [34  6],[297.59673025  29.40326975] ; [36.40326975  3.59673025],0
n3,1,0.195338,1.676893,[59 14] ; [7 4],[57.35714286 15.64285714] ; [8.64285714 2.35714286],0
b5,1,0.22361,1.481051,[195 137] ; [20 21],[191.36729223 140.63270777] ; [23.63270777 17.36729223],0
v2,1,0.265388,1.24043,[174 144] ; [25 14],[177.2605042 140.7394958] ; [21.7394958 17.2605042],0
b4,1,0.268815,1.222785,[197 135] ; [28 13],[200.26809651 131.73190349] ; [24.73190349 16.26809651],0
a3,1,0.284478,1.14557,[215 117] ; [30 11],[218.06970509 113.93029491] ; [26.93029491 14.06970509],0
d3,1,0.326314,0.963471,[220 112] ; [24 17],[217.17962466 114.82037534] ; [26.82037534 14.17962466],0
b1,1,0.326314,0.963471,[112 220] ; [17 24],[114.82037534 217.17962466] ; [14.17962466 26.82037534],0
r1,1,0.34561,0.889512,[256  75] ; [29 12],[253.58870968  77.41129032] ; [31.41129032  9.58870968],0
s3,1,0.351821,0.866878,[ 77 250] ; [ 7 34],[ 74.64130435 252.35869565] ; [ 9.35869565 31.64130435],0
s4,1,0.377336,0.779362,[ 31 299] ; [ 2 37],[ 29.51219512 300.48780488] ; [ 3.48780488 35.51219512],0
n4,1,0.389626,0.740108,[246  85] ; [33  8],[248.25  82.75] ; [30.75 10.25],0
v4,1,0.464881,0.534117,[308  22] ; [37  4],[306.87331536  23.12668464] ; [38.12668464  2.87331536],0
a4,1,0.469314,0.52359,[132 198] ; [14 27],[129.86522911 200.13477089] ; [16.13477089 24.86522911],0
a7,1,0.577887,0.309662,[232  99] ; [27 14],[230.45430108 100.54569892] ; [28.54569892 12.45430108],0
v1,1,0.585951,0.296712,[160 165] ; [21 18],[161.60714286 163.39285714] ; [19.39285714 19.60714286],0
a2,1,0.649561,0.206454,[ 58 274] ; [ 6 35],[ 56.96514745 275.03485255] ; [ 7.03485255 33.96514745],0
u2,1,0.665645,0.186738,[66 50] ; [7 4],[66.67716535 49.32283465] ; [6.32283465 4.67716535],0
u1,1,0.677478,0.172979,[ 41 291] ; [ 6 35],[ 41.83378016 290.16621984] ; [ 5.16621984 35.83378016],0
a6,1,0.692025,0.156902,[233  99] ; [30 11],[234.09115282  97.90884718] ; [28.90884718 12.09115282],0
n1,1,0.731624,0.117625,[24 50] ; [3 8],[23.50588235 50.49411765] ; [3.49411765 7.50588235],0
n6,1,0.764637,0.089639,[276  56] ; [34  6],[276.66666667  55.33333333] ; [33.33333333  6.66666667],0
d2,1,0.798739,0.065015,[138 192] ; [18 23],[138.76010782 191.23989218] ; [17.23989218 23.76010782],0
u3,1,0.815317,0.054556,[59 57] ; [6 5],[59.37007874 56.62992126] ; [5.62992126 5.37007874],0
d5,1,0.829808,0.046203,[256  76] ; [31 10],[255.45308311  76.54691689] ; [31.54691689  9.45308311],0
d1,1,0.854223,0.033758,[167 165] ; [20 21],[166.44504021 165.55495979] ; [20.55495979 20.44504021],0
