Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,52.69446,[118  28] ; [141 174],[82.02603037 63.97396963] ; [176.97396963 138.02603037],1
p7,1,0.0,43.919693,[116  28] ; [148 163],[83.55164835 60.44835165] ; [180.44835165 130.55164835],1
p8,1,0.0,28.130708,[95 49] ; [123 190],[68.69146608 75.30853392] ; [149.30853392 163.69146608],1
p3,1,1e-06,24.712588,[93 53] ; [122 192],[68.23913043 77.76086957] ; [146.76086957 167.23913043],1
p2,1,1e-06,23.555805,[136  10] ; [232  83],[116.54663774  29.45336226] ; [251.45336226  63.54663774],1
s8,1,0.000127,14.688815,[74 72] ; [101 214],[55.42299349 90.57700651] ; [119.57700651 195.42299349],1
s7,1,0.000907,11.007904,[75 62] ; [113 186],[59.0733945 77.9266055] ; [128.9266055 170.0733945],1
v1,1,0.001039,10.75749,[88 55] ; [137 168],[71.81919643 71.18080357] ; [153.18080357 151.81919643],0
n6,1,0.001383,10.228263,[135  11] ; [254  60],[123.46521739  22.53478261] ; [265.53478261  48.46521739],0
p9,1,0.002003,9.546389,[127  18] ; [233  78],[114.47368421  30.52631579] ; [245.52631579  65.47368421],0
p5,1,0.006496,7.407286,[ 15 131] ; [ 12 300],[  8.6069869 137.3930131] ; [ 18.3930131 293.6069869],0
r4,1,0.007358,7.183531,[134  12] ; [260  56],[124.51082251  21.48917749] ; [269.48917749  46.51082251],0
r3,1,0.007408,7.171207,[142   4] ; [284  31],[134.9154013  11.0845987] ; [291.0845987  23.9154013],0
s6,1,0.007459,7.158975,[97 49] ; [167 147],[83.79130435 62.20869565] ; [180.20869565 133.79130435],0
d1,1,0.007661,7.110996,[96 50] ; [166 150],[82.7965368 63.2034632] ; [179.2034632 136.7965368],0
v4,1,0.007972,7.03967,[141   5] ; [280  34],[133.62173913  12.37826087] ; [287.37826087  26.62173913],0
v2,1,0.008348,6.957269,[90 54] ; [148 153],[77.01573034 66.98426966] ; [160.98426966 140.01573034],0
b2,1,0.009718,6.685799,[45 50] ; [ 64 137],[34.98310811 60.01689189] ; [ 74.01689189 126.98310811],0
b3,1,0.009718,6.685799,[45 50] ; [ 64 137],[34.98310811 60.01689189] ; [ 74.01689189 126.98310811],0
p12,1,0.019573,5.449554,[ 14 131] ; [ 13 301],[  8.52941176 136.47058824] ; [ 18.47058824 295.52941176],0
v3,1,0.040732,4.187122,[66 76] ; [110 193],[56.16179775 85.83820225] ; [119.83820225 183.16179775],0
d4,1,0.049216,3.867953,[123  23] ; [240  75],[114.96312364  31.03687636] ; [248.03687636  66.96312364],0
d2,1,0.054718,3.690644,[81 65] ; [144 170],[71.41304348 74.58695652] ; [153.58695652 160.41304348],0
r2,1,0.069394,3.29729,[137   6] ; [282  28],[132.26710817  10.73289183] ; [286.73289183  23.26710817],0
n3,1,0.070145,3.279617,[20  4] ; [49 28],[16.3960396  7.6039604] ; [52.6039604 24.3960396],0
p1,1,0.086168,2.944542,[ 16 130] ; [ 20 295],[ 11.40130152 134.59869848] ; [ 24.59869848 290.40130152],0
d3,1,0.121302,2.40043,[103  43] ; [199 116],[95.64425163 50.35574837] ; [206.35574837 108.64425163],0
p10,1,0.140375,2.173841,[116  27] ; [235  79],[109.83150985  33.16849015] ; [241.16849015  72.83150985],0
r1,1,0.142762,2.147938,[120  26] ; [239  75],[113.94347826  32.05652174] ; [245.05652174  68.94347826],0
p11,1,0.164794,1.929673,[121  25] ; [244  72],[115.34632035  30.65367965] ; [249.65367965  66.34632035],0
u4,1,0.164831,1.929339,[  6 140] ; [  6 310],[  3.79220779 142.20779221] ; [  8.20779221 307.79220779],0
u1,1,0.178642,1.808888,[ 29 117] ; [ 47 269],[ 24.01731602 121.98268398] ; [ 51.98268398 264.01731602],0
n2,1,0.187805,1.734749,[13 11] ; [55 25],[15.69230769  8.30769231] ; [52.30769231 27.69230769],0
n5,1,0.21993,1.504826,[125  20] ; [257  58],[120.41304348  24.58695652] ; [261.58695652  53.41304348],0
s2,1,0.231695,1.430423,[63 82] ; [118 196],[57.17864924 87.82135076] ; [123.82135076 190.17864924],0
d5,1,0.235879,1.405057,[121  25] ; [246  69],[116.22993492  29.77006508] ; [250.77006508  64.22993492],0
a7,1,0.275752,1.187907,[109  36] ; [222  94],[104.11062907  40.88937093] ; [226.88937093  89.11062907],0
a3,1,0.291274,1.113723,[105  40] ; [212 102],[100.1416122  44.8583878] ; [216.8583878  97.1416122],0
u3,1,0.341452,0.904972,[22 18] ; [48 56],[19.44444444 20.55555556] ; [50.55555556 53.44444444],0
s3,1,0.370338,0.802531,[76 69] ; [149 162],[71.54605263 73.45394737] ; [153.45394737 157.54605263],0
s4,1,0.41537,0.663377,[ 12 132] ; [ 34 281],[ 14.43137255 129.56862745] ; [ 31.56862745 283.43137255],0
a2,1,0.449773,0.571223,[ 37 109] ; [ 70 246],[ 33.81385281 112.18614719] ; [ 73.18614719 242.81385281],0
a4,1,0.484296,0.489174,[69 76] ; [138 175],[65.5349345 79.4650655] ; [141.4650655 171.5349345],0
a5,1,0.526588,0.400972,[109  37] ; [227  89],[106.18181818  39.81818182] ; [229.81818182  86.18181818],0
u2,1,0.542946,0.370107,[23 18] ; [52 51],[21.35416667 19.64583333] ; [53.64583333 49.35416667],0
n1,1,0.555113,0.348236,[ 9 15] ; [35 44],[10.25242718 13.74757282] ; [33.74757282 45.25242718],0
b4,1,0.603081,0.270375,[86 60] ; [178 138],[83.42857143 62.57142857] ; [180.57142857 135.42857143],0
a8,1,0.637959,0.221422,[ 18 112] ; [ 45 243],[ 19.59330144 110.40669856] ; [ 43.40669856 244.59330144],0
b1,1,0.657221,0.196917,[60 86] ; [123 193],[57.83116883 88.16883117] ; [125.16883117 190.83116883],0
s1,1,0.854285,0.033729,[  5 139] ; [ 12 302],[  5.34497817 138.65502183] ; [ 11.65502183 302.34497817],0
a1,1,0.925119,0.008834,[  8 138] ; [ 18 298],[  8.21645022 137.78354978] ; [ 17.78354978 298.21645022],0
b5,1,0.958825,0.002666,[90 56] ; [194 122],[89.74891775 56.25108225] ; [194.25108225 121.74891775],0
a6,1,0.995121,3.7e-05,[101  45] ; [218  97],[101.02819957  44.97180043] ; [217.97180043  97.02819957],0
