Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,37.302632,[3 6] ; [92  4],[8.14285714 0.85714286] ; [86.85714286  9.14285714],1
r1,1,1.5e-05,18.721772,[3 6] ; [86 11],[7.55660377 1.44339623] ; [81.44339623 15.55660377],1
v4,1,2.3e-05,17.919486,[6 3] ; [95  2],[8.5754717 0.4245283] ; [92.4245283  4.5754717],1
r3,1,0.002396,9.218426,[7 2] ; [95  2],[8.66037736 0.33962264] ; [93.33962264  3.66037736],0
n4,1,0.003275,8.647673,[4 5] ; [82 15],[7.30188679 1.69811321] ; [78.69811321 18.30188679],0
p7,1,0.01724,5.671757,[3 6] ; [69 27],[6.17142857 2.82857143] ; [65.82857143 30.17142857],0
d5,1,0.021798,5.261857,[5 4] ; [83 14],[7.47169811 1.52830189] ; [80.52830189 16.47169811],0
a6,1,0.025005,5.023531,[2 7] ; [59 38],[5.17924528 3.82075472] ; [55.82075472 41.17924528],0
a5,1,0.052601,3.75655,[5 4] ; [80 17],[7.21698113 1.78301887] ; [77.78301887 19.21698113],0
v3,1,0.075864,3.151345,[2 7] ; [50 44],[4.54368932 4.45631068] ; [47.45631068 46.54368932],0
a7,1,0.083116,3.002899,[4 5] ; [70 27],[6.28301887 2.71698113] ; [67.71698113 29.28301887],0
d1,1,0.095511,2.778954,[3 6] ; [60 37],[5.3490566 3.6509434] ; [57.6509434 39.3490566],0
s1,1,0.120081,2.416258,[1 8] ; [ 2 94],[0.25714286 8.74285714] ; [ 2.74285714 93.25714286],0
b2,1,0.125271,2.350152,[1 5] ; [33 34],[2.79452055 3.20547945] ; [31.20547945 35.79452055],0
b3,1,0.125271,2.350152,[1 5] ; [33 34],[2.79452055 3.20547945] ; [31.20547945 35.79452055],0
n2,1,0.147202,2.10101,[5 1] ; [10 10],[3.46153846 2.53846154] ; [11.53846154  8.46153846],0
d2,1,0.158701,1.986557,[3 6] ; [56 41],[5.00943396 3.99056604] ; [53.99056604 43.00943396],0
s6,1,0.174278,1.845752,[4 5] ; [65 32],[5.85849057 3.14150943] ; [63.14150943 33.85849057],0
d3,1,0.174278,1.845752,[4 5] ; [65 32],[5.85849057 3.14150943] ; [63.14150943 33.85849057],0
a3,1,0.199677,1.644735,[5 4] ; [73 24],[6.62264151 2.37735849] ; [71.37735849 25.62264151],0
d4,1,0.207715,1.58728,[6 3] ; [81 16],[7.38679245 1.61320755] ; [79.61320755 17.38679245],0
u2,1,0.212317,1.555556,[2 2] ; [19  5],[3. 1.] ; [18.  6.],0
n1,1,0.244551,1.354167,[3 3] ; [ 5 15],[1.84615385 4.15384615] ; [ 6.15384615 13.84615385],0
b5,1,0.277155,1.18099,[4 5] ; [61 36],[5.51886792 3.48113208] ; [59.48113208 37.51886792],0
v2,1,0.300104,1.073734,[4 5] ; [59 36],[5.45192308 3.54807692] ; [57.54807692 37.45192308],0
p2,1,0.330706,0.946133,[6 3] ; [78 19],[7.13207547 1.86792453] ; [76.86792453 20.13207547],0
u1,1,0.356806,0.849103,[1 8] ; [24 73],[2.12264151 6.87735849] ; [22.87735849 74.12264151],0
p6,1,0.369484,0.805398,[3 6] ; [47 49],[4.28571429 4.71428571] ; [45.71428571 50.28571429],0
p4,1,0.372857,0.794119,[7 2] ; [61 36],[5.77358491 3.22641509] ; [62.22641509 34.77358491],0
p3,1,0.441659,0.591968,[4 5] ; [56 41],[5.09433962 3.90566038] ; [54.90566038 42.09433962],0
p11,1,0.47144,0.5186,[6 3] ; [75 22],[6.87735849 2.12264151] ; [74.12264151 22.87735849],0
p8,1,0.5315,0.391522,[4 5] ; [52 42],[4.89320388 4.10679612] ; [51.10679612 42.89320388],0
n3,1,0.56628,0.328947,[3 3] ; [12  7],[3.6 2.4] ; [11.4  7.6],0
p1,1,0.569236,0.323963,[1 8] ; [ 6 91],[0.59433962 8.40566038] ; [ 6.40566038 90.59433962],0
u3,1,0.629063,0.233333,[3 1] ; [15  9],[2.57142857 1.42857143] ; [15.42857143  8.57142857],0
n5,1,0.636219,0.223722,[6 3] ; [71 25],[6.6 2.4] ; [70.4 25.6],0
b1,1,0.710456,0.137822,[4 5] ; [37 60],[3.48113208 5.51886792] ; [37.51886792 59.48113208],0
p10,1,0.718633,0.129806,[8 1] ; [81 15],[7.62857143 1.37142857] ; [81.37142857 14.62857143],0
s7,1,0.725558,0.123229,[5 4] ; [56 35],[5.49 3.51] ; [55.51 35.49],0
n6,1,0.727136,0.121758,[8 1] ; [82 15],[7.64150943 1.35849057] ; [82.35849057 14.64150943],0
b4,1,0.730662,0.118504,[6 3] ; [59 38],[5.51886792 3.48113208] ; [59.48113208 37.51886792],0
s2,1,0.765513,0.088953,[2 7] ; [26 71],[2.37735849 6.62264151] ; [25.62264151 71.37735849],0
v1,1,0.823689,0.049641,[5 4] ; [57 39],[5.31428571 3.68571429] ; [56.68571429 39.31428571],0
a4,1,0.864055,0.029314,[4 5] ; [46 51],[4.24528302 4.75471698] ; [45.75471698 51.24528302],0
s4,1,0.90372,0.014632,[1 8] ; [12 84],[1.11428571 7.88571429] ; [11.88571429 84.11428571],0
s5,1,0.96577,0.001842,[3 6] ; [32 62],[3.05825243 5.94174757] ; [31.94174757 62.05825243],0
p9,1,0.975026,0.00098,[8 1] ; [85 11],[7.97142857 1.02857143] ; [85.02857143 10.97142857],0
