Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,32.300581,[235  90] ; [34 52],[212.71289538 112.28710462] ; [56.28710462 29.71289538],1
n4,1,1e-06,24.044705,[246  80] ; [42 45],[227.33171913  98.66828087] ; [60.66828087 26.33171913],1
p11,1,4e-06,21.133117,[251  76] ; [45 42],[233.79710145  93.20289855] ; [62.20289855 24.79710145],1
p10,1,8e-06,19.87873,[250  72] ; [46 40],[233.60784314  88.39215686] ; [62.39215686 23.60784314],1
r4,1,6.4e-05,15.975258,[299  28] ; [66 21],[288.29710145  38.70289855] ; [76.70289855 10.29710145],1
p9,1,0.000105,15.043739,[254  65] ; [51 35],[240.2345679  78.7654321] ; [64.7654321 21.2345679],1
v4,1,0.000321,12.943939,[311  14] ; [73 13],[303.64963504  21.35036496] ; [80.35036496  5.64963504],1
s6,1,0.000476,12.206857,[202 117] ; [37 50],[187.78571429 131.21428571] ; [51.21428571 35.78571429],1
s5,1,0.000739,11.388062,[103 213] ; [11 70],[ 90.74055416 225.25944584] ; [23.25944584 57.74055416],1
p2,1,0.000831,11.170753,[257  68] ; [53 33],[245.13381995  79.86618005] ; [64.86618005 21.13381995],1
s7,1,0.002447,9.179661,[146 167] ; [23 59],[133.9164557 179.0835443] ; [35.0835443 46.9164557],0
s8,1,0.004381,8.118772,[120 205] ; [18 69],[108.8592233 216.1407767] ; [29.1407767 57.8592233],0
p6,1,0.00903,6.8168,[104 220] ; [15 70],[ 94.26894866 229.73105134] ; [24.73105134 60.26894866],0
r3,1,0.0129,6.18283,[305  19] ; [75 12],[299.5620438  24.4379562] ; [80.4379562  6.5620438],0
s2,1,0.03377,4.506324,[153 171] ; [30 57],[144.26277372 179.73722628] ; [38.73722628 48.26277372],0
p8,1,0.03944,4.241796,[150 172] ; [29 56],[141.61670762 180.38329238] ; [37.38329238 47.61670762],0
a6,1,0.049728,3.8506,[214 112] ; [66 20],[221.55339806 104.44660194] ; [58.44660194 27.55339806],0
