Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,134.705665,[282  85] ; [ 4 68],[239.09339408 127.90660592] ; [46.90660592 25.09339408],1
d3,1,0.0,74.465407,[295  72] ; [22 50],[265.00911162 101.99088838] ; [51.99088838 20.00911162],1
d5,1,0.0,61.687718,[335  32] ; [40 32],[313.49658314  53.50341686] ; [61.50341686 10.49658314],1
u1,1,3e-06,21.767461,[ 97 270] ; [ 1 71],[ 81.92710706 285.07289294] ; [16.07289294 55.92710706],1
d2,1,9e-06,19.641566,[216 150] ; [22 50],[198.87671233 167.12328767] ; [39.12328767 32.87671233],1
a2,1,8.9e-05,15.362578,[113 254] ; [ 6 66],[ 99.48291572 267.51708428] ; [19.51708428 52.48291572],1
a3,1,9.6e-05,15.217642,[288  78] ; [41 31],[274.91780822  91.08219178] ; [54.08219178 17.91780822],1
a5,1,0.000101,15.111084,[300  67] ; [44 28],[287.5808656  79.4191344] ; [56.4191344 15.5808656],1
a4,1,0.000131,14.622979,[199 167] ; [21 50],[184.25629291 181.74370709] ; [35.74370709 35.25629291],1
s2,1,0.000361,12.722414,[220 141] ; [27 44],[206.40509259 154.59490741] ; [40.59490741 30.40509259],1
r4,1,0.001951,9.594674,[345  22] ; [60 12],[338.57630979  28.42369021] ; [66.42369021  5.57630979],0
p9,1,0.004154,8.215458,[338  27] ; [59 13],[331.59038902  33.40961098] ; [65.40961098  6.59038902],0
n6,1,0.004579,8.038458,[344  21] ; [61 11],[338.27231121  26.72768879] ; [66.72768879  5.27231121],0
p8,1,0.006745,7.339579,[253 111] ; [37 33],[243.22580645 120.77419355] ; [46.77419355 23.22580645],0
r1,1,0.007195,7.223598,[311  55] ; [51 20],[303.18535469  62.81464531] ; [58.81464531 12.18535469],0
v1,1,0.013787,6.065175,[236 121] ; [36 35],[226.87850467 130.12149533] ; [45.12149533 25.87850467],0
s6,1,0.016594,5.738811,[277  81] ; [44 25],[269.12880562  88.87119438] ; [51.87119438 17.12880562],0
n4,1,0.017171,5.678858,[338  29] ; [59 12],[332.64611872  34.35388128] ; [64.35388128  6.64611872],0
r2,1,0.020731,5.349266,[347  16] ; [63  8],[342.92626728  20.07373272] ; [67.07373272  3.92626728],0
s5,1,0.025319,5.001905,[145 205] ; [19 51],[136.66666667 213.33333333] ; [27.33333333 42.66666667],0
b4,1,0.029902,4.714914,[219 148] ; [33 39],[210.66970387 156.33029613] ; [41.33029613 30.66970387],0
p2,1,0.030094,4.703918,[338  27] ; [61 11],[333.26086957  31.73913043] ; [65.73913043  6.26086957],0
p11,1,0.031194,4.642234,[317  50] ; [55 17],[310.98861048  56.01138952] ; [61.01138952 10.98861048],0
u3,1,0.041653,4.149243,[50 29] ; [13 18],[45.24545455 33.75454545] ; [17.75454545 13.24545455],0
a7,1,0.042843,4.101571,[276  90] ; [46 26],[269.06849315  96.93150685] ; [52.93150685 19.06849315],0
v4,1,0.045416,4.003121,[353  12] ; [65  6],[349.93119266  15.06880734] ; [68.06880734  2.93119266],0
p1,1,0.061986,3.483447,[ 34 332] ; [12 60],[ 38.43835616 327.56164384] ; [ 7.56164384 64.43835616],0
v2,1,0.063075,3.454614,[221 136] ; [35 35],[214.03278689 142.96721311] ; [41.96721311 28.03278689],0
b5,1,0.082204,3.020773,[219 148] ; [35 37],[212.34168565 154.65831435] ; [41.65831435 30.34168565],0
b3,1,0.087171,2.925852,[101 137] ; [14 34],[ 95.6993007 142.3006993] ; [19.3006993 28.6993007],0
b2,1,0.087171,2.925852,[101 137] ; [14 34],[ 95.6993007 142.3006993] ; [19.3006993 28.6993007],0
r3,1,0.096328,2.765311,[350  14] ; [66  6],[347.30275229  16.69724771] ; [68.69724771  3.30275229],0
a1,1,0.108788,2.571733,[ 22 345] ; [ 1 71],[ 19.22779043 347.77220957] ; [ 3.77220957 68.22779043],0
a6,1,0.112426,2.519791,[259 108] ; [44 28],[253.30523918 113.69476082] ; [49.69476082 22.30523918],0
s8,1,0.138278,2.19702,[196 167] ; [32 40],[190.26206897 172.73793103] ; [37.73793103 34.26206897],0
p6,1,0.162083,1.954682,[188 173] ; [31 41],[182.58429561 178.41570439] ; [36.41570439 35.58429561],0
v3,1,0.173043,1.856384,[164 186] ; [27 44],[158.78859857 191.21140143] ; [32.21140143 38.78859857],0
u2,1,0.209773,1.57299,[48 30] ; [15 16],[45.08256881 32.91743119] ; [17.91743119 13.08256881],0
s3,1,0.215996,1.530778,[221 139] ; [38 33],[216.33410673 143.66589327] ; [42.66589327 28.33410673],0
s7,1,0.216353,1.528401,[210 137] ; [34 31],[205.50485437 141.49514563] ; [38.49514563 26.50485437],0
s1,1,0.260875,1.264109,[ 11 352] ; [ 4 66],[ 12.57505774 350.42494226] ; [ 2.42494226 67.57505774],0
p12,1,0.281386,1.160386,[ 41 325] ; [ 5 67],[ 38.43835616 327.56164384] ; [ 7.56164384 64.43835616],0
u4,1,0.298767,1.07969,[ 14 352] ; [ 1 71],[ 12.53424658 353.46575342] ; [ 2.46575342 69.53424658],0
n1,1,0.305333,1.050756,[25 31] ; [10  7],[26.84931507 29.15068493] ; [8.15068493 8.84931507],0
p10,1,0.37831,0.776187,[327  39] ; [60 10],[324.86697248  41.13302752] ; [62.13302752  7.86697248],0
p3,1,0.434901,0.609699,[255 112] ; [46 25],[252.20776256 114.79223744] ; [48.79223744 22.20776256],0
p7,1,0.475554,0.509042,[271  91] ; [51 21],[268.58064516  93.41935484] ; [53.41935484 18.58064516],0
n3,1,0.479757,0.499415,[38 17] ; [14  4],[39.17808219 15.82191781] ; [12.82191781  5.17808219],0
b1,1,0.635346,0.224881,[147 220] ; [31 41],[148.80637813 218.19362187] ; [29.19362187 42.80637813],0
a8,1,0.64275,0.215163,[ 48 278] ; [ 8 56],[ 46.81025641 279.18974359] ; [ 9.18974359 54.81025641],0
p5,1,0.767157,0.087673,[ 72 291] ; [13 58],[ 71.09447005 291.90552995] ; [13.90552995 57.09447005],0
s4,1,0.859441,0.03136,[ 64 296] ; [12 59],[ 63.48027842 296.51972158] ; [12.51972158 58.48027842],0
n2,1,0.930639,0.007576,[43 13] ; [14  4],[43.13513514 12.86486486] ; [13.86486486  4.13513514],0
