Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,118.688388,[34 73] ; [202  23],[76.06024096 30.93975904] ; [159.93975904  65.06024096],1
p11,1,0.0,36.827908,[53 57] ; [182  44],[76.93452381 33.06547619] ; [158.06547619  67.93452381],1
p2,1,0.0,27.165093,[63 47] ; [188  37],[82.41791045 27.58208955] ; [168.58208955  56.41791045],1
r3,1,1e-06,24.947206,[81 29] ; [209  15],[95.50898204 14.49101796] ; [194.49101796  29.50898204],1
r4,1,1e-05,19.581993,[70 40] ; [192  34],[85.77380952 24.22619048] ; [176.22619048  49.77380952],1
s6,1,1.8e-05,18.414767,[41 68] ; [139  83],[59.27492447 49.72507553] ; [120.72507553 101.27492447],1
v4,1,3e-05,17.387787,[83 26] ; [208  17],[94.96706587 14.03293413] ; [196.03293413  28.96706587],1
p8,1,5.4e-05,16.295211,[29 79] ; [113 112],[46.05405405 61.94594595] ; [ 95.94594595 129.05405405],1
n6,1,9.4e-05,15.246653,[69 40] ; [186  39],[83.21856287 25.78143713] ; [171.78143713  53.21856287],1
s7,1,0.000112,14.926553,[23 79] ; [ 99 121],[38.64596273 63.35403727] ; [ 83.35403727 136.64596273],1
r2,1,0.000131,14.63157,[83 25] ; [205  18],[93.96978852 14.03021148] ; [194.03021148  28.96978852],1
d3,1,0.000339,12.841639,[55 55] ; [157  67],[69.82035928 40.17964072] ; [142.17964072  81.82035928],1
s8,1,0.000489,12.157566,[18 91] ; [ 79 147],[31.56119403 77.43880597] ; [ 65.43880597 160.56119403],1
a6,1,0.000493,12.14025,[56 54] ; [159  67],[70.38690476 39.61309524] ; [144.61309524  81.38690476],1
a5,1,0.000544,11.957901,[54 56] ; [155  71],[68.42261905 41.57738095] ; [140.57738095  85.42261905],1
s2,1,0.001281,10.369672,[31 78] ; [106 120],[44.5761194 64.4238806] ; [ 92.4238806 133.5761194],0
p7,1,0.001589,9.972287,[46 64] ; [133  88],[59.48640483 50.51359517] ; [119.51359517 101.48640483],0
d5,1,0.002417,9.202296,[70 40] ; [178  47],[81.43283582 28.56716418] ; [166.56716418  58.43283582],0
s3,1,0.002756,8.96229,[42 67] ; [126  99],[54.82634731 54.17365269] ; [113.17365269 111.82634731],0
d4,1,0.003741,8.405311,[72 37] ; [182  44],[82.64477612 26.35522388] ; [171.35522388  54.64477612],0
a1,1,0.004171,8.207938,[ 10 100] ; [  5 221],[  4.91071429 105.08928571] ; [ 10.08928571 215.91071429],0
a7,1,0.004299,8.153058,[62 48] ; [162  63],[73.55223881 36.44776119] ; [150.44776119  74.55223881],0
a3,1,0.005196,7.809978,[54 55] ; [148  78],[65.72537313 43.27462687] ; [136.27462687  89.72537313],0
