Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.00381,8.372433,[16 27] ; [30 14],[22.73563218 20.26436782] ; [23.26436782 20.73563218],0
a8,1,0.014742,5.947025,[ 1 38] ; [ 8 32],[ 4.44303797 34.55696203] ; [ 4.55696203 35.44303797],0
d4,1,0.023603,5.123587,[36  7] ; [26 16],[31.36470588 11.63529412] ; [30.63529412 11.36470588],0
p9,1,0.030949,4.655788,[25 18] ; [35  9],[29.65517241 13.34482759] ; [30.34482759 13.65517241],0
v2,1,0.034617,4.463944,[15 25] ; [25 16],[19.75308642 20.24691358] ; [20.24691358 20.75308642],0
p3,1,0.083713,2.991304,[24 19] ; [16 27],[20. 23.] ; [20. 23.],0
d3,1,0.096984,2.754447,[31 12] ; [23 19],[27.31764706 15.68235294] ; [26.68235294 15.31764706],0
p10,1,0.174616,1.842857,[25 18] ; [31 12],[28. 15.] ; [28. 15.],0
d2,1,0.185735,1.751131,[20 23] ; [14 29],[17. 26.] ; [17. 26.],0
d1,1,0.239922,1.381053,[23 20] ; [18 26],[20.26436782 22.73563218] ; [20.73563218 23.26436782],0
a6,1,0.254092,1.300665,[26 17] ; [31 12],[28.5 14.5] ; [28.5 14.5],0
p1,1,0.294907,1.097084,[ 3 40] ; [ 1 43],[ 1.97701149 41.02298851] ; [ 2.02298851 41.97701149],0
s8,1,0.298515,1.080814,[13 30] ; [18 26],[15.32183908 27.67816092] ; [15.67816092 28.32183908],0
u2,1,0.318415,0.995444,[11  4] ; [14  2],[12.09677419  2.90322581] ; [12.90322581  3.09677419],0
b4,1,0.326434,0.962992,[26 17] ; [22 22],[23.72413793 19.27586207] ; [24.27586207 19.72413793],0
v1,1,0.329936,0.949151,[15 28] ; [19 23],[17.2 25.8] ; [16.8 25.2],0
a7,1,0.331462,0.943176,[25 18] ; [30 14],[27.18390805 15.81609195] ; [27.81609195 16.18390805],0
d5,1,0.336236,0.924731,[29 14] ; [33 10],[31. 12.] ; [31. 12.],0
r4,1,0.385992,0.751531,[32 11] ; [29 15],[30.14942529 12.85057471] ; [30.85057471 13.14942529],0
u3,1,0.389414,0.740772,[10  4] ; [9 7],[8.86666667 5.13333333] ; [10.13333333  5.86666667],0
p6,1,0.395122,0.723122,[12 29] ; [16 26],[13.8313253 27.1686747] ; [14.1686747 27.8313253],0
p5,1,0.397239,0.716667,[ 2 41] ; [ 4 39],[ 3. 40.] ; [ 3. 40.],0
n3,1,0.40905,0.681561,[11  3] ; [7 4],[10.08  3.92] ; [7.92 3.08],0
a5,1,0.427727,0.628988,[28 15] ; [25 19],[26.1954023 16.8045977] ; [26.8045977 17.1954023],0
s7,1,0.452779,0.563686,[13 26] ; [17 24],[14.625 24.375] ; [15.375 25.625],0
s2,1,0.5059,0.442539,[15 28] ; [18 25],[16.5 26.5] ; [16.5 26.5],0
s5,1,0.505997,0.442337,[ 8 34] ; [11 33],[ 9.27906977 32.72093023] ; [ 9.72093023 34.27906977],0
p4,1,0.510221,0.433613,[27 16] ; [24 19],[25.5 17.5] ; [25.5 17.5],0
v3,1,0.522209,0.409528,[ 9 33] ; [11 29],[10.24390244 31.75609756] ; [ 9.75609756 30.24390244],0
