Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,4.4e-05,16.706388,[233  97] ; [73 70],[213.48837209 116.51162791] ; [92.51162791 50.48837209],1
p5,1,0.000304,13.043353,[ 73 256] ; [ 12 132],[ 59.12262156 269.87737844] ; [ 25.87737844 118.12262156],1
p9,1,0.001904,9.639662,[305  26] ; [118  25],[295.38607595  35.61392405] ; [127.61392405  15.38607595],0
p12,1,0.002715,8.98983,[ 44 287] ; [  6 139],[ 34.76890756 296.23109244] ; [ 15.23109244 129.76890756],0
p7,1,0.00574,7.630261,[252  76] ; [93 51],[239.74576271  88.25423729] ; [105.25423729  38.74576271],0
p10,1,0.007011,7.270078,[297  33] ; [115  27],[288.05084746  41.94915254] ; [123.94915254  18.05084746],0
v3,1,0.021106,5.318037,[150 169] ; [50 91],[138.69565217 180.30434783] ; [61.30434783 79.69565217],0
s7,1,0.035346,4.42839,[190 120] ; [71 69],[179.8 130.2] ; [81.2 58.8],0
p6,1,0.04425,4.046988,[177 152] ; [63 81],[166.93446089 162.06553911] ; [73.06553911 70.93446089],0
u1,1,0.057127,3.618879,[ 81 251] ; [ 24 121],[ 73.08176101 258.91823899] ; [ 31.91823899 113.08176101],0
p1,1,0.06089,3.512986,[ 42 288] ; [ 10 135],[ 36.12631579 293.87368421] ; [ 15.87368421 129.12631579],0
p11,1,0.090888,2.858581,[282  50] ; [114  31],[275.62264151  56.37735849] ; [120.37735849  24.62264151],0
d5,1,0.092572,2.829072,[285  46] ; [116  29],[278.84663866  52.15336134] ; [122.15336134  22.84663866],0
v2,1,0.104838,2.630357,[196 126] ; [75 67],[188.06465517 133.93534483] ; [82.93534483 59.06465517],0
b1,1,0.113026,2.511395,[133 199] ; [47 98],[125.28301887 206.71698113] ; [54.71698113 90.28301887],0
b5,1,0.115762,2.473745,[185 147] ; [92 53],[192.7966457 139.2033543] ; [84.2033543 60.7966457],0
s5,1,0.116213,2.46763,[133 183] ; [48 92],[125.42982456 190.57017544] ; [55.57017544 84.42982456],0
n4,1,0.146265,2.110778,[289  43] ; [118  26],[283.87394958  48.12605042] ; [123.12605042  20.87394958],0
a6,1,0.166307,1.915922,[232 100] ; [92 53],[225.50943396 106.49056604] ; [98.49056604 46.50943396],0
a1,1,0.202963,1.620921,[ 21 311] ; [  5 140],[ 18.09643606 313.90356394] ; [  7.90356394 137.09643606],0
a3,1,0.204768,1.608034,[249  82] ; [101  44],[243.38235294  87.61764706] ; [106.61764706  38.38235294],0
n5,1,0.221655,1.493626,[286  45] ; [119  26],[281.62815126  49.37184874] ; [123.37184874  21.62815126],0
p2,1,0.31901,0.993,[301  29] ; [128  17],[298.04210526  31.95789474] ; [130.95789474  14.04210526],0
a5,1,0.326774,0.961639,[263  69] ; [109  36],[258.91823899  73.08176101] ; [113.08176101  31.91823899],0
u2,1,0.340171,0.909786,[47 36] ; [20 22],[44.488 38.512] ; [22.512 19.488],0
n1,1,0.368895,0.807382,[22 29] ; [11 22],[20.03571429 30.96428571] ; [12.96428571 20.03571429],0
u4,1,0.371,0.800313,[ 12 319] ; [  3 142],[ 10.43067227 320.56932773] ; [  4.56932773 140.43067227],0
d1,1,0.376843,0.780975,[220 112] ; [90 55],[215.76519916 116.23480084] ; [94.23480084 50.76519916],0
d4,1,0.388714,0.742962,[282  49] ; [119  26],[278.84663866  52.15336134] ; [122.15336134  22.84663866],0
b2,1,0.40221,0.701708,[ 86 126] ; [33 60],[ 82.7147541 129.2852459] ; [36.2852459 56.7147541],0
b3,1,0.40221,0.701708,[ 86 126] ; [33 60],[ 82.7147541 129.2852459] ; [36.2852459 56.7147541],0
u3,1,0.419794,0.650893,[50 32] ; [23 20],[47.888 34.112] ; [25.112 17.888],0
r2,1,0.437139,0.603781,[311  17] ; [133  10],[309.19745223  18.80254777] ; [134.80254777   8.19745223],0
r3,1,0.445207,0.582825,[316  13] ; [137   8],[314.42405063  14.57594937] ; [138.57594937   6.42405063],0
s8,1,0.462649,0.53948,[172 157] ; [70 74],[168.3255814 160.6744186] ; [73.6744186 70.3255814],0
v1,1,0.518148,0.417578,[199 121] ; [85 59],[195.86206897 124.13793103] ; [88.13793103 55.86206897],0
s3,1,0.520384,0.413132,[195 131] ; [81 62],[191.84648188 134.15351812] ; [84.15351812 58.84648188],0
a2,1,0.557291,0.344416,[ 91 241] ; [ 36 109],[ 88.39412998 243.60587002] ; [ 38.60587002 106.39412998],0
d3,1,0.586564,0.295742,[244  88] ; [110  35],[246.38993711  85.61006289] ; [107.61006289  37.38993711],0
r4,1,0.594345,0.283609,[307  25] ; [132  13],[305.55136268  26.44863732] ; [133.44863732  11.55136268],0
s2,1,0.650843,0.204839,[188 139] ; [79 64],[185.76382979 141.23617021] ; [81.23617021 61.76382979],0
n2,1,0.662045,0.191049,[36 15] ; [24  8],[36.86746988 14.13253012] ; [23.13253012  8.86746988],0
v4,1,0.663766,0.188981,[319  11] ; [139   6],[318.18947368  11.81052632] ; [139.81052632   5.18947368],0
s4,1,0.673274,0.177796,[ 60 266] ; [ 24 119],[ 58.3880597 267.6119403] ; [ 25.6119403 117.3880597],0
b4,1,0.714425,0.133897,[196 136] ; [83 62],[194.18867925 137.81132075] ; [84.81132075 60.18867925],0
