Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,35.770714,[126 116] ; [20 90],[100.375 141.625] ; [45.625 64.375],1
d1,1,0.0,35.414812,[162  81] ; [36 74],[136.30028329 106.69971671] ; [61.69971671 48.30028329],1
a4,1,0.0,33.662614,[122 121] ; [19 90],[ 97.33806818 145.66193182] ; [43.66193182 65.33806818],1
a3,1,0.0,30.125211,[176  66] ; [46 63],[153.05982906  88.94017094] ; [68.94017094 40.05982906],1
a6,1,2.3e-05,17.95336,[199  44] ; [67 43],[183.11048159  59.88951841] ; [82.88951841 27.11048159],1
u1,1,2.5e-05,17.758746,[ 48 195] ; [  3 107],[ 35.10764873 207.89235127] ; [15.89235127 94.10764873],1
d5,1,2.8e-05,17.5797,[213  30] ; [76 34],[198.94334278  44.05665722] ; [90.05665722 19.94334278],1
d4,1,0.000206,13.778586,[212  31] ; [78 32],[199.63172805  43.36827195] ; [90.36827195 19.63172805],1
p4,1,0.000424,12.423752,[138 104] ; [40 69],[122.72364672 119.27635328] ; [55.27635328 53.72364672],1
n4,1,0.000527,12.015917,[181  62] ; [61 48],[167.0625  75.9375] ; [74.9375 34.0625],1
r1,1,0.001367,10.250365,[196  44] ; [72 37],[184.29799427  55.70200573] ; [83.70200573 25.29799427],0
p8,1,0.009876,6.65714,[125 113] ; [41 68],[113.85590778 124.14409222] ; [52.14409222 56.85590778],0
p10,1,0.017512,5.64435,[190  50] ; [72 35],[181.21037464  58.78962536] ; [80.78962536 26.21037464],0
d3,1,0.031667,4.61642,[189  54] ; [73 36],[180.86931818  62.13068182] ; [81.13068182 27.86931818],0
n5,1,0.03588,4.402804,[167  74] ; [63 46],[158.37142857  82.62857143] ; [71.62857143 37.37142857],0
r4,1,0.04278,4.104085,[216  27] ; [89 21],[209.95750708  33.04249292] ; [95.04249292 14.95750708],0
v1,1,0.044107,4.052476,[119 117] ; [41 65],[110.40935673 125.59064327] ; [49.59064327 56.40935673],0
s5,1,0.050935,3.810411,[ 51 182] ; [14 94],[ 44.41348974 188.58651026] ; [20.58651026 87.41348974],0
v2,1,0.06168,3.491638,[125 103] ; [46 59],[117.08108108 110.91891892] ; [53.91891892 51.08108108],0
n3,1,0.069738,3.289172,[39 19] ; [24  4],[42.48837209 15.51162791] ; [20.51162791  7.48837209],0
p9,1,0.079384,3.077476,[195  45] ; [78 29],[188.8184438  51.1815562] ; [84.1815562 22.8184438],0
p3,1,0.083864,2.988384,[105 137] ; [37 73],[ 97.625 144.375] ; [44.375 65.625],0
r2,1,0.09727,2.749743,[224  14] ; [98 12],[220.2183908  17.7816092] ; [101.7816092   8.2183908],0
v3,1,0.098439,2.730654,[ 79 152] ; [27 80],[ 72.44378698 158.55621302] ; [33.55621302 73.44378698],0
p5,1,0.108377,2.57773,[ 17 224] ; [  3 106],[ 13.77142857 227.22857143] ; [  6.22857143 102.77142857],0
b2,1,0.10995,2.55494,[47 84] ; [12 39],[42.46703297 88.53296703] ; [16.53296703 34.46703297],0
b3,1,0.10995,2.55494,[47 84] ; [12 39],[42.46703297 88.53296703] ; [16.53296703 34.46703297],0
u3,1,0.113766,2.501107,[41 24] ; [31 32],[36.5625 28.4375] ; [35.4375 27.5625],0
a1,1,0.127622,2.321196,[ 13 230] ; [  2 108],[ 10.32577904 232.67422096] ; [  4.67422096 105.32577904],0
p1,1,0.148493,2.08766,[ 22 220] ; [  5 103],[ 18.66857143 223.33142857] ; [ 8.33142857 99.66857143],0
s8,1,0.178308,1.811674,[ 50 193] ; [16 94],[ 45.43342776 197.56657224] ; [20.56657224 89.43342776],0
p11,1,0.225166,1.471139,[189  54] ; [79 31],[184.48725212  58.51274788] ; [83.51274788 26.48725212],0
p6,1,0.261094,1.262946,[ 68 171] ; [25 85],[ 63.68767908 175.31232092] ; [29.31232092 80.68767908],0
p12,1,0.271252,1.210405,[ 16 226] ; [  4 105],[ 13.78917379 228.21082621] ; [  6.21082621 102.78917379],0
p2,1,0.34632,0.886894,[197  45] ; [84 25],[193.73789174  48.26210826] ; [87.26210826 21.73789174],0
p7,1,0.397574,0.715651,[134 104] ; [55 52],[130.3826087 107.6173913] ; [58.6173913 48.3826087],0
s3,1,0.455317,0.557382,[ 90 148] ; [45 62],[ 93.13043478 144.86956522] ; [41.86956522 65.13043478],0
a8,1,0.495921,0.463655,[ 24 197] ; [14 90],[ 25.84 195.16] ; [12.16 91.84],0
b5,1,0.499727,0.455516,[159  84] ; [76 34],[161.77053824  81.22946176] ; [73.22946176 36.77053824],0
v4,1,0.586277,0.296196,[225  16] ; [100   9],[223.78571429  17.21428571] ; [101.21428571   7.78571429],0
s6,1,0.60174,0.27238,[124 114] ; [53 55],[121.75144509 116.24855491] ; [55.24855491 52.75144509],0
b4,1,0.618852,0.247484,[146  97] ; [63 47],[143.87252125  99.12747875] ; [65.12747875 44.87252125],0
s1,1,0.70742,0.140867,[  5 233] ; [  3 106],[  5.4870317 232.5129683] ; [  2.5129683 106.4870317],0
n6,1,0.761606,0.092035,[190  52] ; [84 25],[188.91168091  53.08831909] ; [85.08831909 23.91168091],0
b1,1,0.819086,0.052313,[ 87 156] ; [38 72],[ 86.04815864 156.95184136] ; [38.95184136 71.04815864],0
n1,1,0.869996,0.026786,[19 37] ; [ 9 19],[18.66666667 37.33333333] ; [ 9.33333333 18.66666667],0
r3,1,0.894243,0.017672,[227  14] ; [104   6],[227.26780627  13.73219373] ; [103.73219373   6.26780627],0
s2,1,0.897489,0.016598,[ 74 165] ; [33 76],[ 73.48563218 165.51436782] ; [33.51436782 75.48563218],0
u2,1,0.910679,0.012585,[35 32] ; [33 29],[35.31782946 31.68217054] ; [32.68217054 29.31782946],0
n2,1,0.917343,0.010771,[40 19] ; [18  9],[39.79069767 19.20930233] ; [18.20930233  8.79069767],0
s4,1,0.981291,0.00055,[ 33 204] ; [15 92],[ 33.06976744 203.93023256] ; [14.93023256 92.06976744],0
