Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.006748,7.338745,[ 3 37] ; [5 8],[ 6.03773585 33.96226415] ; [ 1.96226415 11.03773585],0
p8,1,0.015663,5.840354,[10 30] ; [8 5],[13.58490566 26.41509434] ; [4.41509434 8.58490566],0
b4,1,0.019546,5.451988,[27 13] ; [4 9],[23.39622642 16.60377358] ; [7.60377358 5.39622642],0
p6,1,0.019913,5.419466,[ 4 35] ; [5 8],[ 6.75 32.25] ; [ 2.25 10.75],0
a4,1,0.032455,4.574315,[ 9 31] ; [7 6],[12.0754717 27.9245283] ; [3.9245283 9.0754717],0
s5,1,0.03767,4.319879,[ 5 35] ; [5 8],[ 7.54716981 32.45283019] ; [ 2.45283019 10.54716981],0
d5,1,0.04517,4.012275,[18 22] ; [10  3],[21.13207547 18.86792453] ; [6.86792453 6.13207547],0
p7,1,0.062937,3.458256,[13 27] ; [8 5],[15.8490566 24.1509434] ; [5.1509434 7.8490566],0
r4,1,0.063149,3.452691,[ 8 32] ; [6 7],[10.56603774 29.43396226] ; [3.43396226 9.56603774],0
n6,1,0.067408,3.345029,[22 17] ; [11  2],[24.75 14.25] ; [8.25 4.75],0
p12,1,0.080726,3.050218,[ 1 39] ; [ 2 11],[ 2.26415094 37.73584906] ; [ 0.73584906 12.26415094],0
v1,1,0.081411,3.036499,[11 29] ; [7 6],[13.58490566 26.41509434] ; [4.41509434 8.58490566],0
d1,1,0.100018,2.705253,[ 9 31] ; [6 7],[11.32075472 28.67924528] ; [3.67924528 9.32075472],0
v4,1,0.160329,1.97112,[22 18] ; [10  3],[24.1509434 15.8490566] ; [7.8490566 5.1509434],0
v3,1,0.206785,1.593792,[ 6 34] ; [4 9],[ 7.54716981 32.45283019] ; [ 2.45283019 10.54716981],0
p11,1,0.209435,1.575329,[23 17] ; [10  3],[24.90566038 15.09433962] ; [8.09433962 4.90566038],0
p1,1,0.21817,1.516366,[ 2 38] ; [ 2 11],[ 3.01886792 36.98113208] ; [ 0.98113208 12.01886792],0
p9,1,0.220616,1.50036,[22 16] ; [10  3],[23.84313725 14.15686275] ; [8.15686275 4.84313725],0
s2,1,0.226352,1.463641,[ 4 36] ; [ 3 10],[ 5.28301887 34.71698113] ; [ 1.71698113 11.28301887],0
s8,1,0.235829,1.405353,[ 9 31] ; [ 1 12],[ 7.54716981 32.45283019] ; [ 2.45283019 10.54716981],0
d4,1,0.269005,1.221815,[24 16] ; [10  3],[25.66037736 14.33962264] ; [8.33962264 4.66037736],0
v2,1,0.296369,1.090461,[13 26] ; [6 6],[14.52941176 24.47058824] ; [4.47058824 7.52941176],0
u2,1,0.311405,1.024707,[13 10] ; [2 4],[11.89655172 11.10344828] ; [3.10344828 2.89655172],0
p2,1,0.340107,0.910027,[25 15] ; [10  3],[26.41509434 13.58490566] ; [8.58490566 4.41509434],0
s4,1,0.354738,0.856437,[ 5 35] ; [ 3 10],[ 6.03773585 33.96226415] ; [ 1.96226415 11.03773585],0
b2,1,0.369219,0.806293,[ 7 16] ; [3 3],[ 7.93103448 15.06896552] ; [2.06896552 3.93103448],0
b3,1,0.369219,0.806293,[ 7 16] ; [3 3],[ 7.93103448 15.06896552] ; [2.06896552 3.93103448],0
p10,1,0.414575,0.665643,[22 17] ; [9 4],[23.25 15.75] ; [7.75 5.25],0
d2,1,0.454513,0.559372,[11 29] ; [5 8],[12.0754717 27.9245283] ; [3.9245283 9.0754717],0
n4,1,0.469066,0.524176,[20 20] ; [8 5],[21.13207547 18.86792453] ; [6.86792453 6.13207547],0
d3,1,0.475242,0.509762,[17 23] ; [7 6],[18.11320755 21.88679245] ; [5.88679245 7.11320755],0
a6,1,0.475242,0.509762,[17 23] ; [7 6],[18.11320755 21.88679245] ; [5.88679245 7.11320755],0
a3,1,0.520603,0.412698,[17 22] ; [7 6],[18. 21.] ; [6. 7.],0
n5,1,0.550846,0.355804,[24 16] ; [9 4],[24.90566038 15.09433962] ; [8.09433962 4.90566038],0
u3,1,0.554492,0.349332,[ 5 18] ; [2 4],[ 5.55172414 17.44827586] ; [1.44827586 4.55172414],0
n1,1,0.56873,0.324812,[ 4 17] ; [1 2],[ 4.375 16.625] ; [0.625 2.375],0
b5,1,0.578849,0.308099,[22 18] ; [6 7],[21.13207547 18.86792453] ; [6.86792453 6.13207547],0
n3,1,0.642271,0.215784,[11 10] ; [2 1],[11.375  9.625] ; [1.625 1.375],0
s7,1,0.695413,0.153288,[ 8 29] ; [3 8],[ 8.47916667 28.52083333] ; [2.52083333 8.47916667],0
b1,1,0.695653,0.153034,[24 16] ; [7 6],[23.39622642 16.60377358] ; [7.60377358 5.39622642],0
s1,1,0.715158,0.133179,[ 2 38] ; [ 1 12],[ 2.26415094 37.73584906] ; [ 0.73584906 12.26415094],0
u1,1,0.715158,0.133179,[ 2 38] ; [ 1 12],[ 2.26415094 37.73584906] ; [ 0.73584906 12.26415094],0
r3,1,0.736429,0.11329,[25 14] ; [9 4],[25.5 13.5] ; [8.5 4.5],0
a8,1,0.74714,0.10395,[ 4 33] ; [ 1 12],[ 3.7 33.3] ; [ 1.3 11.7],0
s6,1,0.779611,0.078303,[14 26] ; [4 9],[13.58490566 26.41509434] ; [4.41509434 8.58490566],0
a5,1,0.809563,0.058076,[20 20] ; [7 6],[20.37735849 19.62264151] ; [6.62264151 6.37735849],0
r1,1,0.821127,0.051119,[14 26] ; [5 8],[14.33962264 25.66037736] ; [4.66037736 8.33962264],0
a7,1,0.932685,0.007135,[21 19] ; [7 6],[21.13207547 18.86792453] ; [6.86792453 6.13207547],0
a2,1,0.981807,0.00052,[ 3 37] ; [ 1 12],[ 3.01886792 36.98113208] ; [ 0.98113208 12.01886792],0
a1,1,0.981807,0.00052,[ 3 37] ; [ 1 12],[ 3.01886792 36.98113208] ; [ 0.98113208 12.01886792],0
