Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,116.909794,[ 19 130] ; [164  73],[70.63989637 78.36010363] ; [112.36010363 124.63989637],1
a6,1,0.039961,4.21955,[89 60] ; [165  71],[98.3012987 50.6987013] ; [155.6987013  80.3012987],0
p9,1,0.045072,4.015949,[125  23] ; [216  21],[131.08571429  16.91428571] ; [209.91428571  27.08571429],0
n1,1,0.052856,3.748475,[15 17] ; [ 7 23],[11.35483871 20.64516129] ; [10.64516129 19.35483871],0
p2,1,0.056642,3.633075,[133  16] ; [224  13],[137.80569948  11.19430052] ; [219.19430052  17.80569948],0
b1,1,0.056973,3.623367,[69 80] ; [ 87 151],[60.0620155 88.9379845] ; [ 95.9379845 142.0620155],0
v2,1,0.081772,3.029321,[77 66] ; [146  86],[85.03733333 57.96266667] ; [137.96266667  94.03733333],0
p10,1,0.083147,3.00229,[125  23] ; [215  23],[130.3626943  17.6373057] ; [209.6373057  28.3626943],0
u4,1,0.086509,2.938161,[  1 148] ; [  8 229],[  3.47409326 145.52590674] ; [  5.52590674 231.47409326],0
s5,1,0.117902,2.444969,[53 92] ; [102 126],[60.25469169 84.74530831] ; [ 94.74530831 133.25469169],0
b4,1,0.144225,2.132288,[77 72] ; [141  97],[83.93281654 65.06718346] ; [134.06718346 103.93281654],0
a1,1,0.160468,1.969813,[  6 143] ; [ 18 220],[  9.24031008 139.75968992] ; [ 14.75968992 223.24031008],0
p6,1,0.189558,1.721047,[74 73] ; [135 101],[80.21671018 66.78328982] ; [128.78328982 107.21671018],0
n5,1,0.202834,1.621852,[114  35] ; [194  43],[118.89119171  30.10880829] ; [189.10880829  47.89119171],0
a7,1,0.226627,1.461904,[103  45] ; [179  59],[108.12435233  39.87564767] ; [173.87564767  64.12435233],0
s2,1,0.240082,1.38011,[72 77] ; [128 107],[77.60416667 71.39583333] ; [122.39583333 112.60416667],0
u3,1,0.283878,1.148431,[33 33] ; [26 17],[35.72477064 30.27522936] ; [23.27522936 19.72477064],0
r3,1,0.381067,0.767256,[142   7] ; [228   7],[143.56770833   5.43229167] ; [226.43229167   8.56770833],0
b3,1,0.40575,0.69122,[28 55] ; [60 93],[30.94915254 52.05084746] ; [57.05084746 95.94915254],0
b2,1,0.40575,0.69122,[28 55] ; [60 93],[30.94915254 52.05084746] ; [57.05084746 95.94915254],0
u2,1,0.448008,0.575687,[34 33] ; [25 18],[35.93636364 31.06363636] ; [23.06363636 19.93636364],0
p12,1,0.457594,0.551773,[ 14 135] ; [ 28 209],[ 16.21243523 132.78756477] ; [ 25.78756477 211.21243523],0
p11,1,0.4599,0.546139,[129  20] ; [212  26],[131.28940568  17.71059432] ; [209.71059432  28.28940568],0
s1,1,0.640809,0.217686,[  5 144] ; [  6 230],[  4.25714286 144.74285714] ; [  6.74285714 229.25714286],0
n2,1,0.707204,0.141086,[26  6] ; [24  7],[25.3968254  6.6031746] ; [24.6031746  6.3968254],0
a8,1,0.736496,0.113231,[ 20 118] ; [ 34 181],[ 21.11048159 116.88951841] ; [ 32.88951841 182.11048159],0
s3,1,0.819891,0.05184,[84 64] ; [135  98],[85.07086614 62.92913386] ; [133.92913386  99.07086614],0
p5,1,0.846541,0.037455,[ 27 122] ; [ 45 193],[ 27.72093023 121.27906977] ; [ 44.27906977 193.72093023],0
s6,1,0.848004,0.036736,[104  40] ; [164  66],[103.18716578  40.81283422] ; [164.81283422  65.18716578],0
s7,1,0.856476,0.032711,[76 65] ; [124 102],[76.83923706 64.16076294] ; [123.16076294 102.83923706],0
n3,1,0.88086,0.022464,[24  8] ; [22  8],[23.74193548  8.25806452] ; [22.25806452  7.74193548],0
s4,1,0.958524,0.002705,[ 27 121] ; [ 43 190],[ 27.19160105 120.80839895] ; [ 42.80839895 190.19160105],0
b5,1,0.972682,0.001173,[83 66] ; [133 105],[83.1627907 65.8372093] ; [132.8372093 105.1627907],0
p1,1,0.989056,0.000188,[ 17 131] ; [ 27 209],[ 16.95833333 131.04166667] ; [ 27.04166667 208.95833333],0
