Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,136.805324,[231  60] ; [ 89 198],[161.10726644 129.89273356] ; [158.89273356 128.10726644],1
s2,1,0.0,73.459371,[214  86] ; [108 189],[161.80904523 138.19095477] ; [160.19095477 136.80904523],1
s3,1,0.0,60.534496,[222  76] ; [127 168],[175.38279933 122.61720067] ; [173.61720067 121.38279933],1
s6,1,0.0,55.285371,[252  45] ; [166 125],[211.13265306  85.86734694] ; [206.86734694  84.13265306],1
s5,1,2.2e-05,18.017218,[127 157] ; [ 80 209],[102.59685864 181.40314136] ; [104.40314136 184.59685864],1
p6,1,4.6e-05,16.612445,[152 146] ; [102 194],[127.42760943 170.57239057] ; [126.57239057 169.42760943],1
d1,1,9.3e-05,15.273308,[213  89] ; [166 135],[189.81426202 112.18573798] ; [189.18573798 111.81426202],1
d2,1,0.000107,15.006222,[182 120] ; [133 166],[158.28618968 143.71381032] ; [156.71381032 142.28618968],1
v3,1,0.000194,13.885853,[146 144] ; [102 189],[123.78657487 166.21342513] ; [124.21342513 166.78657487],1
a3,1,0.000675,11.555519,[247  54] ; [210  89],[229.26166667  71.73833333] ; [227.73833333  71.26166667],1
v1,1,0.0013,10.34223,[188 102] ; [152 142],[168.83561644 121.16438356] ; [171.16438356 122.83561644],0
r1,1,0.001797,9.746589,[258  42] ; [228  72],[243.  57.] ; [243.  57.],0
u1,1,0.004573,8.041014,[ 74 228] ; [ 46 255],[ 60.09950249 241.90049751] ; [ 59.90049751 241.09950249],0
p12,1,0.004752,7.971355,[ 41 259] ; [ 20 279],[ 30.5509182 269.4490818] ; [ 30.4490818 268.5509182],0
p3,1,0.004804,7.9518,[186 116] ; [150 149],[168.83860233 133.16139767] ; [167.16139767 131.83860233],0
p4,1,0.006272,7.47048,[215  86] ; [182 117],[199.16166667 101.83833333] ; [197.83833333 101.16166667],0
a5,1,0.007192,7.224264,[250  52] ; [222  79],[236.39137645  65.60862355] ; [235.60862355  65.39137645],0
b3,1,0.00752,7.144278,[ 98 118] ; [ 54 115],[ 85.27792208 130.72207792] ; [ 66.72207792 102.27792208],0
b2,1,0.00752,7.144278,[ 98 118] ; [ 54 115],[ 85.27792208 130.72207792] ; [ 66.72207792 102.27792208],0
n6,1,0.008489,6.927211,[281  20] ; [260  39],[271.40166667  29.59833333] ; [269.59833333  29.40166667],0
p7,1,0.009149,6.793597,[214  81] ; [185 111],[199.16243655  95.83756345] ; [199.83756345  96.16243655],0
u4,1,0.011721,6.352641,[ 13 289] ; [  3 297],[  8.02657807 293.97342193] ; [  7.97342193 292.02657807],0
p5,1,0.013537,6.09757,[ 54 244] ; [ 33 267],[ 43.35451505 254.64548495] ; [ 43.64548495 256.35451505],0
d5,1,0.014397,5.988818,[263  38] ; [240  60],[251.91846922  49.08153078] ; [251.08153078  48.91846922],0
d4,1,0.018962,5.505061,[263  38] ; [241  59],[252.41930116  48.58069884] ; [251.58069884  48.41930116],0
r4,1,0.041002,4.175932,[283  19] ; [268  33],[275.95688226  26.04311774] ; [275.04311774  25.95688226],0
v2,1,0.043674,4.069123,[185 108] ; [157 129],[173.06735751 119.93264249] ; [168.93264249 117.06735751],0
p8,1,0.052149,3.770976,[180 117] ; [156 140],[168.28330523 128.71669477] ; [167.71669477 128.28330523],0
u3,1,0.06899,3.306897,[36 19] ; [45 45],[30.72413793 24.27586207] ; [50.27586207 39.72413793],0
a6,1,0.099631,2.711434,[198 103] ; [216  84],[207.34442596  93.65557404] ; [206.65557404  93.34442596],0
v4,1,0.10678,2.601238,[291   9] ; [282  17],[286.97829716  13.02170284] ; [286.02170284  12.97829716],0
a8,1,0.118355,2.438957,[ 53 222] ; [ 39 234],[ 46.16788321 228.83211679] ; [ 45.83211679 227.16788321],0
s4,1,0.142961,2.145794,[ 53 248] ; [ 39 255],[ 46.54117647 254.45882353] ; [ 45.45882353 248.54117647],0
n2,1,0.14984,2.073879,[40 17] ; [45 10],[43.25892857 13.74107143] ; [41.74107143 13.25892857],0
n3,1,0.150569,2.066475,[41 16] ; [45  9],[44.16216216 12.83783784] ; [41.83783784 12.16216216],0
a2,1,0.173217,1.854883,[ 87 215] ; [ 72 229],[ 79.6318408 222.3681592] ; [ 79.3681592 221.6318408],0
a7,1,0.241671,1.370818,[208  93] ; [221  80],[214.5  86.5] ; [214.5  86.5],0
u2,1,0.258845,1.274926,[34 21] ; [47 43],[30.72413793 24.27586207] ; [50.27586207 39.72413793],0
b4,1,0.299845,1.074883,[168 134] ; [180 121],[174.28855721 127.71144279] ; [173.71144279 127.28855721],0
a4,1,0.327989,0.956821,[157 145] ; [144 156],[151. 151.] ; [150. 150.],0
r3,1,0.381503,0.765853,[292  10] ; [283  14],[289.89983306  12.10016694] ; [285.10016694  11.89983306],0
r2,1,0.438655,0.599797,[284  12] ; [280  16],[282.  14.] ; [282.  14.],0
p10,1,0.441464,0.592473,[279  22] ; [272  27],[276.41833333  24.58166667] ; [274.58166667  24.41833333],0
b1,1,0.467594,0.527655,[117 185] ; [108 193],[112.68656716 189.31343284] ; [112.31343284 188.68656716],0
s1,1,0.515152,0.423587,[ 12 286] ; [  9 287],[ 10.53535354 287.46464646] ; [ 10.46464646 285.53535354],0
b5,1,0.582466,0.302264,[179 123] ; [185 116],[182.30182421 119.69817579] ; [181.69817579 119.30182421],0
n5,1,0.604682,0.267992,[266  34] ; [261  38],[263.93989983  36.06010017] ; [263.06010017  35.93989983],0
n1,1,0.613229,0.255499,[27 30] ; [23 31],[25.67567568 31.32432432] ; [24.32432432 29.67567568],0
p11,1,0.638143,0.221179,[258  44] ; [253  48],[255.92371476  46.07628524] ; [255.07628524  45.92371476],0
p2,1,0.661235,0.192027,[260  41] ; [261  37],[261.80467446  39.19532554] ; [259.19532554  38.80467446],0
d3,1,0.749768,0.101726,[210  92] ; [205  95],[208.18936877  93.81063123] ; [206.81063123  93.18936877],0
p1,1,0.78235,0.076318,[ 30 271] ; [ 28 273],[ 29. 272.] ; [ 29. 272.],0
