Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,111.554589,[107  42] ; [ 16 129],[62.33673469 86.66326531] ; [60.66326531 84.33673469],1
s6,1,0.0,45.498882,[119  26] ; [63 81],[91.31487889 53.68512111] ; [90.68512111 53.31487889],1
s7,1,0.0,25.679542,[84 58] ; [39 96],[63.05415162 78.94584838] ; [59.94584838 75.05415162],1
s8,1,1e-06,23.437844,[72 77] ; [ 31 114],[52.20068027 96.79931973] ; [50.79931973 94.20068027],1
p7,1,0.000446,12.327989,[103  41] ; [74 70],[88.5 55.5] ; [88.5 55.5],1
r4,1,0.003454,8.550679,[131  18] ; [109  37],[121.22033898  27.77966102] ; [118.77966102  27.22033898],0
s5,1,0.008002,7.032967,[49 95] ; [ 29 115],[ 39. 105.] ; [ 39. 105.],0
r3,1,0.008861,6.850537,[138  10] ; [121  24],[130.82593857  17.17406143] ; [128.17406143  16.82593857],0
r2,1,0.011263,6.423384,[137  11] ; [121  25],[129.87755102  18.12244898] ; [128.12244898  17.87755102],0
v4,1,0.012116,6.293812,[139   9] ; [124  22],[132.39455782  15.60544218] ; [130.60544218  15.39455782],0
p2,1,0.028309,4.809128,[124  24] ; [107  39],[116.28571429  31.71428571] ; [114.71428571  31.28571429],0
a1,1,0.043042,4.093756,[  3 146] ; [ 10 136],[  6.56610169 142.43389831] ; [  6.43389831 139.56610169],0
s4,1,0.054523,3.696619,[ 32 116] ; [ 19 126],[ 25.76109215 122.23890785] ; [ 25.23890785 119.76109215],0
a8,1,0.073391,3.205501,[ 28 115] ; [ 16 120],[ 22.55197133 120.44802867] ; [ 21.44802867 114.55197133],0
r1,1,0.092861,2.82406,[108  39] ; [94 52],[101.3447099  45.6552901] ; [100.6552901  45.3447099],0
p10,1,0.127187,2.326505,[120  26] ; [107  36],[114.67820069  31.32179931] ; [112.32179931  30.67820069],0
b5,1,0.134372,2.241255,[79 70] ; [90 56],[85.35932203 63.64067797] ; [83.64067797 62.35932203],0
p6,1,0.140396,2.173613,[53 94] ; [ 40 103],[47.14137931 99.85862069] ; [45.85862069 97.14137931],0
b2,1,0.160449,1.969986,[27 57] ; [35 47],[31.37349398 52.62650602] ; [30.62650602 51.37349398],0
b3,1,0.160449,1.969986,[27 57] ; [35 47],[31.37349398 52.62650602] ; [30.62650602 51.37349398],0
u3,1,0.162858,1.94749,[33 27] ; [29 39],[29.0625 30.9375] ; [32.9375 35.0625],0
n2,1,0.172464,1.861395,[29  4] ; [34 11],[26.65384615  6.34615385] ; [36.34615385  8.65384615],0
u2,1,0.174271,1.845812,[25 35] ; [36 31],[28.81889764 31.18110236] ; [32.18110236 34.81889764],0
p11,1,0.194637,1.682164,[115  34] ; [103  43],[110.10847458  38.89152542] ; [107.89152542  38.10847458],0
n3,1,0.215726,1.532576,[26  7] ; [29 15],[23.57142857  9.42857143] ; [31.42857143 12.57142857],0
p9,1,0.233368,1.420214,[123  24] ; [111  31],[119.02422145  27.97577855] ; [114.97577855  27.02422145],0
n4,1,0.275759,1.187871,[123  25] ; [114  32],[119.30612245  28.69387755] ; [117.69387755  28.30612245],0
a3,1,0.304095,1.056151,[89 60] ; [78 67],[84.63605442 64.36394558] ; [82.36394558 62.63605442],0
p3,1,0.306832,1.044263,[69 80] ; [59 87],[64.65084746 84.34915254] ; [63.34915254 82.65084746],0
n6,1,0.311874,1.022724,[126  22] ; [117  28],[122.7440273  25.2559727] ; [120.2559727  24.7440273],0
b4,1,0.327804,0.957554,[85 64] ; [75 71],[80.81355932 68.18644068] ; [79.18644068 66.81355932],0
p4,1,0.354537,0.857153,[81 68] ; [71 74],[77.03401361 71.96598639] ; [74.96598639 70.03401361],0
v2,1,0.368891,0.807397,[71 70] ; [63 77],[67.23843416 73.76156584] ; [66.76156584 73.23843416],0
p8,1,0.402319,0.701384,[73 73] ; [64 78],[69.45138889 76.54861111] ; [67.54861111 74.45138889],0
v3,1,0.413518,0.668664,[54 94] ; [46 98],[50.68493151 97.31506849] ; [49.31506849 94.68493151],0
b1,1,0.431324,0.619256,[68 81] ; [60 86],[64.65084746 84.34915254] ; [63.34915254 82.65084746],0
v1,1,0.442181,0.590616,[74 70] ; [67 76],[70.7456446 73.2543554] ; [70.2543554 72.7456446],0
d4,1,0.45639,0.554734,[84 65] ; [76 70],[80.81355932 68.18644068] ; [79.18644068 66.81355932],0
a7,1,0.567675,0.326588,[92 56] ; [86 60],[89.60544218 58.39455782] ; [88.39455782 57.60544218],0
