Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.027056,4.887218,[12  1] ; [7 6],[9.5 3.5] ; [9.5 3.5],0
d3,1,0.047168,3.939394,[10  3] ; [5 8],[7.5 5.5] ; [7.5 5.5],0
n5,1,0.106864,2.6,[6 7] ; [10  3],[8. 5.] ; [8. 5.],0
r4,1,0.115582,2.47619,[8 5] ; [4 9],[6. 7.] ; [6. 7.],0
s2,1,0.115582,2.47619,[4 9] ; [8 5],[6. 7.] ; [6. 7.],0
p3,1,0.115582,2.47619,[4 9] ; [8 5],[6. 7.] ; [6. 7.],0
a3,1,0.216201,1.529412,[10  3] ; [7 6],[8.5 4.5] ; [8.5 4.5],0
s8,1,0.216201,1.529412,[6 7] ; [ 3 10],[4.5 8.5] ; [4.5 8.5],0
d1,1,0.233703,1.418182,[7 6] ; [4 9],[5.5 7.5] ; [5.5 7.5],0
r1,1,0.233703,1.418182,[9 4] ; [6 7],[7.5 5.5] ; [7.5 5.5],0
r2,1,0.233703,1.418182,[9 4] ; [6 7],[7.5 5.5] ; [7.5 5.5],0
a6,1,0.233703,1.418182,[7 6] ; [4 9],[5.5 7.5] ; [5.5 7.5],0
s7,1,0.239113,1.385814,[6 5] ; [4 9],[4.58333333 6.41666667] ; [5.41666667 7.58333333],0
p5,1,0.276986,1.181818,[ 1 12] ; [ 3 10],[ 2. 11.] ; [ 2. 11.],0
r3,1,0.276986,1.181818,[12  1] ; [10  3],[11.  2.] ; [11.  2.],0
a8,1,0.315086,1.009234,[ 3 10] ; [ 1 11],[ 2.08 10.92] ; [ 1.92 10.08],0
s5,1,0.395416,0.722222,[5 8] ; [ 3 10],[4. 9.] ; [4. 9.],0
b4,1,0.395416,0.722222,[10  3] ; [8 5],[9. 4.] ; [9. 4.],0
p2,1,0.420113,0.65,[9 4] ; [7 6],[8. 5.] ; [8. 5.],0
p4,1,0.420113,0.65,[7 6] ; [9 4],[8. 5.] ; [8. 5.],0
b5,1,0.420113,0.65,[7 6] ; [9 4],[8. 5.] ; [8. 5.],0
s3,1,0.431401,0.619048,[6 7] ; [8 5],[7. 6.] ; [7. 6.],0
p7,1,0.431401,0.619048,[5 8] ; [7 6],[6. 7.] ; [6. 7.],0
b1,1,0.431401,0.619048,[7 6] ; [5 8],[6. 7.] ; [6. 7.],0
d2,1,0.431401,0.619048,[8 5] ; [6 7],[7. 6.] ; [7. 6.],0
a2,1,0.539315,0.376812,[ 2 11] ; [ 1 12],[ 1.5 11.5] ; [ 1.5 11.5],0
b2,1,0.598725,0.276923,[3 6] ; [2 7],[2.5 6.5] ; [2.5 6.5],0
b3,1,0.598725,0.276923,[3 6] ; [2 7],[2.5 6.5] ; [2.5 6.5],0
u2,1,0.635256,0.225,[2 1] ; [3 3],[1.66666667 1.33333333] ; [3.33333333 2.66666667],0
n6,1,0.658387,0.195489,[9 4] ; [10  3],[9.5 3.5] ; [9.5 3.5],0
v2,1,0.68017,0.169935,[9 4] ; [8 5],[8.5 4.5] ; [8.5 4.5],0
a5,1,0.68017,0.169935,[8 5] ; [9 4],[8.5 4.5] ; [8.5 4.5],0
p10,1,0.691398,0.157576,[8 5] ; [7 6],[7.5 5.5] ; [7.5 5.5],0
p8,1,0.87018,0.026709,[5 7] ; [5 8],[4.8 7.2] ; [5.2 7.8],0
v3,1,0.890787,0.018854,[4 9] ; [4 8],[4.16 8.84] ; [3.84 8.16],0
p11,1,1.0,0.0,[8 5] ; [8 5],[8. 5.] ; [8. 5.],0
p9,1,1.0,0.0,[8 5] ; [8 5],[8. 5.] ; [8. 5.],0
p6,1,1.0,0.0,[5 8] ; [5 8],[5. 8.] ; [5. 8.],0
d4,1,1.0,0.0,[10  3] ; [10  3],[10.  3.] ; [10.  3.],0
a4,1,1.0,0.0,[4 9] ; [4 9],[4. 9.] ; [4. 9.],0
n2,1,1.0,0.0,[1 2] ; [1 2],[1. 2.] ; [1. 2.],0
u3,1,1.0,0.0,[1 2] ; [2 4],[1. 2.] ; [2. 4.],0
s4,1,1.0,0.0,[ 3 10] ; [ 3 10],[ 3. 10.] ; [ 3. 10.],0
v1,1,1.0,0.0,[5 8] ; [5 8],[5. 8.] ; [5. 8.],0
n4,1,1.0,0.0,[8 5] ; [8 5],[8. 5.] ; [8. 5.],0
n3,1,1.0,0.0,[2 1] ; [2 1],[2. 1.] ; [2. 1.],0
p12,1,1.0,0.0,[ 1 12] ; [ 1 12],[ 1. 12.] ; [ 1. 12.],0
