Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,51.668795,[49 67] ; [250  69],[79.73333333 36.26666667] ; [219.26666667  99.73333333],1
a5,1,0.39182,0.733287,[95 21] ; [250  70],[91.78899083 24.21100917] ; [253.21100917  66.78899083],0
s6,1,0.409961,0.678914,[84 28] ; [222  91],[80.64 31.36] ; [225.36  87.64],0
d4,1,0.511816,0.430353,[94 21] ; [270  50],[96.22988506 18.77011494] ; [267.77011494  52.22988506],0
n5,1,0.665971,0.186351,[89 26] ; [253  66],[90.62211982 24.37788018] ; [251.37788018  67.62211982],0
n4,1,0.699234,0.14927,[96 19] ; [262  58],[94.64367816 20.35632184] ; [263.35632184  56.64367816],0
p8,1,0.710707,0.137572,[72 42] ; [207 111],[73.625 40.375] ; [205.375 112.625],0
n1,1,0.736422,0.113297,[11 13] ; [20 28],[10.33333333 13.66666667] ; [20.66666667 27.33333333],0
p11,1,0.742737,0.107736,[93 23] ; [261  59],[94.18348624 21.81651376] ; [259.81651376  60.18348624],0
a8,1,0.744266,0.106412,[13 99] ; [ 36 245],[13.96437659 98.03562341] ; [ 35.03562341 245.96437659],0
u2,1,0.756319,0.096297,[15 12] ; [46 32],[15.68571429 11.31428571] ; [45.31428571 32.68571429],0
a4,1,0.783475,0.075512,[55 61] ; [156 163],[56.26666667 59.73333333] ; [154.73333333 164.26666667],0
a3,1,0.787453,0.072695,[89 27] ; [240  78],[87.93548387 28.06451613] ; [241.06451613  76.93548387],0
d2,1,0.83926,0.041144,[62 53] ; [169 151],[61.06896552 53.93103448] ; [169.93103448 150.06896552],0
s2,1,0.890798,0.01885,[64 52] ; [172 144],[63.37037037 52.62962963] ; [172.62962963 143.37037037],0
p1,1,0.897917,0.016459,[ 15 100] ; [ 40 278],[ 14.6073903 100.3926097] ; [ 40.3926097 277.6073903],0
p5,1,0.959646,0.00256,[20 96] ; [ 54 263],[19.82448037 96.17551963] ; [ 54.17551963 262.82448037],0
v3,1,0.962433,0.002218,[51 61] ; [139 168],[50.7875895 61.2124105] ; [139.2124105 167.7875895],0
