Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000287,13.152259,[4 1] ; [ 6 41],[0.96153846 4.03846154] ; [ 9.03846154 37.96153846],1
p8,1,0.004671,8.002646,[3 2] ; [ 5 40],[0.8 4.2] ; [ 7.2 37.8],0
p4,1,0.007949,7.044829,[3 2] ; [ 6 41],[0.86538462 4.13461538] ; [ 8.13461538 38.86538462],0
p2,1,0.033769,4.506349,[4 1] ; [15 32],[1.82692308 3.17307692] ; [17.17307692 29.82692308],0
p5,1,0.051145,3.803505,[1 4] ; [ 1 45],[0.19607843 4.80392157] ; [ 1.80392157 44.19607843],0
a3,1,0.063266,3.449627,[1 4] ; [29 17],[2.94117647 2.05882353] ; [27.05882353 18.94117647],0
s6,1,0.079444,3.076244,[3 2] ; [11 36],[1.34615385 3.65384615] ; [12.65384615 34.34615385],0
s8,1,0.108574,2.574855,[2 3] ; [ 6 41],[0.76923077 4.23076923] ; [ 7.23076923 39.76923077],0
s3,1,0.122823,2.380952,[3 2] ; [12 33],[1.5 3.5] ; [13.5 31.5],0
u2,1,0.150164,2.070588,[2 2] ; [ 3 15],[0.90909091 3.09090909] ; [ 4.09090909 13.90909091],0
u1,1,0.151138,2.060732,[1 4] ; [ 2 45],[0.28846154 4.71153846] ; [ 2.71153846 44.28846154],0
a5,1,0.186262,1.746938,[1 4] ; [24 23],[2.40384615 2.59615385] ; [22.59615385 24.40384615],0
b1,1,0.186262,1.746938,[1 4] ; [24 23],[2.40384615 2.59615385] ; [22.59615385 24.40384615],0
v2,1,0.223521,1.481621,[3 2] ; [15 31],[1.76470588 3.23529412] ; [16.23529412 29.76470588],0
p10,1,0.238593,1.388889,[3 2] ; [15 30],[1.8 3.2] ; [16.2 28.8],0
a7,1,0.251183,1.316712,[4 1] ; [25 22],[2.78846154 2.21153846] ; [26.21153846 20.78846154],0
b4,1,0.251818,1.31319,[2 3] ; [31 16],[3.17307692 1.82692308] ; [29.82692308 17.17307692],0
d3,1,0.328504,0.954786,[1 4] ; [20 27],[2.01923077 2.98076923] ; [18.98076923 28.01923077],0
d5,1,0.347085,0.884087,[2 3] ; [29 18],[2.98076923 2.01923077] ; [28.01923077 18.98076923],0
s1,1,0.407382,0.686428,[1 4] ; [ 4 43],[0.48076923 4.51923077] ; [ 4.51923077 42.48076923],0
p9,1,0.413686,0.668182,[3 2] ; [18 26],[2.14285714 2.85714286] ; [18.85714286 25.14285714],0
d1,1,0.419207,0.652537,[1 4] ; [18 29],[1.82692308 3.17307692] ; [17.17307692 29.82692308],0
v1,1,0.4331,0.614496,[2 3] ; [11 35],[1.2745098 3.7254902] ; [11.7254902 34.2745098],0
a4,1,0.45114,0.567787,[1 4] ; [17 29],[1.76470588 3.23529412] ; [16.23529412 29.76470588],0
r1,1,0.455201,0.55767,[3 2] ; [20 27],[2.21153846 2.78846154] ; [20.78846154 26.21153846],0
u3,1,0.464069,0.536062,[1 3] ; [ 2 16],[0.54545455 3.45454545] ; [ 2.45454545 15.54545455],0
r4,1,0.488052,0.480819,[2 3] ; [12 35],[1.34615385 3.65384615] ; [12.65384615 34.34615385],0
p11,1,0.513589,0.426748,[3 2] ; [21 26],[2.30769231 2.69230769] ; [21.69230769 25.30769231],0
n6,1,0.541566,0.372645,[3 2] ; [21 25],[2.35294118 2.64705882] ; [21.64705882 24.35294118],0
r2,1,0.60292,0.270614,[2 3] ; [23 21],[2.55102041 2.44897959] ; [22.44897959 21.55102041],0
d2,1,0.605046,0.267452,[3 2] ; [22 24],[2.45098039 2.54901961] ; [22.54901961 23.45098039],0
d4,1,0.714062,0.134254,[3 2] ; [32 15],[3.36538462 1.63461538] ; [31.63461538 15.36538462],0
s2,1,0.780033,0.077995,[1 4] ; [ 7 39],[0.78431373 4.21568627] ; [ 7.21568627 38.78431373],0
n4,1,0.79008,0.070866,[3 2] ; [31 16],[3.26923077 1.73076923] ; [30.73076923 16.26923077],0
a8,1,0.797046,0.066138,[1 4] ; [ 7 38],[0.8 4.2] ; [ 7.2 37.8],0
n2,1,0.909583,0.012897,[1 1] ; [11 13],[0.92307692 1.07692308] ; [11.07692308 12.92307692],0
n3,1,0.952933,0.003484,[1 1] ; [11 12],[0.96 1.04] ; [11.04 11.96],0
v3,1,0.963385,0.002107,[1 4] ; [ 9 38],[0.96153846 4.03846154] ; [ 9.03846154 37.96153846],0
n5,1,0.985291,0.00034,[3 2] ; [28 19],[2.98076923 2.01923077] ; [28.01923077 18.98076923],0
a6,1,0.985291,0.00034,[2 3] ; [19 28],[2.01923077 2.98076923] ; [18.98076923 28.01923077],0
