Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,53.515582,[76 11] ; [ 7 29],[58.70731707 28.29268293] ; [24.29268293 11.70731707],1
s6,1,0.001492,10.088901,[81  5] ; [25  9],[75.96666667 10.03333333] ; [30.03333333  3.96666667],0
s7,1,0.00161,9.948596,[55 27] ; [12 22],[47.36206897 34.63793103] ; [19.63793103 14.36206897],0
r2,1,0.003281,8.644115,[85  2] ; [30  6],[81.34146341  5.65853659] ; [33.65853659  2.34146341],0
n2,1,0.00666,7.362374,[21  1] ; [7 5],[18.11764706  3.88235294] ; [9.88235294 2.11764706],0
a3,1,0.008627,6.898363,[66 20] ; [19 17],[59.91803279 26.08196721] ; [25.08196721 10.91803279],0
s8,1,0.01286,6.188252,[49 38] ; [11 24],[42.78688525 44.21311475] ; [17.21311475 17.78688525],0
v4,1,0.040692,4.188779,[84  2] ; [32  4],[81.7704918  4.2295082] ; [34.2295082  1.7704918],0
p7,1,0.053566,3.726169,[59 24] ; [19 17],[54.40336134 28.59663866] ; [23.59663866 12.40336134],0
r3,1,0.056288,3.643525,[81  5] ; [30  6],[78.24590164  7.75409836] ; [32.75409836  3.24590164],0
p1,1,0.057198,3.616819,[ 8 77] ; [ 8 28],[11.23966942 73.76033058] ; [ 4.76033058 31.23966942],0
a2,1,0.061709,3.490847,[23 64] ; [ 4 32],[19.09756098 67.90243902] ; [ 7.90243902 28.09756098],0
p9,1,0.0798,3.068979,[76  9] ; [27  8],[72.95833333 12.04166667] ; [30.04166667  4.95833333],0
r1,1,0.106705,2.602354,[71 15] ; [25 11],[67.67213115 18.32786885] ; [28.32786885  7.67213115],0
a6,1,0.129374,2.299999,[54 33] ; [17 19],[50.2195122 36.7804878] ; [20.7804878 15.2195122],0
d1,1,0.129374,2.299999,[54 33] ; [17 19],[50.2195122 36.7804878] ; [20.7804878 15.2195122],0
s4,1,0.156682,2.00596,[30 55] ; [ 8 28],[26.69421488 58.30578512] ; [11.30578512 24.69421488],0
