Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,34.831584,[100  20] ; [22 34],[83.18181818 36.81818182] ; [38.81818182 17.18181818],1
a5,1,0.011711,6.354033,[68 51] ; [21 36],[60.17613636 58.82386364] ; [28.82386364 28.17613636],0
p6,1,0.017594,5.636123,[45 73] ; [11 44],[38.19653179 79.80346821] ; [17.80346821 37.19653179],0
p1,1,0.023897,5.10209,[21 97] ; [ 3 54],[ 16.18285714 101.81714286] ; [ 7.81714286 49.18285714],0
n6,1,0.023967,5.097053,[100  20] ; [39 18],[94.23728814 25.76271186] ; [44.76271186 12.23728814],0
n1,1,0.027415,4.864467,[13 11] ; [ 4 15],[ 9.48837209 14.51162791] ; [ 7.51162791 11.48837209],0
s7,1,0.02855,4.79453,[52 59] ; [16 39],[45.46987952 65.53012048] ; [22.53012048 32.46987952],0
p10,1,0.041152,4.169754,[85 31] ; [33 24],[79.12138728 36.87861272] ; [38.87861272 18.12138728],0
r1,1,0.044915,4.021835,[93 27] ; [36 21],[87.45762712 32.54237288] ; [41.54237288 15.45762712],0
v3,1,0.050688,3.818538,[47 70] ; [14 42],[41.25433526 75.74566474] ; [19.74566474 36.25433526],0
p3,1,0.056173,3.646917,[53 65] ; [17 40],[47.2 70.8] ; [22.8 34.2],0
p5,1,0.072067,3.235302,[ 17 100] ; [ 3 54],[ 13.44827586 103.55172414] ; [ 6.55172414 50.44827586],0
b3,1,0.072271,3.230664,[35 44] ; [ 7 21],[31.00934579 47.99065421] ; [10.99065421 17.00934579],0
b2,1,0.072271,3.230664,[35 44] ; [ 7 21],[31.00934579 47.99065421] ; [10.99065421 17.00934579],0
p7,1,0.097841,2.740385,[60 57] ; [35 19],[65. 52.] ; [30. 24.],0
a6,1,0.100258,2.701438,[76 43] ; [29 28],[70.99431818 48.00568182] ; [34.00568182 22.99431818],0
p8,1,0.104087,2.641785,[60 56] ; [22 35],[54.98265896 61.01734104] ; [27.01734104 29.98265896],0
r4,1,0.124283,2.362499,[107  13] ; [46 11],[103.72881356  16.27118644] ; [49.27118644  7.72881356],0
p12,1,0.124589,2.358661,[ 12 105] ; [ 2 55],[  9.4137931 107.5862069] ; [ 4.5862069 52.4137931],0
d4,1,0.146449,2.108855,[54 65] ; [32 24],[58.48 60.52] ; [27.52 28.48],0
s4,1,0.159483,1.979121,[ 17 102] ; [13 44],[20.28409091 98.71590909] ; [ 9.71590909 47.28409091],0
s6,1,0.1621,1.954524,[68 48] ; [27 30],[63.69942197 52.30057803] ; [31.30057803 25.69942197],0
v1,1,0.165308,1.924991,[57 60] ; [21 35],[52.75144509 64.24855491] ; [25.24855491 30.75144509],0
b1,1,0.170396,1.879454,[53 67] ; [19 38],[48.81355932 71.18644068] ; [23.18644068 33.81355932],0
v2,1,0.248283,1.332939,[53 61] ; [20 34],[49.53571429 64.46428571] ; [23.46428571 30.53571429],0
a4,1,0.265384,1.240451,[27 90] ; [ 9 48],[24.20689655 92.79310345] ; [11.79310345 45.20689655],0
p4,1,0.338908,0.914558,[55 62] ; [22 34],[52.07514451 64.92485549] ; [24.92485549 31.07514451],0
p2,1,0.353947,0.859254,[81 37] ; [43 14],[83.61142857 34.38857143] ; [40.38857143 16.61142857],0
s3,1,0.444882,0.583658,[67 47] ; [30 27],[64.66666667 49.33333333] ; [32.33333333 24.66666667],0
s5,1,0.459816,0.546341,[32 80] ; [13 43],[30. 82.] ; [15. 41.],0
b5,1,0.474638,0.511159,[70 50] ; [30 27],[67.79661017 52.20338983] ; [32.20338983 24.79661017],0
n2,1,0.50363,0.447278,[19  6] ; [16  3],[19.88636364  5.11363636] ; [15.11363636  3.88636364],0
u1,1,0.538196,0.378894,[  4 116] ; [ 3 54],[  4.74576271 115.25423729] ; [ 2.25423729 54.74576271],0
a8,1,0.538935,0.377518,[14 98] ; [ 5 49],[12.81927711 99.18072289] ; [ 6.18072289 47.81927711],0
s2,1,0.571899,0.319515,[50 66] ; [22 35],[48.27745665 67.72254335] ; [23.72254335 33.27745665],0
u4,1,0.58802,0.293447,[  1 119] ; [ 1 56],[  1.3559322 118.6440678] ; [ 0.6440678 56.3559322],0
s8,1,0.657536,0.196531,[37 81] ; [16 41],[35.73714286 82.26285714] ; [17.26285714 39.73714286],0
d2,1,0.663353,0.189476,[31 89] ; [13 44],[29.83050847 90.16949153] ; [14.16949153 42.83050847],0
p11,1,0.663436,0.189377,[90 30] ; [41 16],[88.81355932 31.18644068] ; [42.18644068 14.81355932],0
b4,1,0.696186,0.15247,[69 51] ; [31 26],[67.79661017 52.20338983] ; [32.20338983 24.79661017],0
r3,1,0.704376,0.14396,[105  15] ; [51  6],[105.76271186  14.23728814] ; [50.23728814  6.76271186],0
v4,1,0.738165,0.111746,[113   7] ; [52  4],[112.5   7.5] ; [52.5  3.5],0
a3,1,0.745528,0.105327,[60 58] ; [27 29],[59. 59.] ; [28. 28.],0
a7,1,0.746467,0.104524,[74 45] ; [34 23],[73.02272727 45.97727273] ; [34.97727273 22.02272727],0
p9,1,0.75539,0.097057,[88 28] ; [42 15],[87.16763006 28.83236994] ; [42.83236994 14.16763006],0
d1,1,0.760423,0.092979,[  7 113] ; [ 4 53],[  7.45762712 112.54237288] ; [ 3.54237288 53.45762712],0
a2,1,0.769547,0.08583,[  9 111] ; [ 5 52],[  9.49152542 110.50847458] ; [ 4.50847458 52.49152542],0
u2,1,0.82059,0.051432,[29 30] ; [15 14],[29.5 29.5] ; [14.5 14.5],0
a1,1,0.833789,0.044035,[  5 115] ; [ 2 55],[  4.74576271 115.25423729] ; [ 2.25423729 54.74576271],0
d3,1,0.906834,0.013697,[49 70] ; [24 33],[49.35795455 69.64204545] ; [23.64204545 33.35795455],0
s1,1,0.979846,0.000638,[  6 110] ; [ 3 54],[  6.03468208 109.96531792] ; [ 2.96531792 54.03468208],0
n3,1,0.986606,0.000282,[17  6] ; [14  5],[16.97619048  6.02380952] ; [14.02380952  4.97619048],0
u3,1,0.995943,2.6e-05,[31 29] ; [15 14],[31.01123596 28.98876404] ; [14.98876404 14.01123596],0
