Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.001263,10.396324,[6 4] ; [126  11],[8.97959184 1.02040816] ; [123.02040816  13.97959184],0
r4,1,0.005536,7.695295,[5 5] ; [116  21],[8.23129252 1.76870748] ; [112.76870748  24.23129252],0
r1,1,0.013019,6.166498,[4 6] ; [104  33],[7.34693878 2.65306122] ; [100.65306122  36.34693878],0
r2,1,0.027482,4.860298,[6 3] ; [123  13],[8.00689655 0.99310345] ; [120.99310345  15.00689655],0
v4,1,0.057943,3.595303,[8 2] ; [130   7],[9.3877551 0.6122449] ; [128.6122449   8.3877551],0
b4,1,0.108221,2.580007,[3 7] ; [77 60],[5.44217687 4.55782313] ; [74.55782313 62.44217687],0
p6,1,0.144728,2.126951,[6 4] ; [50 86],[3.83561644 6.16438356] ; [52.16438356 83.83561644],0
p11,1,0.195592,1.67499,[7 3] ; [117  20],[8.43537415 1.56462585] ; [115.56462585  21.43537415],0
a6,1,0.205449,1.603211,[5 5] ; [95 42],[6.80272109 3.19727891] ; [93.19727891 43.80272109],0
b5,1,0.256492,1.287591,[4 6] ; [80 57],[5.71428571 4.28571429] ; [78.28571429 58.71428571],0
u3,1,0.275619,1.188564,[1 3] ; [23 20],[2.04255319 1.95744681] ; [21.95744681 21.04255319],0
v2,1,0.30202,1.065253,[4 6] ; [75 57],[5.56338028 4.43661972] ; [73.43661972 58.56338028],0
a7,1,0.317623,0.998709,[6 4] ; [102  35],[7.34693878 2.65306122] ; [100.65306122  36.34693878],0
d1,1,0.342859,0.899712,[4 6] ; [76 61],[5.44217687 4.55782313] ; [74.55782313 62.44217687],0
d2,1,0.34838,0.879351,[3 7] ; [62 75],[4.42176871 5.57823129] ; [60.57823129 76.42176871],0
a2,1,0.373261,0.792779,[1 9] ; [ 30 107],[2.10884354 7.89115646] ; [ 28.89115646 108.10884354],0
a5,1,0.376453,0.782253,[6 4] ; [100  37],[7.21088435 2.78911565] ; [98.78911565 38.21088435],0
s1,1,0.424699,0.637277,[1 9] ; [  6 130],[0.47945205 9.52054795] ; [  6.52054795 129.47945205],0
b2,1,0.432271,0.616714,[2 5] ; [39 50],[2.98958333 4.01041667] ; [38.01041667 50.98958333],0
b3,1,0.432271,0.616714,[2 5] ; [39 50],[2.98958333 4.01041667] ; [38.01041667 50.98958333],0
p10,1,0.443395,0.58748,[7 3] ; [109  27],[7.94520548 2.05479452] ; [108.05479452  27.94520548],0
s5,1,0.502473,0.44971,[2 7] ; [ 19 116],[1.3125 7.6875] ; [ 19.6875 115.3125],0
s7,1,0.519741,0.414406,[4 6] ; [39 90],[3.09352518 6.90647482] ; [39.90647482 89.09352518],0
p7,1,0.534263,0.386277,[8 2] ; [97 40],[7.14285714 2.85714286] ; [97.85714286 39.14285714],0
s3,1,0.538271,0.378753,[2 8] ; [39 95],[2.84722222 7.15277778] ; [38.15277778 95.84722222],0
a3,1,0.549152,0.358839,[6 4] ; [94 42],[6.84931507 3.15068493] ; [93.15068493 42.84931507],0
d5,1,0.553312,0.351418,[7 3] ; [107  30],[7.75510204 2.24489796] ; [106.24489796  30.75510204],0
b1,1,0.603824,0.269266,[5 5] ; [57 80],[4.21768707 5.78231293] ; [57.78231293 79.21768707],0
d4,1,0.674682,0.176174,[7 3] ; [104  33],[7.55102041 2.44897959] ; [103.44897959  33.55102041],0
n4,1,0.715446,0.132898,[7 3] ; [103  34],[7.4829932 2.5170068] ; [102.5170068  34.4829932],0
a4,1,0.747025,0.104048,[4 6] ; [62 75],[4.48979592 5.51020408] ; [61.51020408 75.48979592],0
v1,1,0.769364,0.08597,[6 4] ; [74 60],[5.55555556 4.44444444] ; [74.44444444 59.55555556],0
u1,1,0.775171,0.081577,[1 9] ; [ 18 119],[1.29251701 8.70748299] ; [ 17.70748299 119.29251701],0
d3,1,0.781388,0.077012,[7 3] ; [90 47],[6.59863946 3.40136054] ; [90.40136054 46.59863946],0
s8,1,0.796863,0.06626,[3 7] ; [ 36 101],[2.65306122 7.34693878] ; [ 36.34693878 100.65306122],0
p2,1,0.816473,0.053863,[9 1] ; [119  17],[8.76712329 1.23287671] ; [119.23287671  16.76712329],0
n6,1,0.851107,0.035234,[8 2] ; [112  24],[8.21917808 1.78082192] ; [111.78082192  24.21917808],0
p3,1,0.874878,0.024795,[6 4] ; [85 51],[6.23287671 3.76712329] ; [84.76712329 51.23287671],0
p8,1,0.926027,0.00862,[6 4] ; [83 52],[6.13793103 3.86206897] ; [82.86206897 52.13793103],0
p9,1,0.991024,0.000127,[8 2] ; [109  27],[8.01369863 1.98630137] ; [108.98630137  27.01369863],0
s2,1,1.0,0.0,[2 8] ; [ 27 108],[2. 8.] ; [ 27. 108.],0
