Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,96.051152,[110  31] ; [ 55 163],[64.80501393 76.19498607] ; [100.19498607 117.80501393],1
s2,1,0.0,67.81797,[112  35] ; [ 74 153],[73.10695187 73.89304813] ; [112.89304813 114.10695187],1
s6,1,0.0,60.883498,[129  18] ; [109 118],[93.54545455 53.45454545] ; [144.45454545  82.54545455],1
s3,1,0.0,37.375339,[107  39] ; [ 92 133],[78.31266846 67.68733154] ; [120.68733154 104.31266846],1
p10,1,2e-05,18.200923,[124  22] ; [147  80],[106.07506702  39.92493298] ; [164.92493298  62.07506702],1
p9,1,6.8e-05,15.864801,[128  19] ; [154  69],[112.03783784  34.96216216] ; [169.96216216  53.03783784],1
u1,1,7.4e-05,15.706522,[ 47 102] ; [ 33 195],[ 31.61803714 117.38196286] ; [ 48.38196286 179.61803714],1
r4,1,0.000287,13.156432,[136  13] ; [175  53],[122.91511936  26.08488064] ; [188.08488064  39.91511936],1
v3,1,0.000326,12.912447,[64 73] ; [ 62 159],[48.21787709 88.78212291] ; [ 77.78212291 143.21787709],1
p6,1,0.0004,12.530256,[ 48 101] ; [ 37 187],[ 33.95442359 115.04557641] ; [ 51.04557641 172.95442359],1
v4,1,0.000821,11.19256,[144   5] ; [194  31],[134.65775401  14.34224599] ; [203.34224599  21.65775401],1
d2,1,0.001126,10.607681,[98 51] ; [109 115],[82.68900804 66.31099196] ; [124.31099196  99.68900804],0
s5,1,0.001801,9.741843,[55 85] ; [ 53 169],[41.7679558 98.2320442] ; [ 66.2320442 155.7679558],0
v1,1,0.002067,9.488841,[78 61] ; [ 89 136],[63.77197802 75.22802198] ; [103.22802198 121.77197802],0
u3,1,0.004012,8.27828,[26  6] ; [32 31],[19.53684211 12.46315789] ; [38.46315789 24.53684211],0
b5,1,0.005103,7.842714,[111  38] ; [138  90],[98.41114058 50.58885942] ; [150.58885942  77.41114058],0
p3,1,0.006944,7.287467,[68 81] ; [ 72 154],[55.62666667 93.37333333] ; [ 84.37333333 141.62666667],0
v2,1,0.009435,6.738641,[88 51] ; [109 112],[76.06388889 62.93611111] ; [120.93611111 100.06388889],0
n4,1,0.015464,5.862829,[119  28] ; [159  69],[108.976  38.024] ; [169.024  58.976],0
r1,1,0.019287,5.475265,[120  27] ; [161  66],[110.44652406  36.55347594] ; [170.55347594  56.44652406],0
r2,1,0.019318,5.472472,[142   5] ; [201  22],[136.27297297  10.72702703] ; [206.72702703  16.27297297],0
p4,1,0.019754,5.433504,[79 70] ; [ 93 135],[67.97877984 81.02122016] ; [104.02122016 123.97877984],0
r3,1,0.021292,5.302762,[143   6] ; [202  24],[137.08  11.92] ; [207.92  18.08],0
a5,1,0.024447,5.062625,[120  29] ; [160  68],[110.66312997  38.33687003] ; [169.33687003  58.66312997],0
a2,1,0.02556,4.985551,[51 98] ; [ 54 174],[ 41.49867374 107.50132626] ; [ 63.50132626 164.49867374],0
p7,1,0.030999,4.653002,[69 78] ; [ 80 144],[59.03773585 87.96226415] ; [ 89.96226415 134.03773585],0
u4,1,0.038023,4.303992,[  6 143] ; [  2 226],[  3.16180371 145.83819629] ; [  4.83819629 223.16180371],0
u2,1,0.044474,4.038458,[23  8] ; [32 29],[18.5326087 12.4673913] ; [36.4673913 24.5326087],0
n5,1,0.046033,3.980392,[110  37] ; [147  79],[101.28418231  45.71581769] ; [155.71581769  70.28418231],0
p12,1,0.053493,3.728437,[ 12 136] ; [  8 219],[  7.89333333 140.10666667] ; [ 12.10666667 214.89333333],0
n6,1,0.062901,3.459195,[124  24] ; [172  55],[116.82133333  31.17866667] ; [179.17866667  47.82133333],0
s4,1,0.074423,3.18268,[ 30 118] ; [ 30 195],[ 23.80697051 124.19302949] ; [ 36.19302949 188.80697051],0
n1,1,0.124884,2.354979,[19 22] ; [25 53],[15.15966387 25.84033613] ; [28.84033613 49.15966387],0
