Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.526582,[ 7 27] ; [99 32],[21.84242424 12.15757576] ; [84.15757576 46.84242424],1
r3,1,0.0,32.841818,[12 22] ; [109  21],[25.08536585  8.91463415] ; [95.91463415 34.08536585],1
r2,1,1e-06,24.423594,[17 15] ; [117  13],[26.4691358  5.5308642] ; [107.5308642  22.4691358],1
p2,1,1.2e-05,19.231968,[ 8 26] ; [85 45],[19.2804878 14.7195122] ; [73.7195122 56.2804878],1
n6,1,2.4e-05,17.870979,[10 23] ; [92 39],[20.52439024 12.47560976] ; [81.47560976 49.52439024],1
d5,1,6.3e-05,16.007361,[14 20] ; [99 30],[23.57055215 10.42944785] ; [89.42944785 39.57055215],1
r1,1,0.000137,14.549606,[13 21] ; [95 35],[22.3902439 11.6097561] ; [85.6097561 44.3902439],1
u3,1,0.000934,10.954715,[ 2 15] ; [28 20],[7.84615385 9.15384615] ; [22.15384615 25.84615385],1
s6,1,0.001829,9.713257,[ 7 27] ; [66 65],[15.04242424 18.95757576] ; [57.95757576 73.04242424],0
v2,1,0.002642,9.039885,[ 5 28] ; [55 71],[12.45283019 20.54716981] ; [47.54716981 78.45283019],0
a7,1,0.002682,9.011872,[15 19] ; [93 37],[22.3902439 11.6097561] ; [85.6097561 44.3902439],0
p9,1,0.003328,8.618182,[ 9 24] ; [70 55],[16.5 16.5] ; [62.5 62.5],0
s8,1,0.004263,8.168284,[ 1 33] ; [33 98],[ 7.00606061 26.99393939] ; [ 26.99393939 104.00606061],0
d3,1,0.005774,7.619423,[12 22] ; [79 49],[19.09876543 14.90123457] ; [71.90123457 56.09876543],0
d1,1,0.006351,7.447925,[ 8 26] ; [65 66],[15.04242424 18.95757576] ; [57.95757576 73.04242424],0
s7,1,0.019613,5.445993,[ 4 27] ; [42 80],[ 9.32026144 21.67973856] ; [36.67973856 85.32026144],0
p10,1,0.02821,4.815201,[ 8 25] ; [58 70],[13.52795031 19.47204969] ; [52.47204969 75.52795031],0
p8,1,0.028544,4.794926,[ 5 28] ; [45 84],[10.18518519 22.81481481] ; [39.81481481 89.18518519],0
a1,1,0.031423,4.629723,[ 6 28] ; [  8 123],[ 2.88484848 31.11515152] ; [ 11.11515152 119.88484848],0
b5,1,0.033875,4.50101,[15 19] ; [84 47],[20.4 13.6] ; [78.6 52.4],0
n3,1,0.036109,4.391969,[ 6 11] ; [31 17],[9.67692308 7.32307692] ; [27.32307692 20.67692308],0
