Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,26.713463,[78 56] ; [ 1 26],[65.7515528 68.2484472] ; [13.2484472 13.7515528],1
d5,1,1e-06,23.426777,[108  26] ; [ 9 17],[97.9875 36.0125] ; [19.0125  6.9875],1
d3,1,0.000275,13.233334,[96 38] ; [ 9 17],[87.9375 46.0625] ; [17.0625  8.9375],1
a7,1,0.005001,7.879108,[99 35] ; [12 14],[92.9625 41.0375] ; [18.0375  7.9625],0
d2,1,0.00624,7.479676,[63 71] ; [ 5 22],[56.59627329 77.40372671] ; [11.40372671 15.59627329],0
a4,1,0.009247,6.774526,[61 73] ; [ 5 22],[54.93167702 79.06832298] ; [11.06832298 15.93167702],0
a5,1,0.013635,6.08486,[84 50] ; [10 17],[78.23602484 55.76397516] ; [15.76397516 11.23602484],0
a8,1,0.01776,5.619665,[  7 120] ; [ 5 21],[  9.96078431 117.03921569] ; [ 2.03921569 23.96078431],0
s5,1,0.020226,5.392261,[37 88] ; [ 2 24],[32.28476821 92.71523179] ; [ 6.71523179 19.28476821],0
v2,1,0.053057,3.742127,[65 61] ; [ 8 18],[60.51315789 65.48684211] ; [12.48684211 13.51315789],0
n2,1,0.075743,3.153964,[26 21] ; [10  2],[28.6779661 18.3220339] ; [7.3220339 4.6779661],0
n3,1,0.12735,2.324514,[32 15] ; [10  1],[34.03448276 12.96551724] ; [7.96551724 3.03448276],0
p10,1,0.132689,2.26076,[77 55] ; [11 15],[73.51898734 58.48101266] ; [14.48101266 11.51898734],0
v3,1,0.140761,2.169618,[31 94] ; [ 3 23],[28.14569536 96.85430464] ; [ 5.85430464 20.14569536],0
a2,1,0.153471,2.037406,[ 25 109] ; [ 2 25],[ 22.47204969 111.52795031] ; [ 4.52795031 22.47204969],0
s6,1,0.170324,1.880092,[68 64] ; [10 17],[64.75471698 67.24528302] ; [13.24528302 13.75471698],0
n4,1,0.188158,1.731983,[58 76] ; [ 8 19],[54.93167702 79.06832298] ; [11.06832298 15.93167702],0
v4,1,0.188436,1.729806,[116  17] ; [25  1],[117.94339623  15.05660377] ; [23.05660377  2.94339623],0
b3,1,0.235229,1.408963,[28 44] ; [ 4 13],[25.88764045 46.11235955] ; [ 6.11235955 10.88764045],0
b2,1,0.235229,1.408963,[28 44] ; [ 4 13],[25.88764045 46.11235955] ; [ 6.11235955 10.88764045],0
p9,1,0.264698,1.244019,[85 45] ; [14 12],[82.5 47.5] ; [16.5  9.5],0
v1,1,0.264698,1.244019,[50 80] ; [ 7 19],[47.5 82.5] ; [ 9.5 16.5],0
r4,1,0.268903,1.222336,[101  33] ; [23  4],[103.20496894  30.79503106] ; [20.79503106  6.20496894],0
b1,1,0.273024,1.201493,[60 74] ; [ 9 18],[57.42857143 76.57142857] ; [11.57142857 15.42857143],0
s7,1,0.283374,1.150836,[42 82] ; [ 6 20],[39.68 84.32] ; [ 8.32 17.68],0
b4,1,0.292615,1.107549,[84 50] ; [14 13],[81.56521739 52.43478261] ; [16.43478261 10.56521739],0
p11,1,0.304617,1.053871,[75 59] ; [18  9],[77.40372671 56.59627329] ; [15.59627329 11.40372671],0
p7,1,0.356616,0.849776,[47 87] ; [12 15],[49.10559006 84.89440994] ; [ 9.89440994 17.10559006],0
a3,1,0.444956,0.583469,[89 44] ; [16 11],[87.28125 45.71875] ; [17.71875  9.28125],0
s1,1,0.522734,0.408496,[  6 128] ; [ 2 25],[  6.65838509 127.34161491] ; [ 1.34161491 25.65838509],0
