Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.000141,14.494655,[38 17] ; [ 9 24],[29.375 25.625] ; [17.625 15.375],1
s6,1,0.000293,13.112586,[40 13] ; [11 20],[32.17857143 20.82142857] ; [18.82142857 12.17857143],1
p7,1,0.000923,10.97594,[47  7] ; [17 14],[40.65882353 13.34117647] ; [23.34117647  7.65882353],1
p6,1,0.006276,7.469423,[31 24] ; [ 8 23],[24.94186047 30.05813953] ; [14.05813953 16.94186047],0
v1,1,0.016872,5.709613,[30 25] ; [ 9 23],[24.65517241 30.34482759] ; [14.34482759 17.65517241],0
b1,1,0.02239,5.215196,[23 32] ; [ 6 27],[18.125 36.875] ; [10.875 22.125],0
n5,1,0.023042,5.16532,[42 12] ; [18 15],[37.24137931 16.75862069] ; [22.75862069 10.24137931],0
a5,1,0.041198,4.16786,[34 21] ; [13 20],[29.375 25.625] ; [17.625 15.375],0
s5,1,0.044851,4.024236,[17 35] ; [ 4 27],[13.15662651 38.84337349] ; [ 7.84337349 23.15662651],0
s8,1,0.046605,3.959596,[25 30] ; [ 8 25],[20.625 34.375] ; [12.375 20.625],0
u2,1,0.063937,3.4322,[17 10] ; [ 8 14],[13.7755102 13.2244898] ; [11.2244898 10.7755102],0
d4,1,0.06429,3.423113,[42 13] ; [19 14],[38.125 16.875] ; [22.875 10.125],0
d1,1,0.067108,3.352381,[24 31] ; [ 8 25],[20. 35.] ; [12. 21.],0
s7,1,0.070426,3.273054,[25 27] ; [ 9 23],[21.04761905 30.95238095] ; [12.95238095 19.04761905],0
v2,1,0.104567,2.634475,[27 28] ; [10 22],[23.3908046 31.6091954] ; [13.6091954 18.3908046],0
a3,1,0.108097,2.581825,[28 27] ; [11 22],[24.375 30.625] ; [14.625 18.375],0
u3,1,0.125311,2.34965,[14 12] ; [ 7 15],[11.375 14.625] ; [ 9.625 12.375],0
p12,1,0.135013,2.233896,[ 7 48] ; [ 1 31],[ 5.05747126 49.94252874] ; [ 2.94252874 29.05747126],0
s3,1,0.159579,1.978208,[28 26] ; [12 21],[24.82758621 29.17241379] ; [15.17241379 17.82758621],0
p11,1,0.164308,1.934125,[48  7] ; [25  8],[45.625  9.375] ; [27.375  5.625],0
a1,1,0.186051,1.748618,[ 6 49] ; [ 1 32],[ 4.375 50.625] ; [ 2.625 30.375],0
d2,1,0.188338,1.730569,[17 38] ; [ 6 27],[14.375 40.625] ; [ 8.625 24.375],0
p10,1,0.212083,1.557149,[46  8] ; [23  8],[43.83529412 10.16470588] ; [25.16470588  5.83529412],0
p2,1,0.22484,1.473207,[47  8] ; [24  8],[44.88505747 10.11494253] ; [26.11494253  5.88505747],0
n1,1,0.233703,1.418182,[6 9] ; [2 9],[ 4.61538462 10.38461538] ; [3.38461538 7.61538462],0
a8,1,0.255384,1.293608,[ 6 49] ; [ 1 27],[ 4.63855422 50.36144578] ; [ 2.36144578 25.63855422],0
n4,1,0.273608,1.198566,[38 17] ; [19 14],[35.625 19.375] ; [21.375 11.625],0
p5,1,0.279329,1.170351,[12 43] ; [ 4 28],[10.11494253 44.88505747] ; [ 5.88505747 26.11494253],0
u1,1,0.288348,1.12732,[ 1 54] ; [ 2 31],[ 1.875 53.125] ; [ 1.125 31.875],0
p1,1,0.356833,0.849008,[ 5 50] ; [ 5 27],[ 6.32183908 48.67816092] ; [ 3.67816092 28.32183908],0
s2,1,0.376462,0.782222,[27 28] ; [13 20],[25. 30.] ; [15. 18.],0
d5,1,0.416263,0.660843,[38 17] ; [20 13],[36.25 18.75] ; [21.75 11.25],0
a4,1,0.43061,0.621176,[14 41] ; [ 6 27],[12.5 42.5] ; [ 7.5 25.5],0
r3,1,0.453842,0.561039,[47  8] ; [30  3],[48.125  6.875] ; [28.875  4.125],0
a2,1,0.512348,0.429268,[ 3 52] ; [ 3 30],[ 3.75 51.25] ; [ 2.25 30.75],0
s1,1,0.512348,0.429268,[ 3 52] ; [ 3 30],[ 3.75 51.25] ; [ 2.25 30.75],0
d3,1,0.542208,0.371463,[32 23] ; [17 16],[30.625 24.375] ; [18.375 14.625],0
r2,1,0.557754,0.343607,[42 11] ; [27  5],[43.02352941  9.97647059] ; [25.97647059  6.02352941],0
p9,1,0.568068,0.325926,[46  9] ; [26  7],[45. 10.] ; [27.  6.],0
v4,1,0.621795,0.243353,[49  5] ; [30  2],[49.60465116  4.39534884] ; [29.39534884  2.60465116],0
r4,1,0.647141,0.209524,[36 19] ; [20 13],[35. 20.] ; [21. 12.],0
a7,1,0.734486,0.115033,[33 22] ; [21 12],[33.75 21.25] ; [20.25 12.75],0
b5,1,0.734486,0.115033,[33 22] ; [21 12],[33.75 21.25] ; [20.25 12.75],0
v3,1,0.738622,0.111341,[17 38] ; [11 21],[17.70114943 37.29885057] ; [10.29885057 21.70114943],0
n2,1,0.740797,0.109428,[10  5] ; [8 3],[10.38461538  4.61538462] ; [7.61538462 3.38461538],0
n3,1,0.740797,0.109428,[10  5] ; [8 3],[10.38461538  4.61538462] ; [7.61538462 3.38461538],0
b2,1,0.777963,0.07951,[ 9 26] ; [ 5 12],[ 9.42307692 25.57692308] ; [ 4.57692308 12.42307692],0
b3,1,0.777963,0.07951,[ 9 26] ; [ 5 12],[ 9.42307692 25.57692308] ; [ 4.57692308 12.42307692],0
a6,1,0.782638,0.076111,[30 25] ; [17 16],[29.375 25.625] ; [17.625 15.375],0
s4,1,0.946665,0.004475,[12 43] ; [ 7 26],[11.875 43.125] ; [ 7.125 25.875],0
b4,1,0.955534,0.003109,[32 23] ; [19 14],[31.875 23.125] ; [19.125 13.875],0
n6,1,0.965906,0.001827,[46  8] ; [28  5],[45.93103448  8.06896552] ; [28.06896552  4.93103448],0
