Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,35.627054,[29 40] ; [129  29],[48.02643172 20.97356828] ; [109.97356828  48.02643172],1
d5,1,0.0,28.306025,[36 33] ; [134  23],[51.90265487 17.09734513] ; [118.09734513  38.90265487],1
d1,1,0.0,27.122125,[16 53] ; [96 62],[34.04405286 34.95594714] ; [77.95594714 80.04405286],1
d4,1,9e-06,19.725715,[39 29] ; [133  24],[51.98222222 16.01777778] ; [120.01777778  36.98222222],1
a4,1,1.1e-05,19.31514,[16 53] ; [86 71],[31.14159292 37.85840708] ; [70.85840708 86.14159292],1
p3,1,0.00023,13.57011,[21 47] ; [91 67],[33.69911504 34.30088496] ; [78.30088496 79.69911504],1
b3,1,0.00025,13.411417,[ 8 32] ; [57 49],[17.80821918 22.19178082] ; [47.19178082 58.80821918],1
b2,1,0.00025,13.411417,[ 8 32] ; [57 49],[17.80821918 22.19178082] ; [47.19178082 58.80821918],1
d2,1,0.000276,13.224163,[21 48] ; [89 68],[33.5840708 35.4159292] ; [76.4159292 80.5840708],1
r1,1,0.005376,7.748365,[48 21] ; [135  23],[55.62555066 13.37444934] ; [127.37444934  30.62555066],0
s7,1,0.006105,7.519149,[24 41] ; [87 65],[33.24884793 31.75115207] ; [77.75115207 74.24884793],0
s8,1,0.011539,6.380334,[25 44] ; [85 71],[33.73333333 35.26666667] ; [76.26666667 79.73333333],0
n4,1,0.015558,5.85212,[46 23] ; [127  29],[53.05333333 15.94666667] ; [119.94666667  36.05333333],0
b5,1,0.01931,5.473217,[40 29] ; [65 93],[31.91629956 37.08370044] ; [73.08370044 84.91629956],0
a6,1,0.026525,4.921437,[21 48] ; [73 85],[28.57268722 40.42731278] ; [65.42731278 92.57268722],0
v3,1,0.038365,4.28876,[20 46] ; [68 82],[26.88888889 39.11111111] ; [61.11111111 88.88888889],0
p10,1,0.039464,4.240765,[45 22] ; [124  31],[51.0045045 15.9954955] ; [117.9954955  37.0045045],0
r2,1,0.046777,3.953378,[64  5] ; [153   3],[66.54666667  2.45333333] ; [150.45333333   5.54666667],0
n3,1,0.048625,3.888267,[11  8] ; [32  7],[14.0862069  4.9137931] ; [28.9137931 10.0862069],0
p2,1,0.056791,3.6287,[46 22] ; [124  32],[51.60714286 16.39285714] ; [118.39285714  37.60714286],0
s5,1,0.079975,3.065415,[20 43] ; [67 83],[25.73239437 37.26760563] ; [61.26760563 88.73239437],0
n6,1,0.087052,2.92806,[51 17] ; [132  24],[55.55357143 12.44642857] ; [127.44642857  28.55357143],0
u3,1,0.108516,2.575703,[23 17] ; [11 18],[19.71014493 20.28985507] ; [14.28985507 14.71014493],0
v2,1,0.115344,2.479425,[27 37] ; [83 71],[32.29357798 31.70642202] ; [77.70642202 76.29357798],0
u1,1,0.137095,2.210267,[ 2 67] ; [ 13 145],[ 4.55947137 64.44052863] ; [ 10.44052863 147.55947137],0
p11,1,0.149236,2.080046,[51 18] ; [130  28],[55.01762115 13.98237885] ; [125.98237885  32.01762115],0
p8,1,0.157765,1.995516,[29 39] ; [81 72],[33.84615385 34.15384615] ; [76.15384615 76.84615385],0
v4,1,0.214827,1.538595,[64  4] ; [153   4],[65.58222222  2.41777778] ; [151.41777778   5.58222222],0
p9,1,0.25403,1.301002,[51 16] ; [129  27],[54.08071749 12.91928251] ; [125.91928251  30.08071749],0
s6,1,0.279883,1.167656,[40 25] ; [105  47],[43.43317972 21.56682028] ; [101.56682028  50.43317972],0
n5,1,0.284897,1.143582,[47 20] ; [120  36],[50.17488789 16.82511211] ; [116.82511211  39.17488789],0
a1,1,0.288017,1.128868,[ 2 67] ; [ 10 148],[ 3.64757709 65.35242291] ; [  8.35242291 149.64757709],0
v1,1,0.328408,0.955165,[33 36] ; [84 69],[36.36486486 32.63513514] ; [80.63513514 72.36486486],0
s2,1,0.392729,0.730475,[30 38] ; [79 78],[32.94222222 35.05777778] ; [76.05777778 80.94222222],0
n2,1,0.405079,0.693196,[14  5] ; [34  7],[15.2  3.8] ; [32.8  8.2],0
u4,1,0.458682,0.54911,[ 1 68] ; [  5 153],[ 1.82378855 67.17621145] ; [  4.17621145 153.82378855],0
b4,1,0.489254,0.478167,[35 34] ; [88 70],[37.3876652 31.6123348] ; [85.6123348 72.3876652],0
s3,1,0.510368,0.433312,[42 26] ; [89 67],[39.76785714 28.23214286] ; [91.23214286 64.76785714],0
p7,1,0.536344,0.382359,[41 25] ; [103  52],[43.00452489 22.99547511] ; [100.99547511  54.00452489],0
r3,1,0.60511,0.267357,[68  1] ; [153   4],[67.47345133  1.52654867] ; [153.52654867   3.47345133],0
b1,1,0.621488,0.243782,[29 40] ; [72 86],[30.70044053 38.29955947] ; [70.29955947 87.70044053],0
