Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000339,12.842902,[19 11] ; [ 3 19],[12.69230769 17.30769231] ; [ 9.30769231 12.69230769],1
s3,1,0.0005,12.115069,[18 11] ; [ 3 19],[11.94117647 17.05882353] ; [ 9.05882353 12.94117647],1
s8,1,0.00553,7.697465,[13 17] ; [ 2 21],[ 8.49056604 21.50943396] ; [ 6.50943396 16.49056604],0
r3,1,0.008663,6.890986,[27  2] ; [14  8],[23.31372549  5.68627451] ; [17.68627451  4.31372549],0
s5,1,0.019352,5.46939,[10 17] ; [ 2 21],[ 6.48 20.52] ; [ 5.52 17.48],0
p2,1,0.020932,5.332444,[23  7] ; [10 12],[19.03846154 10.96153846] ; [13.96153846  8.03846154],0
s7,1,0.033588,4.515558,[15 14] ; [ 4 15],[11.47916667 17.52083333] ; [ 7.52083333 11.47916667],0
d3,1,0.057605,3.605024,[22  8] ; [11 12],[18.67924528 11.32075472] ; [14.32075472  8.67924528],0
b5,1,0.057605,3.605024,[22  8] ; [11 12],[18.67924528 11.32075472] ; [14.32075472  8.67924528],0
d4,1,0.106852,2.600175,[26  4] ; [15  7],[23.65384615  6.34615385] ; [17.34615385  4.65384615],0
p9,1,0.107145,2.595829,[21  9] ; [10 11],[18.23529412 11.76470588] ; [12.76470588  8.23529412],0
s1,1,0.184722,1.759221,[ 1 29] ; [ 3 20],[ 2.26415094 27.73584906] ; [ 1.73584906 21.26415094],0
b2,1,0.186923,1.741707,[ 4 16] ; [5 7],[ 5.625 14.375] ; [3.375 8.625],0
b3,1,0.186923,1.741707,[ 4 16] ; [5 7],[ 5.625 14.375] ; [3.375 8.625],0
v3,1,0.200243,1.640598,[ 8 22] ; [10 13],[10.18867925 19.81132075] ; [ 7.81132075 15.18867925],0
u2,1,0.204894,1.607143,[3 6] ; [4 2],[4.2 4.8] ; [2.8 3.2],0
p7,1,0.225234,1.470707,[16 14] ; [ 8 14],[13.84615385 16.15384615] ; [10.15384615 11.84615385],0
a7,1,0.226229,1.464414,[20 10] ; [11 11],[17.88461538 12.11538462] ; [13.11538462  8.88461538],0
a2,1,0.236742,1.399891,[ 3 27] ; [ 5 18],[ 4.52830189 25.47169811] ; [ 3.47169811 19.52830189],0
r1,1,0.335314,0.928266,[ 8 22] ; [ 9 14],[ 9.62264151 20.37735849] ; [ 7.37735849 15.62264151],0
p8,1,0.342614,0.900627,[ 7 22] ; [ 8 14],[ 8.52941176 20.47058824] ; [ 6.47058824 15.52941176],0
v4,1,0.362806,0.828157,[18  9] ; [18  5],[19.44  7.56] ; [16.56  6.44],0
v1,1,0.411548,0.674326,[16 12] ; [10 12],[14.56 13.44] ; [11.44 10.56],0
a3,1,0.413457,0.668838,[19 11] ; [17  6],[20.37735849  9.62264151] ; [15.62264151  7.37735849],0
a5,1,0.413832,0.667765,[19 11] ; [12 11],[17.54716981 12.45283019] ; [13.45283019  9.54716981],0
d5,1,0.419216,0.652511,[26  4] ; [18  5],[24.90566038  5.09433962] ; [19.09433962  3.90566038],0
