Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,79.886127,[119  59] ; [ 29 129],[78.4047619 99.5952381] ; [69.5952381 88.4047619],1
p6,1,0.0,42.352157,[85 92] ; [ 23 134],[ 57.23353293 119.76646707] ; [ 50.76646707 106.23353293],1
p7,1,1e-06,23.232549,[127  49] ; [71 83],[105.6  70.4] ; [92.4 61.6],1
s6,1,2e-06,22.649728,[131  43] ; [78 78],[110.2  63.8] ; [98.8 57.2],1
p2,1,2e-06,22.304628,[163  14] ; [114  43],[146.79341317  30.20658683] ; [130.20658683  26.79341317],1
p8,1,3.9e-05,16.909319,[104  74] ; [ 56 100],[85.26946108 92.73053892] ; [74.73053892 81.26946108],1
s7,1,4.6e-05,16.585819,[97 71] ; [ 54 100],[78.7826087 89.2173913] ; [72.2173913 81.7826087],1
p5,1,0.000513,12.067615,[ 25 153] ; [  5 152],[ 15.94029851 162.05970149] ; [ 14.05970149 142.94029851],1
u2,1,0.000603,11.767977,[33 13] ; [22 36],[24.32692308 21.67307692] ; [30.67307692 27.32692308],1
s5,1,0.00237,9.238399,[ 64 107] ; [ 33 118],[ 51.51242236 119.48757764] ; [ 45.48757764 105.51242236],0
a5,1,0.002844,8.905262,[138  40] ; [99 59],[125.55357143  52.44642857] ; [111.44642857  46.55357143],0
s2,1,0.005166,7.820554,[97 80] ; [62 95],[84.26047904 92.73952096] ; [74.73952096 82.26047904],0
s8,1,0.00533,7.763787,[80 97] ; [ 48 110],[ 67.62985075 109.37014925] ; [60.37014925 97.62985075],0
n4,1,0.008485,6.928155,[140  38] ; [104  54],[129.26190476  48.73809524] ; [114.73809524  43.26190476],0
a4,1,0.009672,6.694354,[88 90] ; [ 56 102],[ 76.28571429 101.71428571] ; [67.71428571 90.28571429],0
n5,1,0.014858,5.933232,[132  45] ; [97 59],[121.72072072  55.27927928] ; [107.27927928  48.72072072],0
a3,1,0.031297,4.636616,[131  47] ; [99 59],[121.8452381  56.1547619] ; [108.1547619  49.8452381],0
r1,1,0.03462,4.463799,[139  38] ; [108  50],[130.50447761  46.49552239] ; [116.49552239  41.50447761],0
b2,1,0.038391,4.287624,[37 60] ; [20 64],[30.54696133 66.45303867] ; [26.45303867 57.54696133],0
b3,1,0.038391,4.287624,[37 60] ; [20 64],[30.54696133 66.45303867] ; [26.45303867 57.54696133],0
p1,1,0.049411,3.861336,[ 18 160] ; [  7 150],[ 13.28358209 164.71641791] ; [ 11.71641791 145.28358209],0
s3,1,0.088961,2.893076,[106  70] ; [80 77],[98.30630631 77.69369369] ; [87.69369369 69.30630631],0
d2,1,0.093892,2.806353,[87 91] ; [62 94],[79.40718563 98.59281437] ; [69.59281437 86.40718563],0
p12,1,0.143406,2.141022,[ 15 163] ; [  7 150],[ 11.68955224 166.31044776] ; [ 10.31044776 146.68955224],0
n2,1,0.148804,2.084465,[31 16] ; [38 10],[34.13684211 12.86315789] ; [34.86315789 13.13684211],0
a2,1,0.15794,1.993837,[ 44 134] ; [ 29 129],[ 38.67261905 139.32738095] ; [ 34.32738095 123.67261905],0
v4,1,0.162475,1.951037,[168   9] ; [142  14],[164.77477477  12.22522523] ; [145.22522523  10.77477477],0
d4,1,0.206824,1.593516,[146  32] ; [120  37],[141.33731343  36.66268657] ; [124.66268657  32.33731343],0
p11,1,0.216784,1.525532,[145  33] ; [120  38],[140.38690476  37.61309524] ; [124.61309524  33.38690476],0
d1,1,0.225111,1.471488,[103  75] ; [81 77],[97.47619048 80.52380952] ; [86.52380952 71.47619048],0
d3,1,0.233224,1.421093,[129  49] ; [103  52],[124.01201201  53.98798799] ; [107.98798799  47.01201201],0
s1,1,0.244677,1.353445,[  9 169] ; [  4 151],[  6.94894895 171.05105105] ; [  6.05105105 148.94894895],0
b5,1,0.258809,1.275115,[95 83] ; [94 64],[100.125  77.875] ; [88.875 69.125],0
u3,1,0.319096,0.992647,[23 21] ; [25 34],[20.50485437 23.49514563] ; [27.49514563 31.50485437],0
n6,1,0.338258,0.917023,[151  27] ; [127  30],[147.71343284  30.28656716] ; [130.28656716  26.71343284],0
d5,1,0.359474,0.839731,[141  37] ; [117  39],[137.49700599  40.50299401] ; [120.50299401  35.49700599],0
u1,1,0.440443,0.595129,[ 29 149] ; [ 21 137],[ 26.48809524 151.51190476] ; [ 23.51190476 134.48809524],0
p10,1,0.452536,0.564293,[156  21] ; [134  23],[153.68263473  23.31736527] ; [136.31736527  20.68263473],0
r4,1,0.45428,0.559951,[157  21] ; [135  23],[154.69047619  23.30952381] ; [137.30952381  20.69047619],0
r3,1,0.470507,0.520786,[165  11] ; [150   7],[166.48648649   9.51351351] ; [148.51351351   8.48648649],0
u4,1,0.49352,0.468843,[  1 177] ; [  2 156],[  1.58928571 176.41071429] ; [  1.41071429 156.58928571],0
a6,1,0.592836,0.285938,[125  53] ; [106  51],[122.74029851  55.25970149] ; [108.25970149  48.74029851],0
b4,1,0.679515,0.170673,[102  76] ; [87 71],[100.125  77.875] ; [88.875 69.125],0
a1,1,0.704958,0.143365,[  7 171] ; [  5 153],[  6.35714286 171.64285714] ; [  5.64285714 152.35714286],0
r2,1,0.750492,0.101118,[161  14] ; [142  14],[160.19637462  14.80362538] ; [142.80362538  13.19637462],0
v3,1,0.78369,0.075358,[ 46 126] ; [ 43 110],[ 47.10153846 124.89846154] ; [ 41.89846154 111.10153846],0
n1,1,0.828915,0.046696,[17 30] ; [16 31],[16.5 30.5] ; [16.5 30.5],0
b1,1,0.91101,0.012491,[ 63 115] ; [ 55 103],[ 62.51190476 115.48809524] ; [ 55.48809524 102.51190476],0
s4,1,0.922522,0.009459,[ 36 140] ; [ 33 125],[ 36.35928144 139.64071856] ; [ 32.64071856 125.35928144],0
n3,1,0.952431,0.003559,[35 12] ; [36 12],[35.12631579 11.87368421] ; [35.87368421 12.12631579],0
a8,1,0.989323,0.000179,[ 20 144] ; [ 18 129],[ 20.03858521 143.96141479] ; [ 17.96141479 129.03858521],0
a7,1,0.989553,0.000171,[128  50] ; [113  44],[128.05373134  49.94626866] ; [112.94626866  44.05373134],0
v2,1,0.996627,1.8e-05,[73 98] ; [64 86],[72.98130841 98.01869159] ; [64.01869159 85.98130841],0
