Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,56.372976,[ 31 100] ; [287 186],[68.97019868 62.02980132] ; [249.02980132 223.97019868],1
a3,1,0.0,49.660982,[68 61] ; [392  83],[98.24503311 30.75496689] ; [361.75496689 113.24503311],1
d1,1,0.0,47.358767,[49 82] ; [334 142],[82.65733114 48.34266886] ; [300.34266886 175.65733114],1
a4,1,0.0,40.400887,[33 97] ; [270 205],[65.10743802 64.89256198] ; [237.89256198 237.10743802],1
d5,1,0.0,30.862425,[89 42] ; [417  56],[109.74503311  21.25496689] ; [396.25496689  76.74503311],1
u1,1,0.0,27.57701,[  5 126] ; [117 359],[ 26.32948929 104.67051071] ; [ 95.67051071 380.32948929],1
d4,1,1e-06,23.329435,[92 39] ; [415  58],[109.96192053  21.03807947] ; [397.03807947  75.96192053],1
a6,1,6e-06,20.484689,[69 62] ; [347 126],[90.22516556 40.77483444] ; [325.77483444 147.22516556],1
r1,1,1e-05,19.52336,[88 42] ; [402  72],[105.46357616  24.53642384] ; [384.53642384  89.46357616],1
d3,1,0.001941,9.604594,[76 55] ; [342 132],[90.50909091 40.49090909] ; [327.49090909 146.50909091],0
s5,1,0.004895,7.917873,[31 91] ; [178 276],[44.26736111 77.73263889] ; [164.73263889 289.26736111],0
s7,1,0.006115,7.516235,[56 69] ; [267 189],[69.49225473 55.50774527] ; [253.50774527 202.49225473],0
s8,1,0.007192,7.224264,[52 79] ; [250 222],[65.60862355 65.39137645] ; [236.39137645 235.60862355],0
v2,1,0.014061,6.030465,[60 61] ; [286 176],[71.81132075 49.18867925] ; [274.18867925 187.81132075],0
b3,1,0.025589,4.983591,[23 56] ; [133 177],[31.68123393 47.31876607] ; [124.31876607 185.68123393],0
b2,1,0.025589,4.983591,[23 56] ; [133 177],[31.68123393 47.31876607] ; [124.31876607 185.68123393],0
a7,1,0.03027,4.693879,[83 47] ; [350 126],[92.88778878 37.11221122] ; [340.11221122 135.88778878],0
p4,1,0.038584,4.279087,[77 54] ; [323 149],[86.89883914 44.10116086] ; [313.10116086 158.89883914],0
p3,1,0.040361,4.202661,[63 68] ; [275 198],[73.30794702 57.69205298] ; [264.69205298 208.30794702],0
r2,1,0.064042,3.42949,[119  10] ; [449  18],[122.93959732   6.06040268] ; [445.06040268  21.93959732],0
s2,1,0.067366,3.346063,[61 69] ; [263 207],[70.2 59.8] ; [253.8 216.2],0
a1,1,0.072874,3.21706,[  3 128] ; [ 30 446],[  7.12191104 123.87808896] ; [ 25.87808896 450.12191104],0
p2,1,0.087543,2.918979,[108  23] ; [416  56],[113.83747927  17.16252073] ; [410.16252073  61.83747927],0
p10,1,0.106316,2.608139,[115  15] ; [440  34],[119.45364238  10.54635762] ; [435.54635762  38.45364238],0
v3,1,0.118525,2.436702,[47 80] ; [205 253],[54.70769231 72.29230769] ; [197.29230769 260.70769231],0
p6,1,0.170887,1.875144,[48 80] ; [208 262],[54.79598662 73.20401338] ; [201.20401338 268.79598662],0
s1,1,0.17485,1.840865,[  7 121] ; [ 14 456],[  4.49498328 123.50501672] ; [ 16.50501672 453.49498328],0
s6,1,0.19481,1.680861,[86 43] ; [335 127],[91.89340102 37.10659898] ; [329.10659898 132.89340102],0
u3,1,0.254513,1.298357,[32 31] ; [50 33],[35.38356164 27.61643836] ; [46.61643836 36.38356164],0
n6,1,0.290149,1.11893,[115  16] ; [429  43],[118.18242123  12.81757877] ; [425.81757877  46.18242123],0
u4,1,0.369248,0.806195,[  2 129] ; [ 14 461],[  3.45874587 127.54125413] ; [ 12.54125413 462.45874587],0
r4,1,0.3706,0.801651,[117  14] ; [437  39],[119.56177924  11.43822076] ; [434.43822076  41.56177924],0
p12,1,0.422042,0.644621,[ 11 120] ; [ 51 421],[ 13.46932007 117.53067993] ; [ 48.53067993 423.46932007],0
n5,1,0.472641,0.515794,[113  18] ; [418  54],[115.35820896  15.64179104] ; [415.64179104  56.35820896],0
p1,1,0.502452,0.449753,[ 15 116] ; [ 45 430],[ 12.97029703 118.02970297] ; [ 47.02970297 427.97029703],0
p8,1,0.543053,0.369911,[71 59] ; [269 198],[74.03685092 55.96314908] ; [265.96314908 201.03685092],0
b1,1,0.571248,0.320598,[46 85] ; [180 296],[48.77429984 82.22570016] ; [177.22570016 298.77429984],0
s4,1,0.576168,0.312471,[ 22 108] ; [ 70 399],[ 19.96661102 110.03338898] ; [ 72.03338898 396.96661102],0
v1,1,0.588831,0.292174,[72 56] ; [271 189],[74.66666667 53.33333333] ; [268.33333333 191.66666667],0
s3,1,0.595682,0.281557,[78 50] ; [273 195],[75.38255034 52.61744966] ; [275.61744966 192.38255034],0
n3,1,0.606149,0.265821,[23  8] ; [63 17],[24.01801802  6.98198198] ; [61.98198198 18.01801802],0
n1,1,0.659547,0.194074,[15 16] ; [35 45],[13.96396396 17.03603604] ; [36.03603604 43.96396396],0
p7,1,0.697842,0.150727,[86 44] ; [316 149],[87.83193277 42.16806723] ; [314.16806723 150.83193277],0
p11,1,0.752744,0.09924,[110  21] ; [405  71],[111.14497529  19.85502471] ; [403.85502471  72.14497529],0
a8,1,0.805468,0.060652,[21 99] ; [ 71 358],[20.10928962 99.89071038] ; [ 71.89071038 357.10928962],0
n2,1,0.815255,0.054593,[24  7] ; [61 20],[23.52678571  7.47321429] ; [61.47321429 19.52678571],0
v4,1,0.85105,0.035261,[124   6] ; [452  20],[124.38538206   5.61461794] ; [451.61461794  20.38538206],0
u2,1,0.897224,0.016685,[35 28] ; [47 36],[35.38356164 27.61643836] ; [46.61643836 36.38356164],0
b4,1,0.914857,0.011431,[75 56] ; [275 201],[75.5354201 55.4645799] ; [274.4645799 201.5354201],0
r3,1,0.926295,0.008558,[125   5] ; [453  19],[124.81727575   5.18272425] ; [453.18272425  18.81727575],0
b5,1,0.967118,0.001699,[79 52] ; [288 188],[79.20428336 51.79571664] ; [287.79571664 188.20428336],0
p5,1,0.984052,0.0004,[ 19 110] ; [ 70 403],[ 19.07142857 109.92857143] ; [ 69.92857143 403.07142857],0
