Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,30.4266,[48 75] ; [72 22],[68.01843318 54.98156682] ; [51.98156682 42.01843318],1
v1,1,9e-06,19.640267,[49 72] ; [66 27],[65.02336449 55.97663551] ; [49.97663551 43.02336449],1
p3,1,0.006462,7.41677,[54 70] ; [59 36],[63.98173516 60.01826484] ; [49.01826484 45.98173516],0
p11,1,0.009385,6.748012,[93 32] ; [84 11],[100.56818182  24.43181818] ; [76.43181818 18.56818182],0
s4,1,0.02469,5.045465,[ 24 101] ; [ 8 87],[ 18.18181818 106.81818182] ; [13.81818182 81.18181818],0
d4,1,0.062781,3.462363,[97 28] ; [83 12],[102.27272727  22.72727273] ; [77.72727273 17.27272727],0
d5,1,0.066818,3.359497,[94 31] ; [81 14],[99.43181818 25.56818182] ; [75.56818182 19.43181818],0
n4,1,0.0701,3.280685,[99 26] ; [84 11],[103.97727273  21.02272727] ; [79.02272727 15.97727273],0
p7,1,0.082376,3.017395,[72 49] ; [66 27],[78.02803738 42.97196262] ; [59.97196262 33.02803738],0
b2,1,0.088801,2.895967,[28 57] ; [35 41],[33.26086957 51.73913043] ; [29.73913043 46.26086957],0
b3,1,0.088801,2.895967,[28 57] ; [35 41],[33.26086957 51.73913043] ; [29.73913043 46.26086957],0
a3,1,0.128774,2.307225,[93 32] ; [78 16],[97.60273973 27.39726027] ; [73.39726027 20.60273973],0
s3,1,0.130609,2.285248,[88 37] ; [57 37],[82.76255708 42.23744292] ; [62.23744292 31.76255708],0
d1,1,0.143319,2.141952,[68 57] ; [61 34],[73.29545455 51.70454545] ; [55.70454545 39.29545455],0
d3,1,0.144671,2.127562,[82 43] ; [71 24],[86.93181818 38.06818182] ; [66.06818182 28.93181818],0
p10,1,0.149719,2.07511,[99 25] ; [82 12],[102.95412844  21.04587156] ; [78.04587156 15.95412844],0
r4,1,0.156377,2.008913,[105  20] ; [86  9],[108.52272727  16.47727273] ; [82.47727273 12.52272727],0
p6,1,0.183761,1.766945,[42 81] ; [40 53],[46.69444444 76.30555556] ; [35.30555556 57.69444444],0
a8,1,0.184535,1.760714,[ 17 102] ; [18 66],[20.51724138 98.48275862] ; [14.48275862 69.51724138],0
n5,1,0.209893,1.572163,[96 28] ; [80 15],[99.65296804 24.34703196] ; [76.34703196 18.65296804],0
b1,1,0.235163,1.409359,[56 69] ; [35 60],[51.70454545 73.29545455] ; [39.29545455 55.70454545],0
p4,1,0.242836,1.364057,[82 43] ; [55 40],[77.84090909 47.15909091] ; [59.15909091 35.84090909],0
s8,1,0.286737,1.13488,[75 50] ; [63 31],[78.76712329 46.23287671] ; [59.23287671 34.76712329],0
b4,1,0.304902,1.052632,[65 60] ; [56 39],[68.75 56.25] ; [52.25 42.75],0
r3,1,0.344207,0.894699,[115   9] ; [91  4],[116.63926941   7.36073059] ; [89.36073059  5.63926941],0
n6,1,0.380868,0.767897,[106  18] ; [85 10],[108.14611872  15.85388128] ; [82.85388128 12.14611872],0
u2,1,0.385733,0.752351,[21 11] ; [9 8],[19.59183673 12.40816327] ; [10.40816327  6.59183673],0
p12,1,0.417163,0.658293,[  7 116] ; [ 8 86],[  8.50230415 114.49769585] ; [ 6.49769585 87.50230415],0
a1,1,0.423553,0.640435,[  6 119] ; [ 7 88],[  7.38636364 117.61363636] ; [ 5.61363636 89.38636364],0
s2,1,0.454778,0.558717,[76 49] ; [53 42],[73.29545455 51.70454545] ; [55.70454545 39.29545455],0
p8,1,0.465486,0.532671,[67 56] ; [46 47],[64.34722222 58.65277778] ; [48.65277778 44.34722222],0
d2,1,0.523533,0.406927,[63 62] ; [52 43],[65.34090909 59.65909091] ; [49.65909091 45.34090909],0
n1,1,0.529195,0.395938,[14 15] ; [ 7 11],[12.95744681 16.04255319] ; [8.04255319 9.95744681],0
s1,1,0.534607,0.385627,[  6 118] ; [ 3 92],[  5.09589041 118.90410959] ; [ 3.90410959 91.09589041],0
v4,1,0.620461,0.245221,[116   7] ; [91  4],[116.79357798   6.20642202] ; [90.20642202  4.79357798],0
n3,1,0.644167,0.213333,[18 12] ; [12  6],[18.75 11.25] ; [11.25  6.75],0
p5,1,0.64924,0.206859,[ 14 109] ; [ 9 86],[ 12.97706422 110.02293578] ; [10.02293578 84.97706422],0
a6,1,0.659815,0.193749,[82 43] ; [65 30],[83.52272727 41.47727273] ; [63.47727273 31.52272727],0
n2,1,0.687673,0.161616,[20 10] ; [13  5],[20.625  9.375] ; [12.375  5.625],0
p1,1,0.713493,0.134813,[ 10 114] ; [ 9 86],[ 10.75799087 113.24200913] ; [ 8.24200913 86.75799087],0
s6,1,0.719628,0.12885,[91 33] ; [71 23],[92.14678899 31.85321101] ; [69.85321101 24.14678899],0
a7,1,0.723812,0.124869,[87 38] ; [64 31],[85.79545455 39.20454545] ; [65.20454545 29.79545455],0
p2,1,0.729642,0.119441,[104  20] ; [78 17],[103.05022831  20.94977169] ; [78.94977169 16.05022831],0
u4,1,0.732453,0.116872,[  3 122] ; [ 3 92],[  3.40909091 121.59090909] ; [ 2.59090909 92.40909091],0
p9,1,0.783767,0.075303,[103  20] ; [80 14],[103.7281106  19.2718894] ; [79.2718894 14.7281106],0
r1,1,0.805475,0.060648,[101  24] ; [78 17],[101.70454545  23.29545455] ; [77.29545455 17.70454545],0
a2,1,0.813625,0.055579,[32 93] ; [23 72],[31.25 93.75] ; [23.75 71.25],0
a5,1,0.829266,0.046502,[95 30] ; [71 24],[94.31818182 30.68181818] ; [71.68181818 23.31818182],0
b5,1,0.904319,0.01445,[76 49] ; [57 38],[75.56818182 49.43181818] ; [57.43181818 37.56818182],0
r2,1,0.905456,0.014107,[116   7] ; [89  5],[116.19815668   6.80184332] ; [88.80184332  5.19815668],0
u1,1,0.921841,0.009627,[27 98] ; [20 75],[26.70454545 98.29545455] ; [20.29545455 74.70454545],0
u3,1,0.948701,0.004139,[21 11] ; [11  6],[20.89795918 11.10204082] ; [11.10204082  5.89795918],0
a4,1,0.985996,0.000308,[56 69] ; [42 52],[55.93607306 69.06392694] ; [42.06392694 51.93607306],0
