Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,229.614157,[ 37 215] ; [280  85],[129.47163695 122.52836305] ; [187.52836305 177.47163695],1
d3,1,0.0,170.799213,[ 91 161] ; [319  49],[166.64516129  85.35483871] ; [243.35483871 124.64516129],1
d5,1,0.0,168.193786,[145 108] ; [361   6],[206.48064516  46.51935484] ; [299.51935484  67.48064516],1
d4,1,0.0,156.887796,[148 104] ; [359   7],[206.73786408  45.26213592] ; [300.26213592  65.73786408],1
a4,1,0.0,74.931093,[ 65 185] ; [226 142],[117.7184466 132.2815534] ; [173.2815534 194.7184466],1
a2,1,0.0,71.934186,[ 18 235] ; [137 233],[ 62.94542536 190.05457464] ; [ 92.05457464 277.94542536],1
u1,1,0.0,63.412524,[  8 245] ; [104 266],[ 45.48314607 207.51685393] ; [ 66.51685393 303.48314607],1
a5,1,0.0,51.864396,[154  98] ; [319  51],[191.63344051  60.36655949] ; [281.36655949  88.63344051],1
a3,1,0.0,41.663439,[147 103] ; [303  65],[182.03883495  67.96116505] ; [267.96116505 100.03883495],1
s8,1,4.6e-05,16.601917,[ 87 165] ; [187 179],[111.72815534 140.27184466] ; [162.27184466 203.72815534],1
p4,1,0.000227,13.591781,[128 122] ; [241 124],[150. 100.] ; [219. 146.],1
r2,1,0.00026,13.338246,[225  24] ; [353  10],[235.16666667  13.83333333] ; [342.83333333  20.16666667],1
p9,1,0.000287,13.154932,[188  58] ; [319  45],[204.46229508  41.53770492] ; [302.53770492  61.46229508],1
r1,1,0.000321,12.943409,[184  68] ; [312  56],[201.6  50.4] ; [294.4  73.6],1
v2,1,0.000427,12.408385,[119 121] ; [230 129],[139.83305509 100.16694491] ; [209.16694491 149.83305509],1
s2,1,0.00049,12.151476,[ 97 155] ; [193 173],[118.25242718 133.74757282] ; [171.74757282 194.25242718],1
a6,1,0.000615,11.730421,[151 101] ; [268  99],[170.57835218  81.42164782] ; [248.42164782 118.57835218],1
p10,1,0.000911,10.999786,[181  64] ; [311  56],[196.96078431  48.03921569] ; [295.03921569  71.96078431],1
a7,1,0.000997,10.833027,[159  92] ; [279  90],[177.31935484  73.68064516] ; [260.68064516 108.31935484],1
s7,1,0.004383,8.117815,[100 133] ; [195 160],[116.8962585 116.1037415] ; [178.1037415 176.8962585],0
n6,1,0.004449,8.090637,[205  45] ; [330  37],[216.77471637  33.22528363] ; [318.22528363  48.77471637],0
r4,1,0.005767,7.621805,[212  41] ; [337  33],[222.94863563  30.05136437] ; [326.05136437  43.94863563],0
r3,1,0.005838,7.599542,[226  25] ; [352  16],[234.37479806  16.62520194] ; [343.62520194  24.37479806],0
v4,1,0.009178,6.787871,[224  27] ; [349  19],[232.34733441  18.65266559] ; [340.65266559  27.34733441],0
v3,1,0.016393,5.760243,[ 96 153] ; [170 181],[110.39 138.61] ; [155.61 195.39],0
n5,1,0.019617,5.445663,[204  46] ; [325  43],[213.99676375  36.00323625] ; [315.00323625  52.99676375],0
p7,1,0.032132,4.591467,[142 104] ; [238 121],[154.51239669  91.48760331] ; [225.48760331 133.51239669],0
p11,1,0.034759,4.45696,[191  62] ; [305  65],[201.42536116  51.57463884] ; [294.57463884  75.42536116],0
p3,1,0.05064,3.820124,[115 136] ; [197 169],[126.92382496 124.07617504] ; [185.07617504 180.92382496],0
s5,1,0.053711,3.721656,[ 63 182] ; [118 239],[ 73.6627907 171.3372093] ; [107.3372093 249.6627907],0
v1,1,0.055691,3.661288,[124 121] ; [210 149],[135.48013245 109.51986755] ; [198.51986755 160.48013245],0
p8,1,0.058872,3.568883,[115 131] ; [198 165],[126.43349754 119.56650246] ; [186.56650246 176.43349754],0
s3,1,0.092775,2.825547,[123 125] ; [204 157],[133.16256158 114.83743842] ; [193.83743842 167.16256158],0
p12,1,0.096296,2.76584,[ 16 231] ; [ 38 329],[ 21.72312704 225.27687296] ; [ 32.27687296 334.72312704],0
u3,1,0.121835,2.393568,[50 55] ; [40 27],[54.94186047 50.05813953] ; [35.05813953 31.94186047],0
p6,1,0.13756,2.205049,[ 83 163] ; [144 219],[ 91.69458128 154.30541872] ; [135.30541872 227.69458128],0
n1,1,0.174928,1.840193,[31 27] ; [29 41],[27.1875 30.8125] ; [32.8125 37.1875],0
u2,1,0.218271,1.515702,[53 51] ; [40 26],[56.89411765 47.10588235] ; [36.10588235 29.89411765],0
p2,1,0.221447,1.494969,[201  49] ; [309  58],[206.64505673  43.35494327] ; [303.35494327  63.64505673],0
s1,1,0.271108,1.211135,[ 11 239] ; [ 10 353],[  8.56443719 241.43556281] ; [ 12.43556281 350.56443719],0
a1,1,0.296325,1.090659,[ 12 241] ; [ 25 345],[ 15.02568218 237.97431782] ; [ 21.97431782 348.02568218],0
s6,1,0.316603,1.00293,[152  97] ; [236 127],[157.8627451  91.1372549] ; [230.1372549 132.8627451],0
b4,1,0.316699,1.00253,[143 110] ; [224 146],[149.03852327 103.96147673] ; [217.96147673 152.03852327],0
b1,1,0.382533,0.762546,[108 145] ; [145 225],[102.74317817 150.25682183] ; [150.25682183 219.74317817],0
n3,1,0.719711,0.12877,[41 16] ; [49 22],[40.078125 16.921875] ; [49.921875 21.078125],0
n2,1,0.761926,0.09178,[44 15] ; [52 20],[43.23664122 15.76335878] ; [52.76335878 19.23664122],0
b5,1,0.772146,0.08385,[152 101] ; [218 152],[150.25682183 102.74317817] ; [219.74317817 150.25682183],0
b2,1,0.779308,0.078523,[67 90] ; [104 148],[65.6405868 91.3594132] ; [105.3594132 146.6405868],0
b3,1,0.779308,0.078523,[67 90] ; [104 148],[65.6405868 91.3594132] ; [105.3594132 146.6405868],0
p5,1,0.846703,0.037375,[ 34 215] ; [ 48 318],[ 33.2 215.8] ; [ 48.8 317.2],0
p1,1,0.926024,0.008621,[ 25 224] ; [ 38 332],[ 25.34248788 223.65751212] ; [ 37.65751212 332.34248788],0
a8,1,0.981877,0.000516,[ 42 197] ; [ 57 266],[ 42.10142349 196.89857651] ; [ 56.89857651 266.10142349],0
