Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,76.705646,[ 9 60] ; [115  36],[38.89090909 30.10909091] ; [85.10909091 65.89090909],1
d4,1,0.0,70.619814,[38 31] ; [149   2],[58.65 10.35] ; [128.35  22.65],1
d3,1,0.0,61.109793,[29 40] ; [138  14],[52.14027149 16.85972851] ; [114.85972851  37.14027149],1
d5,1,0.0,44.025904,[45 24] ; [147   4],[60.21818182  8.78181818] ; [131.78181818  19.21818182],1
a2,1,0.0,25.275266,[ 5 64] ; [62 90],[20.91855204 48.08144796] ; [ 46.08144796 105.91855204],1
u1,1,1e-06,24.461123,[ 2 67] ; [ 51 101],[16.54751131 52.45248869] ; [ 36.45248869 115.54751131],1
a4,1,1e-06,23.176762,[17 52] ; [90 61],[33.55909091 35.44090909] ; [73.44090909 77.55909091],1
a5,1,3e-06,21.792832,[42 27] ; [134  18],[54.95022624 14.04977376] ; [121.04977376  30.95022624],1
a3,1,2.6e-05,17.663537,[42 27] ; [130  21],[53.94545455 15.05454545] ; [118.05454545  32.94545455],1
p10,1,0.002061,9.494487,[54 15] ; [140  11],[60.84545455  8.15454545] ; [133.15454545  17.84545455],0
v1,1,0.002876,8.884818,[41 26] ; [122  30],[49.86757991 17.13242009] ; [113.13242009  38.86757991],0
p9,1,0.005095,7.845481,[55 14] ; [139  11],[61.12328767  7.87671233] ; [132.87671233  17.12328767],0
u3,1,0.014355,5.994006,[11 15] ; [17  5],[15.16666667 10.83333333] ; [12.83333333  9.16666667],0
s8,1,0.022311,5.221395,[32 37] ; [93 55],[39.74654378 29.25345622] ; [85.25345622 62.74654378],0
a1,1,0.025217,5.008955,[ 1 68] ; [ 15 137],[ 4.99547511 64.00452489] ; [ 11.00452489 140.99547511],0
a6,1,0.02532,5.001874,[41 28] ; [113  39],[48.08144796 20.91855204] ; [105.91855204  46.08144796],0
s2,1,0.029596,4.732634,[33 35] ; [95 53],[40.2962963 27.7037037] ; [87.7037037 60.2962963],0
a7,1,0.034481,4.470701,[43 25] ; [117  35],[49.45454545 18.54545455] ; [110.54545455  41.45454545],0
n5,1,0.065893,3.382465,[56 13] ; [136  15],[60.21818182  8.78181818] ; [131.78181818  19.21818182],0
n1,1,0.071183,3.255534,[9 6] ; [ 7 16],[6.31578947 8.68421053] ; [ 9.68421053 13.31578947],0
r2,1,0.073818,3.196005,[62  7] ; [144   6],[64.90410959  4.09589041] ; [141.09589041   8.90410959],0
u2,1,0.081652,3.031708,[13 14] ; [16  6],[15.97959184 11.02040816] ; [13.02040816  8.97959184],0
p11,1,0.083739,2.990798,[53 16] ; [131  21],[57.4479638 11.5520362] ; [126.5520362  25.4479638],0
p2,1,0.11214,2.523795,[60  9] ; [142  10],[63.0678733  5.9321267] ; [138.9321267  13.0678733],0
n4,1,0.113535,2.50431,[57 12] ; [137  15],[60.57013575  8.42986425] ; [133.42986425  18.57013575],0
s4,1,0.117011,2.456875,[ 5 64] ; [ 22 127],[ 8.54587156 60.45412844] ; [ 18.45412844 130.54587156],0
n6,1,0.119372,2.425538,[60  9] ; [140  10],[63.01369863  5.98630137] ; [136.98630137  13.01369863],0
v2,1,0.119927,2.418271,[49 17] ; [125  25],[53.16666667 12.83333333] ; [120.83333333  29.16666667],0
s5,1,0.129848,2.294316,[26 42] ; [72 74],[31.14018692 36.85981308] ; [66.85981308 79.14018692],0
r3,1,0.135176,2.23203,[65  4] ; [148   3],[66.80454545  2.19545455] ; [146.19545455   4.80454545],0
s3,1,0.13543,2.229131,[37 31] ; [95 51],[41.94392523 26.05607477] ; [90.05607477 55.94392523],0
v4,1,0.137815,2.202191,[65  4] ; [147   3],[66.79452055  2.20547945] ; [145.20547945   4.79452055],0
p12,1,0.167263,1.907302,[ 8 61] ; [ 29 123],[11.5520362 57.4479638] ; [ 25.4479638 126.5520362],0
r4,1,0.189701,1.71994,[64  5] ; [147   5],[65.87782805  3.12217195] ; [145.12217195   6.87782805],0
r1,1,0.262192,1.257147,[58 11] ; [135  16],[60.53181818  8.46818182] ; [132.46818182  18.53181818],0
u4,1,0.325784,0.965585,[ 1 68] ; [  6 146],[ 2.18552036 66.81447964] ; [  4.81447964 147.18552036],0
n3,1,0.32603,0.964603,[12  3] ; [15  8],[10.65789474  4.34210526] ; [16.34210526  6.65789474],0
s7,1,0.466906,0.529288,[39 26] ; [92 49],[41.33495146 23.66504854] ; [89.66504854 51.33495146],0
n2,1,0.493009,0.469952,[11  4] ; [19  4],[11.84210526  3.15789474] ; [18.15789474  4.84210526],0
a8,1,0.503743,0.447041,[ 7 56] ; [ 19 111],[ 8.48704663 54.51295337] ; [ 17.51295337 112.48704663],0
b2,1,0.536544,0.381982,[19 22] ; [44 64],[17.33557047 23.66442953] ; [45.66442953 62.33557047],0
