Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.017309,5.664786,[53 24] ; [59 10],[59.06849315 17.93150685] ; [52.93150685 16.06849315],0
a4,1,0.314541,1.01151,[16 61] ; [19 49],[18.5862069 58.4137931] ; [16.4137931 51.5862069],0
s5,1,0.328323,0.955501,[21 53] ; [14 52],[18.5 55.5] ; [16.5 49.5],0
s8,1,0.337217,0.920983,[25 51] ; [28 41],[27.77931034 48.22068966] ; [25.22068966 43.77931034],0
n5,1,0.343362,0.897838,[55 22] ; [54 15],[57.48630137 19.51369863] ; [51.51369863 17.48630137],0
s6,1,0.356539,0.850048,[42 33] ; [42 24],[44.68085106 30.31914894] ; [39.31914894 26.68085106],0
u2,1,0.370028,0.803571,[15 27] ; [13 15],[16.8 25.2] ; [11.2 16.8],0
s1,1,0.371663,0.798098,[ 3 72] ; [ 5 62],[ 4.22535211 70.77464789] ; [ 3.77464789 63.22535211],0
s3,1,0.380161,0.770182,[37 39] ; [37 29],[39.6056338 36.3943662] ; [34.3943662 31.6056338],0
a8,1,0.395701,0.72135,[ 8 64] ; [10 52],[ 9.67164179 62.32835821] ; [ 8.32835821 53.67164179],0
d5,1,0.418766,0.653777,[34 42] ; [36 34],[36.43835616 39.56164384] ; [33.56164384 36.43835616],0
p3,1,0.470893,0.519879,[34 42] ; [35 34],[36.16551724 39.83448276] ; [32.83448276 36.16551724],0
u3,1,0.494348,0.467048,[19 23] ; [15 13],[20.4 21.6] ; [13.6 14.4],0
v4,1,0.496318,0.4628,[76  1] ; [67  2],[75.41780822  1.58219178] ; [67.58219178  1.41780822],0
n6,1,0.523278,0.407428,[63 14] ; [60 10],[64.42857143 12.57142857] ; [58.57142857 11.42857143],0
s2,1,0.545165,0.366051,[28 48] ; [28 39],[29.76223776 46.23776224] ; [26.23776224 40.76223776],0
n1,1,0.607052,0.26449,[ 8 13] ; [7 8],[ 8.75 12.25] ; [6.25 8.75],0
p6,1,0.657838,0.196161,[22 54] ; [22 46],[23.22222222 52.77777778] ; [20.77777778 47.22222222],0
p2,1,0.696632,0.151999,[57 20] ; [53 16],[58.01369863 18.98630137] ; [51.98630137 17.01369863],0
p9,1,0.713882,0.13443,[56 18] ; [54 15],[56.92307692 17.07692308] ; [53.07692308 15.92307692],0
n3,1,0.727383,0.121528,[18  2] ; [14  1],[18.28571429  1.71428571] ; [13.71428571  1.28571429],0
a6,1,0.771418,0.084402,[48 29] ; [42 28],[47.14285714 29.85714286] ; [42.85714286 27.14285714],0
p7,1,0.778226,0.079317,[46 30] ; [39 28],[45.17482517 30.82517483] ; [39.82517483 27.17482517],0
d1,1,0.796027,0.066818,[ 4 73] ; [ 3 67],[ 3.66666667 73.33333333] ; [ 3.33333333 66.66666667],0
b4,1,0.813456,0.055682,[40 37] ; [35 35],[39.28571429 37.71428571] ; [35.71428571 34.28571429],0
p11,1,0.813771,0.05549,[57 20] ; [53 17],[57.61904762 19.38095238] ; [52.38095238 17.61904762],0
p8,1,0.836546,0.042565,[36 39] ; [31 36],[35.38732394 39.61267606] ; [31.61267606 35.38732394],0
d2,1,0.897163,0.016705,[18 59] ; [17 53],[18.33333333 58.66666667] ; [16.66666667 53.33333333],0
r3,1,0.90509,0.014217,[74  3] ; [67  3],[73.85714286  3.14285714] ; [67.14285714  2.85714286],0
b1,1,0.909748,0.01285,[29 48] ; [27 43],[29.33333333 47.66666667] ; [26.66666667 43.33333333],0
u1,1,0.922988,0.009345,[ 2 75] ; [ 2 68],[ 2.0952381 74.9047619] ; [ 1.9047619 68.0952381],0
a1,1,0.945878,0.004608,[ 1 76] ; [ 1 69],[ 1.04761905 75.95238095] ; [ 0.95238095 69.04761905],0
s4,1,0.948324,0.004201,[14 62] ; [13 56],[14.15172414 61.84827586] ; [12.84827586 56.15172414],0
p5,1,0.963038,0.002147,[ 9 67] ; [ 8 61],[ 8.91034483 67.08965517] ; [ 8.08965517 60.91034483],0
