Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,99.266961,[ 53 100] ; [136  15],[95.12171053 57.87828947] ; [93.87828947 57.12171053],1
d5,1,0.0,81.083751,[80 73] ; [146   4],[114.11881188  38.88118812] ; [111.88118812  38.11881188],1
d2,1,0.0,79.336009,[ 25 127] ; [101  50],[63.20792079 88.79207921] ; [62.79207921 88.20792079],1
d4,1,0.0,69.831342,[87 66] ; [146   4],[117.65346535  35.34653465] ; [115.34653465  34.65346535],1
a5,1,0.0,37.107038,[80 73] ; [128  23],[104.68421053  48.31578947] ; [103.31578947  47.68421053],1
u1,1,0.0,33.797396,[  3 150] ; [ 37 114],[ 20.13157895 132.86842105] ; [ 19.86842105 131.13157895],1
a2,1,0.0,28.202809,[ 11 142] ; [ 47 104],[ 29.19078947 123.80921053] ; [ 28.80921053 122.19078947],1
r1,1,1e-06,24.507774,[92 61] ; [129  22],[111.22697368  41.77302632] ; [109.77302632  41.22697368],1
a4,1,1e-06,24.443294,[ 42 110] ; [84 67],[63.20792079 88.79207921] ; [62.79207921 88.20792079],1
a3,1,9e-06,19.795384,[79 74] ; [115  36],[97.63815789 55.36184211] ; [96.36184211 54.63815789],1
s8,1,3.3e-05,17.241734,[ 43 109] ; [78 73],[60.69966997 91.30033003] ; [60.30033003 90.69966997],1
r2,1,0.000147,14.40825,[131  21] ; [147   3],[139.9205298  12.0794702] ; [138.0794702  11.9205298],1
p4,1,0.000582,11.833793,[73 79] ; [102  49],[87.78877888 64.21122112] ; [87.21122112 63.78877888],1
r4,1,0.000614,11.731711,[124  29] ; [142   9],[133.875  19.125] ; [132.125  18.875],1
p6,1,0.001033,10.768203,[ 41 110] ; [68 82],[54.68106312 96.31893688] ; [54.31893688 95.68106312],0
n4,1,0.00275,8.966328,[104  49] ; [125  26],[115.25328947  37.74671053] ; [113.74671053  37.25328947],0
p3,1,0.007002,7.272348,[57 96] ; [79 71],[68.67326733 84.32673267] ; [67.32673267 82.67326733],0
r3,1,0.009548,6.717307,[137  15] ; [147   4],[142.46864686   9.53135314] ; [141.53135314   9.46864686],0
s2,1,0.00964,6.700251,[61 91] ; [82 67],[72.21262458 79.78737542] ; [70.78737542 78.21262458],0
a7,1,0.014792,5.941082,[89 64] ; [108  43],[99.14802632 53.85197368] ; [97.85197368 53.14802632],0
n1,1,0.015848,5.819657,[19 18] ; [ 8 26],[14.07042254 22.92957746] ; [12.92957746 21.07042254],0
p10,1,0.023539,5.128294,[115  35] ; [131  20],[122.59136213  27.40863787] ; [123.40863787  27.59136213],0
a8,1,0.025328,5.00135,[ 24 119] ; [ 11 127],[ 17.8113879 125.1886121] ; [ 17.1886121 120.8113879],0
u2,1,0.05073,3.81715,[39 35] ; [26 10],[43.72727273 30.27272727] ; [21.27272727 14.72727273],0
n5,1,0.051379,3.795877,[103  48] ; [118  33],[110.5  40.5] ; [110.5  40.5],0
s7,1,0.057532,3.607149,[56 89] ; [73 74],[64.05821918 80.94178082] ; [64.94178082 82.05821918],0
p7,1,0.059273,3.557606,[81 65] ; [98 50],[88.89115646 57.10884354] ; [90.10884354 57.89115646],0
a6,1,0.066905,3.357358,[91 62] ; [105  46],[98.64473684 54.35526316] ; [97.35526316 53.64473684],0
n6,1,0.069777,3.288266,[123  30] ; [132  18],[128.76237624  24.23762376] ; [126.23762376  23.76237624],0
s6,1,0.074025,3.191444,[90 59] ; [104  44],[97.32659933 51.67340067] ; [96.67340067 51.32659933],0
p9,1,0.086003,2.947649,[121  30] ; [132  19],[126.5  24.5] ; [126.5  24.5],0
s5,1,0.087798,2.914285,[ 40 108] ; [54 95],[ 46.84175084 101.15824916] ; [ 47.15824916 101.84175084],0
v3,1,0.129742,2.295588,[ 21 131] ; [ 30 117],[ 25.9264214 126.0735786] ; [ 25.0735786 121.9264214],0
b2,1,0.133634,2.24977,[27 61] ; [42 60],[31.95789474 56.04210526] ; [37.04210526 64.95789474],0
b3,1,0.133634,2.24977,[27 61] ; [42 60],[31.95789474 56.04210526] ; [37.04210526 64.95789474],0
p5,1,0.134042,2.245059,[ 13 138] ; [ 21 128],[ 17.11333333 133.88666667] ; [ 16.88666667 132.11333333],0
p8,1,0.134072,2.244711,[73 78] ; [86 65],[79.5 71.5] ; [79.5 71.5],0
u3,1,0.142608,2.149595,[40 33] ; [25 11],[43.53211009 29.46788991] ; [21.46788991 14.53211009],0
n3,1,0.175181,1.838036,[28  9] ; [20 13],[25.37142857 11.62857143] ; [22.62857143 10.37142857],0
v4,1,0.211913,1.558308,[140  11] ; [145   6],[142.5   8.5] ; [142.5   8.5],0
s3,1,0.268793,1.222894,[78 73] ; [87 63],[82.77408638 68.22591362] ; [82.22591362 67.77408638],0
v1,1,0.330911,0.945331,[54 96] ; [61 86],[58.08080808 91.91919192] ; [56.91919192 90.08080808],0
b1,1,0.358087,0.844591,[ 53 100] ; [60 91],[56.87171053 96.12828947] ; [56.12828947 94.87171053],0
p2,1,0.371159,0.799782,[125  27] ; [129  21],[127.8410596  24.1589404] ; [126.1589404  23.8410596],0
n2,1,0.452476,0.564443,[28  9] ; [23 11],[26.57746479 10.42253521] ; [24.42253521  9.57746479],0
b5,1,0.497341,0.460605,[93 60] ; [86 65],[90.08881579 62.91118421] ; [88.91118421 62.08881579],0
b4,1,0.631735,0.229715,[85 68] ; [88 63],[87.06907895 65.93092105] ; [85.93092105 65.06907895],0
p1,1,0.668592,0.183253,[ 14 136] ; [ 12 139],[ 12.95681063 137.04318937] ; [ 13.04318937 137.95681063],0
a1,1,0.720027,0.128467,[  4 149] ; [  5 146],[  4.52960526 148.47039474] ; [  4.47039474 146.52960526],0
s4,1,0.793976,0.0682,[ 30 121] ; [ 31 116],[ 30.90939597 120.09060403] ; [ 30.09060403 116.90939597],0
s1,1,0.805051,0.060918,[  7 145] ; [  6 143],[  6.56478405 145.43521595] ; [  6.43521595 142.56478405],0
p12,1,0.989104,0.000187,[  8 143] ; [  8 142],[  8.02657807 142.97342193] ; [  7.97342193 142.02657807],0
